GEO_ID|GEOGRAPHY|GEOTYPE|GEOTYPE_MEANING|SECTOR|SECTOR_MEANING|NAICS|NAICS_MEANING|YEAR|YEAR_MEANING|CONCENFI|CONCENFI_MEANING|ESTAB|ESTABF|ECVALUE|ECVALUEF|VALPCT|VALPCTF|PAY|PAYF|PAY1Q|PAY1QF|EMP|EMPF 
01000US|United States|1|United States|52|Finance and insurance|5221102|State commercial banks (banking)|1997|Reference year 1997|804|4 largest firms|1418||32019100||20.080692788||4354196||1515643||60241|
01000US|United States|1|United States|52|Finance and insurance|5221102|State commercial banks (banking)|1997|Reference year 1997|808|8 largest firms|2450||45126031||28.300669452||6495532||2095302||105818|
01000US|United States|1|United States|52|Finance and insurance|5221102|State commercial banks (banking)|1997|Reference year 1997|820|20 largest firms|5611||66833704||41.914578421||9068565||2779226||184880|
01000US|United States|1|United States|52|Finance and insurance|5221102|State commercial banks (banking)|1997|Reference year 1997|850|50 largest firms|11350||92568350||58.053992718||12686560||3727699||293033|
01000US|United States|1|United States|52|Finance and insurance|52212|Savings institutions|1997|Reference year 1997|003|All firms|16264||78946836||100||8409396||2088962||264775|
01000US|United States|1|United States|52|Finance and insurance|52212|Savings institutions|1997|Reference year 1997|804|4 largest firms|2395||15749003||19.948871669||1380765||339908||40404|
01000US|United States|1|United States|52|Finance and insurance|52212|Savings institutions|1997|Reference year 1997|808|8 largest firms|3296||21035047||26.644572558||1953402||496143||58047|
01000US|United States|1|United States|52|Finance and insurance|52212|Savings institutions|1997|Reference year 1997|820|20 largest firms|4349||31212767||39.536438167||2792942||727994||81588|
01000US|United States|1|United States|52|Finance and insurance|52212|Savings institutions|1997|Reference year 1997|850|50 largest firms|6317||41623538||52.723503701||4042854||1056183||118140|
01000US|United States|1|United States|52|Finance and insurance|522120|Savings institutions|1997|Reference year 1997|003|All firms|16264||78946836||100||8409396||2088962||264775|
01000US|United States|1|United States|52|Finance and insurance|522120|Savings institutions|1997|Reference year 1997|804|4 largest firms|2395||15749003||19.948871669||1380765||339908||40404|
01000US|United States|1|United States|52|Finance and insurance|522120|Savings institutions|1997|Reference year 1997|808|8 largest firms|3296||21035047||26.644572558||1953402||496143||58047|
01000US|United States|1|United States|52|Finance and insurance|522120|Savings institutions|1997|Reference year 1997|820|20 largest firms|4349||31212767||39.536438167||2792942||727994||81588|
01000US|United States|1|United States|52|Finance and insurance|522120|Savings institutions|1997|Reference year 1997|850|50 largest firms|6317||41623538||52.723503701||4042854||1056183||118140|
01000US|United States|1|United States|52|Finance and insurance|5221201|Savings institutions (federally chartered)|1997|Reference year 1997|003|All firms|11036||54390770||100||5665769||1416438||179255|
01000US|United States|1|United States|52|Finance and insurance|5221201|Savings institutions (federally chartered)|1997|Reference year 1997|804|4 largest firms|2075||14061214||25.852206174||1182626||292141||35138|
01000US|United States|1|United States|52|Finance and insurance|5221201|Savings institutions (federally chartered)|1997|Reference year 1997|808|8 largest firms|2930||19249485||35.391087495||1714494||439896||51848|
01000US|United States|1|United States|52|Finance and insurance|5221201|Savings institutions (federally chartered)|1997|Reference year 1997|820|20 largest firms|3797||27158817||49.932768005||2349960||613112||68491|
01000US|United States|1|United States|52|Finance and insurance|5221201|Savings institutions (federally chartered)|1997|Reference year 1997|850|50 largest firms|5372||34796187||63.97443353||3332083||868105||99309|
01000US|United States|1|United States|52|Finance and insurance|5221203|Savings institutions (not federally chartered)|1997|Reference year 1997|003|All firms|5226||0|D|0|D|0|D|0|D|0|l
01000US|United States|1|United States|52|Finance and insurance|5221203|Savings institutions (not federally chartered)|1997|Reference year 1997|804|4 largest firms|396||0|D|0|D|0|D|0|D|0|i
01000US|United States|1|United States|52|Finance and insurance|5221203|Savings institutions (not federally chartered)|1997|Reference year 1997|808|8 largest firms|642||0|D|0|D|0|D|0|D|0|j
01000US|United States|1|United States|52|Finance and insurance|5221203|Savings institutions (not federally chartered)|1997|Reference year 1997|820|20 largest firms|1113||0|D|0|D|0|D|0|D|0|j
01000US|United States|1|United States|52|Finance and insurance|5221203|Savings institutions (not federally chartered)|1997|Reference year 1997|850|50 largest firms|1901||0|D|0|D|0|D|0|D|0|k
01000US|United States|1|United States|52|Finance and insurance|52213|Credit unions|1997|Reference year 1997|003|All firms|15640||29693575||100||4307580||1029687||172114|
01000US|United States|1|United States|52|Finance and insurance|52213|Credit unions|1997|Reference year 1997|804|4 largest firms|183||2498059||8.4127930032||175896||40326||6516|
01000US|United States|1|United States|52|Finance and insurance|52213|Credit unions|1997|Reference year 1997|808|8 largest firms|259||3177631||10.701409312||227600||52777||8401|
01000US|United States|1|United States|52|Finance and insurance|52213|Credit unions|1997|Reference year 1997|820|20 largest firms|485||4611547||15.530453979||374453||89081||13651|
01000US|United States|1|United States|52|Finance and insurance|52213|Credit unions|1997|Reference year 1997|850|50 largest firms|800||6787529||22.858577992||632385||151675||22930|
01000US|United States|1|United States|52|Finance and insurance|522130|Credit unions|1997|Reference year 1997|003|All firms|15640||29693575||100||4307580||1029687||172114|
01000US|United States|1|United States|52|Finance and insurance|522130|Credit unions|1997|Reference year 1997|804|4 largest firms|183||2498059||8.4127930032||175896||40326||6516|
01000US|United States|1|United States|52|Finance and insurance|522130|Credit unions|1997|Reference year 1997|808|8 largest firms|259||3177631||10.701409312||227600||52777||8401|
01000US|United States|1|United States|52|Finance and insurance|522130|Credit unions|1997|Reference year 1997|820|20 largest firms|485||4611547||15.530453979||374453||89081||13651|
01000US|United States|1|United States|52|Finance and insurance|522130|Credit unions|1997|Reference year 1997|850|50 largest firms|800||6787529||22.858577992||632385||151675||22930|
01000US|United States|1|United States|52|Finance and insurance|5221301|Credit unions (federally chartered)|1997|Reference year 1997|003|All firms|9396||18383263||100||2607177||624303||103075|
01000US|United States|1|United States|52|Finance and insurance|5221301|Credit unions (federally chartered)|1997|Reference year 1997|804|4 largest firms|82||2330129||12.675274243||141283||32287||4545|
01000US|United States|1|United States|52|Finance and insurance|5221301|Credit unions (federally chartered)|1997|Reference year 1997|808|8 largest firms|154||2863851||15.578578188||192727||44840||6153|
01000US|United States|1|United States|52|Finance and insurance|5221301|Credit unions (federally chartered)|1997|Reference year 1997|820|20 largest firms|292||4084007||22.215898233||323246||77759||10777|
01000US|United States|1|United States|52|Finance and insurance|5221301|Credit unions (federally chartered)|1997|Reference year 1997|850|50 largest firms|593||5781863||31.451777631||530891||128751||18719|
01000US|United States|1|United States|52|Finance and insurance|5221309|Credit unions (not federally chartered)|1997|Reference year 1997|003|All firms|6244||11310312||100||1700403||405384||69039|
01000US|United States|1|United States|52|Finance and insurance|5221309|Credit unions (not federally chartered)|1997|Reference year 1997|804|4 largest firms|176||839521||7.422615751||86065||20404||3846|
01000US|United States|1|United States|52|Finance and insurance|5221309|Credit unions (not federally chartered)|1997|Reference year 1997|808|8 largest firms|254||1252385||11.072948297||126401||29929||5289|
01000US|United States|1|United States|52|Finance and insurance|5221309|Credit unions (not federally chartered)|1997|Reference year 1997|820|20 largest firms|386||1991025||17.603625789||229485||54653||8891|
01000US|United States|1|United States|52|Finance and insurance|5221309|Credit unions (not federally chartered)|1997|Reference year 1997|850|50 largest firms|647||3133971||27.708970363||381421||91095||14311|
01000US|United States|1|United States|52|Finance and insurance|52219|Other depository credit intermediation|1997|Reference year 1997|003|All firms|152||2734122||100||265738||86873||5416|
01000US|United States|1|United States|52|Finance and insurance|52219|Other depository credit intermediation|1997|Reference year 1997|804|4 largest firms|45||2153571||78.766455923||178394||67466||3286|
01000US|United States|1|United States|52|Finance and insurance|52219|Other depository credit intermediation|1997|Reference year 1997|808|8 largest firms|65||2413133||88.259887452||218545||75209||4273|
01000US|United States|1|United States|52|Finance and insurance|52219|Other depository credit intermediation|1997|Reference year 1997|820|20 largest firms|128||2669085||97.621283908||252201||83808||5097|
01000US|United States|1|United States|52|Finance and insurance|52219|Other depository credit intermediation|1997|Reference year 1997|850|50 largest firms|152||2734122||100||265738||86873||5416|
01000US|United States|1|United States|52|Finance and insurance|522190|Other depository credit intermediation|1997|Reference year 1997|003|All firms|152||2734122||100||265738||86873||5416|
01000US|United States|1|United States|52|Finance and insurance|522190|Other depository credit intermediation|1997|Reference year 1997|804|4 largest firms|45||2153571||78.766455923||178394||67466||3286|
01000US|United States|1|United States|52|Finance and insurance|522190|Other depository credit intermediation|1997|Reference year 1997|808|8 largest firms|65||2413133||88.259887452||218545||75209||4273|
01000US|United States|1|United States|52|Finance and insurance|522190|Other depository credit intermediation|1997|Reference year 1997|820|20 largest firms|128||2669085||97.621283908||252201||83808||5097|
01000US|United States|1|United States|52|Finance and insurance|522190|Other depository credit intermediation|1997|Reference year 1997|850|50 largest firms|152||2734122||100||265738||86873||5416|
01000US|United States|1|United States|52|Finance and insurance|5222|Nondepository credit intermediation|1997|Reference year 1997|003|All firms|47556|r|229213945|r|100||22660754|r|5698501|r|556743|r
01000US|United States|1|United States|52|Finance and insurance|5222|Nondepository credit intermediation|1997|Reference year 1997|804|4 largest firms|2569||71574042||31.22586717||2349093||609643||47364|
01000US|United States|1|United States|52|Finance and insurance|5222|Nondepository credit intermediation|1997|Reference year 1997|808|8 largest firms|3280||98222537||42.851902837||4549109||1215387||100381|
01000US|United States|1|United States|52|Finance and insurance|5222|Nondepository credit intermediation|1997|Reference year 1997|820|20 largest firms|7971||130024484||56.726253719||7668205||2064366||179630|
01000US|United States|1|United States|52|Finance and insurance|5222|Nondepository credit intermediation|1997|Reference year 1997|850|50 largest firms|14301||160501398||70.022527643||10574654||2870040||251243|
01000US|United States|1|United States|52|Finance and insurance|52221|Credit card issuing|1997|Reference year 1997|003|All firms|588||24503307||100||1782651||474357||58773|
01000US|United States|1|United States|52|Finance and insurance|52221|Credit card issuing|1997|Reference year 1997|804|4 largest firms|44||13177820||53.779761238||696195||175272||22644|
01000US|United States|1|United States|52|Finance and insurance|52221|Credit card issuing|1997|Reference year 1997|808|8 largest firms|391||18258841||74.515823517||1396548||375746||44463|
01000US|United States|1|United States|52|Finance and insurance|52221|Credit card issuing|1997|Reference year 1997|820|20 largest firms|427||22875670||93.357480278||1588759||428081||51296|
01000US|United States|1|United States|52|Finance and insurance|52221|Credit card issuing|1997|Reference year 1997|850|50 largest firms|487||24353523||99.388719245||1746680||466349||57529|
01000US|United States|1|United States|52|Finance and insurance|522210|Credit card issuing|1997|Reference year 1997|003|All firms|588||24503307||100||1782651||474357||58773|
01000US|United States|1|United States|52|Finance and insurance|522210|Credit card issuing|1997|Reference year 1997|804|4 largest firms|44||13177820||53.779761238||696195||175272||22644|
01000US|United States|1|United States|52|Finance and insurance|522210|Credit card issuing|1997|Reference year 1997|808|8 largest firms|391||18258841||74.515823517||1396548||375746||44463|
01000US|United States|1|United States|52|Finance and insurance|522210|Credit card issuing|1997|Reference year 1997|820|20 largest firms|427||22875670||93.357480278||1588759||428081||51296|
01000US|United States|1|United States|52|Finance and insurance|522210|Credit card issuing|1997|Reference year 1997|850|50 largest firms|487||24353523||99.388719245||1746680||466349||57529|
01000US|United States|1|United States|52|Finance and insurance|52222|Sales financing|1997|Reference year 1997|003|All firms|8143|r|78133239|r|100||6163041|r|1661818|r|127832|r
01000US|United States|1|United States|52|Finance and insurance|52222|Sales financing|1997|Reference year 1997|804|4 largest firms|2121||31998797||40.954141169||1694221||415615||39643|
01000US|United States|1|United States|52|Finance and insurance|52222|Sales financing|1997|Reference year 1997|808|8 largest firms|2335||38465599||49.230774882||2087240||546910||46407|
01000US|United States|1|United States|52|Finance and insurance|52222|Sales financing|1997|Reference year 1997|820|20 largest firms|3037||51397963||65.782455275||3197984||909386||65485|
01000US|United States|1|United States|52|Finance and insurance|52222|Sales financing|1997|Reference year 1997|850|50 largest firms|3929||62337842||79.784023801||4027711||1147133||81355|
01000US|United States|1|United States|52|Finance and insurance|522220|Sales financing|1997|Reference year 1997|003|All firms|8143|r|78133239|r|100||6163041|r|1661818|r|127832|r
01000US|United States|1|United States|52|Finance and insurance|522220|Sales financing|1997|Reference year 1997|804|4 largest firms|2121||31998797||40.954141169||1694221||415615||39643|
01000US|United States|1|United States|52|Finance and insurance|522220|Sales financing|1997|Reference year 1997|808|8 largest firms|2335||38465599||49.230774882||2087240||546910||46407|
01000US|United States|1|United States|52|Finance and insurance|522220|Sales financing|1997|Reference year 1997|820|20 largest firms|3037||51397963||65.782455275||3197984||909386||65485|
01000US|United States|1|United States|52|Finance and insurance|522220|Sales financing|1997|Reference year 1997|850|50 largest firms|3929||62337842||79.784023801||4027711||1147133||81355|
01000US|United States|1|United States|52|Finance and insurance|52229|Other nondepository credit intermediation|1997|Reference year 1997|003|All firms|38825|r|126577399|r|100||14715062|r|3562326|r|370138|r
01000US|United States|1|United States|52|Finance and insurance|52229|Other nondepository credit intermediation|1997|Reference year 1997|804|4 largest firms|751||51464193||40.658279761||1075867||304171||17432|
01000US|United States|1|United States|52|Finance and insurance|52229|Other nondepository credit intermediation|1997|Reference year 1997|808|8 largest firms|2954||61456405||48.552431544||2575048||705468||55398|
01000US|United States|1|United States|52|Finance and insurance|52229|Other nondepository credit intermediation|1997|Reference year 1997|820|20 largest firms|8436||76385049||60.346514941||4364540||1162106||103896|
01000US|United States|1|United States|52|Finance and insurance|52229|Other nondepository credit intermediation|1997|Reference year 1997|850|50 largest firms|11819||91379081||72.19225685||6511084||1686828||154078|
01000US|United States|1|United States|52|Finance and insurance|522291|Consumer lending|1997|Reference year 1997|003|All firms|13123||20720593||100||2688340||707458||90961|
01000US|United States|1|United States|52|Finance and insurance|522291|Consumer lending|1997|Reference year 1997|804|4 largest firms|1456||8819299||42.562966224||791460||210477||26031|
01000US|United States|1|United States|52|Finance and insurance|522291|Consumer lending|1997|Reference year 1997|808|8 largest firms|2914||11893420||57.399032933||1093647||286365||35629|
01000US|United States|1|United States|52|Finance and insurance|522291|Consumer lending|1997|Reference year 1997|820|20 largest firms|5962||15848700||76.487675811||1790621||492098||58674|
01000US|United States|1|United States|52|Finance and insurance|522291|Consumer lending|1997|Reference year 1997|850|50 largest firms|7273||17674163||85.297573289||2051388||561672||66457|
01000US|United States|1|United States|52|Finance and insurance|522292|Real estate credit|1997|Reference year 1997|003|All firms|17959||37477199||100||9070227||2071235||215849|
01000US|United States|1|United States|52|Finance and insurance|522292|Real estate credit|1997|Reference year 1997|804|4 largest firms|1173||5113637||13.644661651||945742||238032||19275|
01000US|United States|1|United States|52|Finance and insurance|522292|Real estate credit|1997|Reference year 1997|808|8 largest firms|2855||8270657||22.068503572||1460862||363423||33442|
01000US|United States|1|United States|52|Finance and insurance|522292|Real estate credit|1997|Reference year 1997|820|20 largest firms|4482||14119267||37.674285637||2497674||605669||57513|
01000US|United States|1|United States|52|Finance and insurance|522292|Real estate credit|1997|Reference year 1997|850|50 largest firms|6659||21342882||56.948978498||4009195||974661||97041|
01000US|United States|1|United States|52|Finance and insurance|522293|International trade financing|1997|Reference year 1997|003|All firms|194||3108579||100||340945||105012||4577|
01000US|United States|1|United States|52|Finance and insurance|522293|International trade financing|1997|Reference year 1997|804|4 largest firms|41||1300024||41.820523139||164243||51753||1692|
01000US|United States|1|United States|52|Finance and insurance|522293|International trade financing|1997|Reference year 1997|808|8 largest firms|46||1833454||58.98045377||180284||56151||1916|
01000US|United States|1|United States|52|Finance and insurance|522293|International trade financing|1997|Reference year 1997|820|20 largest firms|71||2396569||77.095322332||232513||69775||2849|
01000US|United States|1|United States|52|Finance and insurance|522293|International trade financing|1997|Reference year 1997|850|50 largest firms|107||2958966||95.187093524||310626||96801||3997|
01000US|United States|1|United States|52|Finance and insurance|522294|Secondary market financing|1997|Reference year 1997|003|All firms|210||48948530||100||999636||283265||13692|
01000US|United States|1|United States|52|Finance and insurance|522294|Secondary market financing|1997|Reference year 1997|804|4 largest firms|30||47940427||97.940483606||877012||255189||11203|
01000US|United States|1|United States|52|Finance and insurance|522294|Secondary market financing|1997|Reference year 1997|808|8 largest firms|83||48335483||98.747568109||913569||263088||11699|
01000US|United States|1|United States|52|Finance and insurance|522294|Secondary market financing|1997|Reference year 1997|820|20 largest firms|104||48844620||99.78771579||982255||279071||13220|
01000US|United States|1|United States|52|Finance and insurance|522294|Secondary market financing|1997|Reference year 1997|850|50 largest firms|136||48931068||99.964325793||995150||282273||13521|
01000US|United States|1|United States|52|Finance and insurance|522298|All other nondepository credit intermediation|1997|Reference year 1997|003|All firms|7339|r|16322498|r|100||1615914|r|395356|r|45059|r
01000US|United States|1|United States|52|Finance and insurance|522298|All other nondepository credit intermediation|1997|Reference year 1997|804|4 largest firms|77||4897770||30.006252719||282389||65131||4641|
01000US|United States|1|United States|52|Finance and insurance|522298|All other nondepository credit intermediation|1997|Reference year 1997|808|8 largest firms|225||7167149||43.909633195||362684||84474||6252|
01000US|United States|1|United States|52|Finance and insurance|522298|All other nondepository credit intermediation|1997|Reference year 1997|820|20 largest firms|736||9890749||60.595804637||561088||141808||10801|
01000US|United States|1|United States|52|Finance and insurance|522298|All other nondepository credit intermediation|1997|Reference year 1997|850|50 largest firms|1207||12020629||73.644542643||813107||209528||16396|
01000US|United States|1|United States|52|Finance and insurance|5222981|Pawn shops|1997|Reference year 1997|003|All firms|5581||2051134||100||445449||103110||22463|
01000US|United States|1|United States|52|Finance and insurance|5222981|Pawn shops|1997|Reference year 1997|804|4 largest firms|666||400771||19.538996477||86022||20797||4235|
01000US|United States|1|United States|52|Finance and insurance|5222981|Pawn shops|1997|Reference year 1997|808|8 largest firms|754||478462||23.326706105||98171||23734||4833|
01000US|United States|1|United States|52|Finance and insurance|5222981|Pawn shops|1997|Reference year 1997|820|20 largest firms|808||589862||28.757848098||118991||28450||5728|
01000US|United States|1|United States|52|Finance and insurance|5222981|Pawn shops|1997|Reference year 1997|850|50 largest firms|938||707016||34.469517837||142804||33909||6702|
01000US|United States|1|United States|52|Finance and insurance|5223|Activities related to credit intermediation|1997|Reference year 1997|003|All firms|16410|r|46463329|r|100||5832696|r|1338312|r|170463|r
01000US|United States|1|United States|52|Finance and insurance|5223|Activities related to credit intermediation|1997|Reference year 1997|804|4 largest firms|34||11899574||25.610678908||138606||37917||7208|
01000US|United States|1|United States|52|Finance and insurance|5223|Activities related to credit intermediation|1997|Reference year 1997|808|8 largest firms|39||17999813||38.739826412||269498||77429||10601|
01000US|United States|1|United States|52|Finance and insurance|5223|Activities related to credit intermediation|1997|Reference year 1997|820|20 largest firms|180||30153346||64.897084753||1176708||302007||31320|
01000US|United States|1|United States|52|Finance and insurance|5223|Activities related to credit intermediation|1997|Reference year 1997|850|50 largest firms|1326||35345261||76.07130561||2203058||561074||63245|
01000US|United States|1|United States|52|Finance and insurance|52231|Mortgage & nonmortgage loan brokers|1997|Reference year 1997|003|All firms|8967||5087429||100||1895660||377167||49341|
01000US|United States|1|United States|52|Finance and insurance|52231|Mortgage & nonmortgage loan brokers|1997|Reference year 1997|804|4 largest firms|14||145709||2.8640989388||28833||7077||520|
01000US|United States|1|United States|52|Finance and insurance|52231|Mortgage & nonmortgage loan brokers|1997|Reference year 1997|808|8 largest firms|57||220728||4.3386944565||61827||13155||1023|
01000US|United States|1|United States|52|Finance and insurance|52231|Mortgage & nonmortgage loan brokers|1997|Reference year 1997|820|20 largest firms|218||404928||7.9593838066||122925||25603||2163|
01000US|United States|1|United States|52|Finance and insurance|52231|Mortgage & nonmortgage loan brokers|1997|Reference year 1997|850|50 largest firms|368||737882||14.504025511||238246||47907||4604|
01000US|United States|1|United States|52|Finance and insurance|522310|Mortgage & nonmortgage loan brokers|1997|Reference year 1997|003|All firms|8967||5087429||100||1895660||377167||49341|
