GEO_ID|GEOGRAPHY|GEOTYPE|GEOTYPE_MEANING|SECTOR|SECTOR_MEANING|NAICS|NAICS_MEANING|YEAR|YEAR_MEANING|CONCENFI|CONCENFI_MEANING|ESTAB|ESTABF|ECVALUE|ECVALUEF|VALPCT|VALPCTF|PAY|PAYF|PAY1Q|PAY1QF|EMP|EMPF 
01000US|United States|1|United States|72|Accommodation and foodservices|7222133|Donut shops|1997|Reference year 1997|804|4 largest firms|278||115357||4.952079146||34418||8396||2992|
01000US|United States|1|United States|72|Accommodation and foodservices|7222133|Donut shops|1997|Reference year 1997|808|8 largest firms|306||148089||6.3572080468||42605||10191||3721|
01000US|United States|1|United States|72|Accommodation and foodservices|7222133|Donut shops|1997|Reference year 1997|820|20 largest firms|362||211970||9.0995103599||59792||13801||5183|
01000US|United States|1|United States|72|Accommodation and foodservices|7222133|Donut shops|1997|Reference year 1997|850|50 largest firms|467||311695||13.380534423||86408||19303||7524|
01000US|United States|1|United States|72|Accommodation and foodservices|7222134|Bagel shops|1997|Reference year 1997|003|All firms|3926||1445838||100||399348||96850||45972|
01000US|United States|1|United States|72|Accommodation and foodservices|7222134|Bagel shops|1997|Reference year 1997|804|4 largest firms|694||288978||19.986886498||84011||22438||11317|
01000US|United States|1|United States|72|Accommodation and foodservices|7222134|Bagel shops|1997|Reference year 1997|808|8 largest firms|799||357120||24.69986264||102363||26114||12930|
01000US|United States|1|United States|72|Accommodation and foodservices|7222134|Bagel shops|1997|Reference year 1997|820|20 largest firms|934||478351||33.084688603||133924||33655||16002|
01000US|United States|1|United States|72|Accommodation and foodservices|7222134|Bagel shops|1997|Reference year 1997|850|50 largest firms|1116||598021||41.361549496||171644||43268||20188|
01000US|United States|1|United States|72|Accommodation and foodservices|7222135|Coffee shops|1997|Reference year 1997|003|All firms|6843||2001380||100||467197||108169||56592|
01000US|United States|1|United States|72|Accommodation and foodservices|7222135|Coffee shops|1997|Reference year 1997|804|4 largest firms|1458||918673||45.901977635||188822||44810||22657|
01000US|United States|1|United States|72|Accommodation and foodservices|7222135|Coffee shops|1997|Reference year 1997|808|8 largest firms|1579||1007808||50.355654598||211519||50433||24741|
01000US|United States|1|United States|72|Accommodation and foodservices|7222135|Coffee shops|1997|Reference year 1997|820|20 largest firms|1724||1079929||53.959218139||231380||55442||26389|
01000US|United States|1|United States|72|Accommodation and foodservices|7222135|Coffee shops|1997|Reference year 1997|850|50 largest firms|1838||1146160||57.268484746||248731||59308||27896|
01000US|United States|1|United States|72|Accommodation and foodservices|7222136|Cookie shops|1997|Reference year 1997|003|All firms|1798||412655||100||100003||23831||10908|
01000US|United States|1|United States|72|Accommodation and foodservices|7222136|Cookie shops|1997|Reference year 1997|804|4 largest firms|561||137564||33.336322109||32736||8165||3168|
01000US|United States|1|United States|72|Accommodation and foodservices|7222136|Cookie shops|1997|Reference year 1997|808|8 largest firms|575||153849||37.282718009||37306||9385||3424|
01000US|United States|1|United States|72|Accommodation and foodservices|7222136|Cookie shops|1997|Reference year 1997|820|20 largest firms|657||179408||43.476511856||42981||10665||4288|
01000US|United States|1|United States|72|Accommodation and foodservices|7222136|Cookie shops|1997|Reference year 1997|850|50 largest firms|724||210944||51.118731143||51534||12532||5109|
01000US|United States|1|United States|72|Accommodation and foodservices|7222137|Other snack & nonalcoholic beverage bars|1997|Reference year 1997|003|All firms|5804|r|1897432|r|100||519482|r|115576|r|54657|r
01000US|United States|1|United States|72|Accommodation and foodservices|7222137|Other snack & nonalcoholic beverage bars|1997|Reference year 1997|804|4 largest firms|550||358864||18.913141551||87014||20694||10181|
01000US|United States|1|United States|72|Accommodation and foodservices|7222137|Other snack & nonalcoholic beverage bars|1997|Reference year 1997|808|8 largest firms|779||446536||23.533702394||108169||25981||12547|
01000US|United States|1|United States|72|Accommodation and foodservices|7222137|Other snack & nonalcoholic beverage bars|1997|Reference year 1997|820|20 largest firms|897||553471||29.169477483||136556||32316||15244|
01000US|United States|1|United States|72|Accommodation and foodservices|7222137|Other snack & nonalcoholic beverage bars|1997|Reference year 1997|850|50 largest firms|1044||679819||35.828372242||169368||39576||18161|
01000US|United States|1|United States|72|Accommodation and foodservices|7223|Special food services|1997|Reference year 1997|003|All firms|28062||19407810||100||5765977||1332760||464870|
01000US|United States|1|United States|72|Accommodation and foodservices|7223|Special food services|1997|Reference year 1997|804|4 largest firms|9978||7928679||40.853032877||2267915||533500||189656|
01000US|United States|1|United States|72|Accommodation and foodservices|7223|Special food services|1997|Reference year 1997|808|8 largest firms|11863||10585141||54.540625655||3121428||741207||246664|
01000US|United States|1|United States|72|Accommodation and foodservices|7223|Special food services|1997|Reference year 1997|820|20 largest firms|13762||12424319||64.017109607||3692300||878384||285932|
01000US|United States|1|United States|72|Accommodation and foodservices|7223|Special food services|1997|Reference year 1997|850|50 largest firms|14525||13308831||68.574615065||3955179||942336||303642|
01000US|United States|1|United States|72|Accommodation and foodservices|72231|Food service contractors|1997|Reference year 1997|003|All firms|18991||15159590||100||4617362||1100648||361996|
01000US|United States|1|United States|72|Accommodation and foodservices|72231|Food service contractors|1997|Reference year 1997|804|4 largest firms|9922||7820619||51.588591776||2245013||528561||188844|
01000US|United States|1|United States|72|Accommodation and foodservices|72231|Food service contractors|1997|Reference year 1997|808|8 largest firms|11807||10477081||69.111902103||3098526||736268||245852|
01000US|United States|1|United States|72|Accommodation and foodservices|72231|Food service contractors|1997|Reference year 1997|820|20 largest firms|13700||12311556||81.21298795||3667959||873098||285027|
01000US|United States|1|United States|72|Accommodation and foodservices|72231|Food service contractors|1997|Reference year 1997|850|50 largest firms|14456||13183613||86.965498407||3939501||940901||303700|
01000US|United States|1|United States|72|Accommodation and foodservices|722310|Food service contractors|1997|Reference year 1997|003|All firms|18991||15159590||100||4617362||1100648||361996|
01000US|United States|1|United States|72|Accommodation and foodservices|722310|Food service contractors|1997|Reference year 1997|804|4 largest firms|9922||7820619||51.588591776||2245013||528561||188844|
01000US|United States|1|United States|72|Accommodation and foodservices|722310|Food service contractors|1997|Reference year 1997|808|8 largest firms|11807||10477081||69.111902103||3098526||736268||245852|
01000US|United States|1|United States|72|Accommodation and foodservices|722310|Food service contractors|1997|Reference year 1997|820|20 largest firms|13700||12311556||81.21298795||3667959||873098||285027|
01000US|United States|1|United States|72|Accommodation and foodservices|722310|Food service contractors|1997|Reference year 1997|850|50 largest firms|14456||13183613||86.965498407||3939501||940901||303700|
01000US|United States|1|United States|72|Accommodation and foodservices|72232|Caterers|1997|Reference year 1997|003|All firms|6478||3368823||100||978105||196689||91191|
01000US|United States|1|United States|72|Accommodation and foodservices|72232|Caterers|1997|Reference year 1997|808|8 largest firms|18||132566||3.9350835589||39124||8123||1873|
01000US|United States|1|United States|72|Accommodation and foodservices|72232|Caterers|1997|Reference year 1997|820|20 largest firms|39||264124||7.8402456882||77795||15374||4421|
01000US|United States|1|United States|72|Accommodation and foodservices|72232|Caterers|1997|Reference year 1997|850|50 largest firms|79||486078||14.428718873||145974||30052||8529|
01000US|United States|1|United States|72|Accommodation and foodservices|722320|Caterers|1997|Reference year 1997|003|All firms|6478||3368823||100||978105||196689||91191|
01000US|United States|1|United States|72|Accommodation and foodservices|722320|Caterers|1997|Reference year 1997|804|4 largest firms|11||81082||2.4068346719||21212||4511||1061|
01000US|United States|1|United States|72|Accommodation and foodservices|722320|Caterers|1997|Reference year 1997|808|8 largest firms|18||132566||3.9350835589||39124||8123||1873|
01000US|United States|1|United States|72|Accommodation and foodservices|722320|Caterers|1997|Reference year 1997|850|50 largest firms|79||486078||14.428718873||145974||30052||8529|
01000US|United States|1|United States|72|Accommodation and foodservices|72233|Mobile food services|1997|Reference year 1997|003|All firms|2593||879397||100||170510||35423||11683|
01000US|United States|1|United States|72|Accommodation and foodservices|72233|Mobile food services|1997|Reference year 1997|804|4 largest firms|60||151029||17.174154563||27876||6154||1029|
01000US|United States|1|United States|72|Accommodation and foodservices|72233|Mobile food services|1997|Reference year 1997|808|8 largest firms|67||190709||21.686337343||35136||7912||1396|
01000US|United States|1|United States|72|Accommodation and foodservices|72233|Mobile food services|1997|Reference year 1997|820|20 largest firms|109||264123||30.034557771||48234||10551||2026|
01000US|United States|1|United States|72|Accommodation and foodservices|72233|Mobile food services|1997|Reference year 1997|850|50 largest firms|159||361545||41.112830724||65936||14462||2998|
01000US|United States|1|United States|72|Accommodation and foodservices|722330|Mobile food services|1997|Reference year 1997|003|All firms|2593||879397||100||170510||35423||11683|
01000US|United States|1|United States|72|Accommodation and foodservices|722330|Mobile food services|1997|Reference year 1997|804|4 largest firms|60||151029||17.174154563||27876||6154||1029|
01000US|United States|1|United States|72|Accommodation and foodservices|722330|Mobile food services|1997|Reference year 1997|808|8 largest firms|67||190709||21.686337343||35136||7912||1396|
01000US|United States|1|United States|72|Accommodation and foodservices|722330|Mobile food services|1997|Reference year 1997|820|20 largest firms|109||264123||30.034557771||48234||10551||2026|
01000US|United States|1|United States|72|Accommodation and foodservices|722330|Mobile food services|1997|Reference year 1997|850|50 largest firms|159||361545||41.112830724||65936||14462||2998|
01000US|United States|1|United States|72|Accommodation and foodservices|7224|Drinking places (alcoholic beverages)|1997|Reference year 1997|003|All firms|52825||12295709||100||2649481||622548||321294|
01000US|United States|1|United States|72|Accommodation and foodservices|7224|Drinking places (alcoholic beverages)|1997|Reference year 1997|804|4 largest firms|26||78005||.6344083127||26512||6561||3622|
01000US|United States|1|United States|72|Accommodation and foodservices|7224|Drinking places (alcoholic beverages)|1997|Reference year 1997|808|8 largest firms|45||124881||1.0156470034||35069||8471||4509|
01000US|United States|1|United States|72|Accommodation and foodservices|7224|Drinking places (alcoholic beverages)|1997|Reference year 1997|820|20 largest firms|78||237732||1.9334549964||60059||14723||6903|
01000US|United States|1|United States|72|Accommodation and foodservices|7224|Drinking places (alcoholic beverages)|1997|Reference year 1997|850|50 largest firms|127||413459||3.3626283771||109210||25469||10576|
01000US|United States|1|United States|72|Accommodation and foodservices|72241|Drinking places (alcoholic beverages)|1997|Reference year 1997|003|All firms|52825||12295709||100||2649481||622548||321294|
01000US|United States|1|United States|72|Accommodation and foodservices|72241|Drinking places (alcoholic beverages)|1997|Reference year 1997|804|4 largest firms|26||78005||.6344083127||26512||6561||3622|
01000US|United States|1|United States|72|Accommodation and foodservices|72241|Drinking places (alcoholic beverages)|1997|Reference year 1997|808|8 largest firms|45||124881||1.0156470034||35069||8471||4509|
01000US|United States|1|United States|72|Accommodation and foodservices|72241|Drinking places (alcoholic beverages)|1997|Reference year 1997|820|20 largest firms|78||237732||1.9334549964||60059||14723||6903|
01000US|United States|1|United States|72|Accommodation and foodservices|72241|Drinking places (alcoholic beverages)|1997|Reference year 1997|850|50 largest firms|127||413459||3.3626283771||109210||25469||10576|
01000US|United States|1|United States|72|Accommodation and foodservices|722410|Drinking places (alcoholic beverages)|1997|Reference year 1997|003|All firms|52825||12295709||100||2649481||622548||321294|
01000US|United States|1|United States|72|Accommodation and foodservices|722410|Drinking places (alcoholic beverages)|1997|Reference year 1997|804|4 largest firms|26||78005||.6344083127||26512||6561||3622|
01000US|United States|1|United States|72|Accommodation and foodservices|722410|Drinking places (alcoholic beverages)|1997|Reference year 1997|808|8 largest firms|45||124881||1.0156470034||35069||8471||4509|
01000US|United States|1|United States|72|Accommodation and foodservices|722410|Drinking places (alcoholic beverages)|1997|Reference year 1997|820|20 largest firms|78||237732||1.9334549964||60059||14723||6903|
01000US|United States|1|United States|72|Accommodation and foodservices|722410|Drinking places (alcoholic beverages)|1997|Reference year 1997|850|50 largest firms|127||413459||3.3626283771||109210||25469||10576|
01000US|United States|1|United States|72|Accommodation and foodservices|72232|Caterers|1997|Reference year 1997|804|4 largest firms|11||81082||2.4068346719||21212||4511||1061|
01000US|United States|1|United States|72|Accommodation and foodservices|722320|Caterers|1997|Reference year 1997|820|20 largest firms|39||264124||7.8402456882||77795||15374||4421|
