GEO_ID|GEOGRAPHY|GEOTYPE|GEOTYPE_MEANING|SECTOR|SECTOR_MEANING|NAICS|NAICS_MEANING|YEAR|YEAR_MEANING|CONCENFI|CONCENFI_MEANING|ESTAB|ESTABF|ECVALUE|ECVALUEF|VALPCT|VALPCTF|PAY|PAYF|PAY1Q|PAY1QF|EMP|EMPF 
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561110|Office administrative services|1997|Reference year 1997|003|All firms|24537||28054350||100||11971006||2718843||338386|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561110|Office administrative services|1997|Reference year 1997|804|4 largest firms|905||1306892||4.658429085||304966||78808||7639|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561110|Office administrative services|1997|Reference year 1997|808|8 largest firms|939||1740749||6.2049165281||467584||120754||11842|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561110|Office administrative services|1997|Reference year 1997|820|20 largest firms|987||2720309||9.6965675555||858551||210873||18529|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561110|Office administrative services|1997|Reference year 1997|850|50 largest firms|1360||4201645||14.976803954||1493761||359932||36054|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|5612|Facilities support services|1997|Reference year 1997|003|All firms|2490||7575712||100||3280166||782598||112137|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|5612|Facilities support services|1997|Reference year 1997|804|4 largest firms|308||1622364||21.415333635||733988||179735||23978|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|5612|Facilities support services|1997|Reference year 1997|808|8 largest firms|444||2332332||30.786967614||974794||240279||30611|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|5612|Facilities support services|1997|Reference year 1997|820|20 largest firms|488||3428002||45.249898623||1373138||334041||41159|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|5612|Facilities support services|1997|Reference year 1997|850|50 largest firms|813||4616109||60.933005373||1854951||449554||58309|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56121|Facilities support services|1997|Reference year 1997|003|All firms|2490||7575712||100||3280166||782598||112137|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56121|Facilities support services|1997|Reference year 1997|804|4 largest firms|308||1622364||21.415333635||733988||179735||23978|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56121|Facilities support services|1997|Reference year 1997|808|8 largest firms|444||2332332||30.786967614||974794||240279||30611|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56121|Facilities support services|1997|Reference year 1997|820|20 largest firms|488||3428002||45.249898623||1373138||334041||41159|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56121|Facilities support services|1997|Reference year 1997|850|50 largest firms|813||4616109||60.933005373||1854951||449554||58309|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561210|Facilities support services|1997|Reference year 1997|003|All firms|2490||7575712||100||3280166||782598||112137|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561210|Facilities support services|1997|Reference year 1997|804|4 largest firms|308||1622364||21.415333635||733988||179735||23978|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561210|Facilities support services|1997|Reference year 1997|808|8 largest firms|444||2332332||30.786967614||974794||240279||30611|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561210|Facilities support services|1997|Reference year 1997|820|20 largest firms|488||3428002||45.249898623||1373138||334041||41159|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561210|Facilities support services|1997|Reference year 1997|850|50 largest firms|813||4616109||60.933005373||1854951||449554||58309|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|5613|Employment services|1997|Reference year 1997|003|All firms|34569||86133314||100||62127416||13706018||3622026|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|5613|Employment services|1997|Reference year 1997|804|4 largest firms|3371||9085777||10.548505077||6296808||1479752||364188|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|5613|Employment services|1997|Reference year 1997|808|8 largest firms|4036||14463553||16.792054466||10362218||2365889||547854|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|5613|Employment services|1997|Reference year 1997|820|20 largest firms|6169||24761652||28.74805444||18002017||3967035||921607|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|5613|Employment services|1997|Reference year 1997|850|50 largest firms|7889||33554717||38.956723527||24539069||5475715||1378598|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56131|Employment placement agencies|1997|Reference year 1997|003|All firms|6281||4787288||100||2647321||556084||113896|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56131|Employment placement agencies|1997|Reference year 1997|804|4 largest firms|70||542841||11.339217528||263549||56603||5449|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56131|Employment placement agencies|1997|Reference year 1997|808|8 largest firms|92||696620||14.551453767||359823||81627||9078|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56131|Employment placement agencies|1997|Reference year 1997|820|20 largest firms|207||960487||20.063280087||497575||113525||13013|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56131|Employment placement agencies|1997|Reference year 1997|850|50 largest firms|306||1286020||26.86322611||692375||153924||20386|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561310|Employment placement agencies|1997|Reference year 1997|003|All firms|6281||4787288||100||2647321||556084||113896|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561310|Employment placement agencies|1997|Reference year 1997|804|4 largest firms|70||542841||11.339217528||263549||56603||5449|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561310|Employment placement agencies|1997|Reference year 1997|808|8 largest firms|92||696620||14.551453767||359823||81627||9078|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561310|Employment placement agencies|1997|Reference year 1997|820|20 largest firms|207||960487||20.063280087||497575||113525||13013|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561310|Employment placement agencies|1997|Reference year 1997|850|50 largest firms|306||1286020||26.86322611||692375||153924||20386|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56132|Temporary help services|1997|Reference year 1997|003|All firms|23522||57220898||100||40256334||8899478||2612719|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56132|Temporary help services|1997|Reference year 1997|804|4 largest firms|3365||8804917||15.387589688||6064259||1426353||355334|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56132|Temporary help services|1997|Reference year 1997|808|8 largest firms|4434||14082865||24.61140159||10056085||2231605||531654|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56132|Temporary help services|1997|Reference year 1997|820|20 largest firms|6992||21439844||37.468555632||15028394||3359494||924633|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56132|Temporary help services|1997|Reference year 1997|850|50 largest firms|8392||27011345||47.205384648||19111709||4242205||1136560|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561320|Temporary help services|1997|Reference year 1997|003|All firms|23522||57220898||100||40256334||8899478||2612719|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561320|Temporary help services|1997|Reference year 1997|804|4 largest firms|3365||8804917||15.387589688||6064259||1426353||355334|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561320|Temporary help services|1997|Reference year 1997|808|8 largest firms|4434||14082865||24.61140159||10056085||2231605||531654|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561320|Temporary help services|1997|Reference year 1997|820|20 largest firms|6992||21439844||37.468555632||15028394||3359494||924633|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561320|Temporary help services|1997|Reference year 1997|850|50 largest firms|8392||27011345||47.205384648||19111709||4242205||1136560|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56133|Employee leasing services|1997|Reference year 1997|003|All firms|4766||24125128||100||19223761||4250456||895411|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56133|Employee leasing services|1997|Reference year 1997|804|4 largest firms|95||3994773||16.558556705||3241581||690925||151213|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56133|Employee leasing services|1997|Reference year 1997|808|8 largest firms|106||5709130||23.664662007||4552143||1009657||211757|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56133|Employee leasing services|1997|Reference year 1997|820|20 largest firms|147||8522018||35.324239523||6939908||1559574||306693|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56133|Employee leasing services|1997|Reference year 1997|850|50 largest firms|612||11832125||49.044817503||9555404||2115927||420023|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561330|Employee leasing services|1997|Reference year 1997|003|All firms|4766||24125128||100||19223761||4250456||895411|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561330|Employee leasing services|1997|Reference year 1997|804|4 largest firms|95||3994773||16.558556705||3241581||690925||151213|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561330|Employee leasing services|1997|Reference year 1997|808|8 largest firms|106||5709130||23.664662007||4552143||1009657||211757|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561330|Employee leasing services|1997|Reference year 1997|820|20 largest firms|147||8522018||35.324239523||6939908||1559574||306693|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561330|Employee leasing services|1997|Reference year 1997|850|50 largest firms|612||11832125||49.044817503||9555404||2115927||420023|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|5614|Business support services|1997|Reference year 1997|003|All firms|32920||36026350||100||11899821||2796514||604575|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|5614|Business support services|1997|Reference year 1997|804|4 largest firms|1030||5329832||14.794260312||1091184||286680||43081|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|5614|Business support services|1997|Reference year 1997|808|8 largest firms|1138||7766817||21.558711887||1580112||410630||59496|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|5614|Business support services|1997|Reference year 1997|820|20 largest firms|1733||11864992||32.934205103||2995002||739564||132974|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|5614|Business support services|1997|Reference year 1997|850|50 largest firms|2384||15154094||42.063917105||4249716||1039806||209073|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56141|Document preparation services|1997|Reference year 1997|003|All firms|4587||1468966||100||624586||138973||31380|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56141|Document preparation services|1997|Reference year 1997|804|4 largest firms|99||232332||15.816022971||118031||27564||6458|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56141|Document preparation services|1997|Reference year 1997|808|8 largest firms|105||292268||19.896171865||152107||34230||7695|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56141|Document preparation services|1997|Reference year 1997|820|20 largest firms|125||393359||26.777951294||197966||44354||9378|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56141|Document preparation services|1997|Reference year 1997|850|50 largest firms|197||518239||35.279169157||251143||56392||11413|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561410|Document preparation services|1997|Reference year 1997|003|All firms|4587||1468966||100||624586||138973||31380|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561410|Document preparation services|1997|Reference year 1997|804|4 largest firms|99||232332||15.816022971||118031||27564||6458|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561410|Document preparation services|1997|Reference year 1997|808|8 largest firms|105||292268||19.896171865||152107||34230||7695|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561410|Document preparation services|1997|Reference year 1997|820|20 largest firms|125||393359||26.777951294||197966||44354||9378|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561410|Document preparation services|1997|Reference year 1997|850|50 largest firms|197||518239||35.279169157||251143||56392||11413|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56142|Telephone call centers|1997|Reference year 1997|003|All firms|6271||11982655||100||4573680||1063337||292315|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56142|Telephone call centers|1997|Reference year 1997|804|4 largest firms|42||2742625||22.888291451||638615||158347||27089|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56142|Telephone call centers|1997|Reference year 1997|808|8 largest firms|183||3885184||32.423398654||1075251||256537||55917|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56142|Telephone call centers|1997|Reference year 1997|820|20 largest firms|526||5460492||45.569967591||1743440||422111||104051|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56142|Telephone call centers|1997|Reference year 1997|850|50 largest firms|682||7170098||59.837306507||2492669||597641||151105|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561421|Telephone answering services|1997|Reference year 1997|003|All firms|3102||3809953||100||1105646||259456||56758|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561421|Telephone answering services|1997|Reference year 1997|804|4 largest firms|115||2120971||55.669216917||384031||93007||12838|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561421|Telephone answering services|1997|Reference year 1997|808|8 largest firms|122||2312373||60.69295343||462339||112362||16884|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561421|Telephone answering services|1997|Reference year 1997|820|20 largest firms|152||2521155||66.17286355||546662||128836||20518|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561421|Telephone answering services|1997|Reference year 1997|850|50 largest firms|216||2728894||71.625398004||633618||150104||24764|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561422|Telemarketing bureaus|1997|Reference year 1997|003|All firms|3169||8172702||100||3468034||803881||235557|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561422|Telemarketing bureaus|1997|Reference year 1997|804|4 largest firms|109||1603526||19.620512286||638051||150610||35917|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561422|Telemarketing bureaus|1997|Reference year 1997|808|8 largest firms|197||2347807||28.727426988||927314||217441||61055|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561422|Telemarketing bureaus|1997|Reference year 1997|820|20 largest firms|435||3625024||44.35526953||1474568||355213||98272|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561422|Telemarketing bureaus|1997|Reference year 1997|850|50 largest firms|586||5077633||62.129183225||2132029||505453||139626|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56143|Business service centers|1997|Reference year 1997|003|All firms|10130||8503608||100||2076267||507957||106697|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56143|Business service centers|1997|Reference year 1997|804|4 largest firms|1124||3526410||41.469573856||730252||193651||38629|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56143|Business service centers|1997|Reference year 1997|808|8 largest firms|1261||3779446||44.445204906||834875||221903||43914|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56143|Business service centers|1997|Reference year 1997|820|20 largest firms|1383||4146728||48.764336268||929460||244457||47434|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56143|Business service centers|1997|Reference year 1997|850|50 largest firms|1490||4588326||53.957402552||1064424||276511||52160|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561431|Private mail centers|1997|Reference year 1997|003|All firms|4350||1659348||100||264933||60189||19476|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561431|Private mail centers|1997|Reference year 1997|804|4 largest firms|8||110924||6.6847942686||13625||4062||727|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561431|Private mail centers|1997|Reference year 1997|808|8 largest firms|12||157702||9.5038533207||20681||5380||1003|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561431|Private mail centers|1997|Reference year 1997|820|20 largest firms|34||241293||14.541434347||44738||10764||2155|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561431|Private mail centers|1997|Reference year 1997|850|50 largest firms|64||351657||21.19248042||69041||16812||3683|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561439|Other business service centers (including copy shops)|1997|Reference year 1997|003|All firms|5780||6844260||100||1811334||447768||87221|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561439|Other business service centers (including copy shops)|1997|Reference year 1997|804|4 largest firms|1124||3526410||51.523612487||730252||193651||38629|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561439|Other business service centers (including copy shops)|1997|Reference year 1997|808|8 largest firms|1261||3779446||55.220666661||834875||221903||43914|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561439|Other business service centers (including copy shops)|1997|Reference year 1997|820|20 largest firms|1387||4123011||60.24042044||938706||246699||47563|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561439|Other business service centers (including copy shops)|1997|Reference year 1997|850|50 largest firms|1500||4494740||65.671672321||1065918||277027||51917|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56144|Collection agencies|1997|Reference year 1997|003|All firms|5250||5083245||100||2128147||502141||84333|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56144|Collection agencies|1997|Reference year 1997|804|4 largest firms|148||710507||13.977429772||247828||61737||9542|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56144|Collection agencies|1997|Reference year 1997|808|8 largest firms|159||907369||17.850192151||334790||82912||11705|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56144|Collection agencies|1997|Reference year 1997|820|20 largest firms|244||1267059||24.926183963||474336||113125||17330|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56144|Collection agencies|1997|Reference year 1997|850|50 largest firms|343||1754263||34.510691497||689154||166518||25025|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561440|Collection agencies|1997|Reference year 1997|003|All firms|5250||5083245||100||2128147||502141||84333|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561440|Collection agencies|1997|Reference year 1997|804|4 largest firms|148||710507||13.977429772||247828||61737||9542|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561440|Collection agencies|1997|Reference year 1997|808|8 largest firms|159||907369||17.850192151||334790||82912||11705|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561440|Collection agencies|1997|Reference year 1997|820|20 largest firms|244||1267059||24.926183963||474336||113125||17330|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561440|Collection agencies|1997|Reference year 1997|850|50 largest firms|343||1754263||34.510691497||689154||166518||25025|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56145|Credit bureaus|1997|Reference year 1997|003|All firms|1588||4698934||100||1165319||274771||34146|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56145|Credit bureaus|1997|Reference year 1997|804|4 largest firms|227||2775690||59.070631765||615192||153277||11907|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56145|Credit bureaus|1997|Reference year 1997|808|8 largest firms|339||3503616||74.561932557||785839||187040||19719|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56145|Credit bureaus|1997|Reference year 1997|820|20 largest firms|364||3863589||82.222670078||867173||208098||22401|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56145|Credit bureaus|1997|Reference year 1997|850|50 largest firms|429||4080288||86.834333064||941845||223897||24678|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561450|Credit bureaus|1997|Reference year 1997|003|All firms|1588||4698934||100||1165319||274771||34146|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561450|Credit bureaus|1997|Reference year 1997|804|4 largest firms|227||2775690||59.070631765||615192||153277||11907|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561450|Credit bureaus|1997|Reference year 1997|808|8 largest firms|339||3503616||74.561932557||785839||187040||19719|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561450|Credit bureaus|1997|Reference year 1997|820|20 largest firms|364||3863589||82.222670078||867173||208098||22401|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561450|Credit bureaus|1997|Reference year 1997|850|50 largest firms|429||4080288||86.834333064||941845||223897||24678|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|5614501|Consumer credit reporting agencies|1997|Reference year 1997|003|All firms|1333||2794076||100||656356||156340||21790|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|5614501|Consumer credit reporting agencies|1997|Reference year 1997|804|4 largest firms|190||1487531||53.238745116||286692||73028||7113|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|5614501|Consumer credit reporting agencies|1997|Reference year 1997|808|8 largest firms|259||1899452||67.981400649||365933||91424||10520|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|5614501|Consumer credit reporting agencies|1997|Reference year 1997|820|20 largest firms|292||2120997||75.910497782||419625||104024||12113|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|5614501|Consumer credit reporting agencies|1997|Reference year 1997|850|50 largest firms|341||2310796||82.703405348||484450||117699||14324|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|5614502|Mercantile reporting agencies|1997|Reference year 1997|003|All firms|255||1904858||100||508963||118431||12356|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|5614502|Mercantile reporting agencies|1997|Reference year 1997|804|4 largest firms|85||1776839||93.279341557||458198||106259||10568|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|5614502|Mercantile reporting agencies|1997|Reference year 1997|808|8 largest firms|97||1797267||94.351757454||467644||108504||10841|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|5614502|Mercantile reporting agencies|1997|Reference year 1997|820|20 largest firms|110||1834333||96.297624285||479767||111480||11245|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|5614502|Mercantile reporting agencies|1997|Reference year 1997|850|50 largest firms|146||1877132||98.544458432||497908||115699||11879|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56149|Other business support services|1997|Reference year 1997|003|All firms|5094||4288942||100||1331822||309335||55704|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56149|Other business support services|1997|Reference year 1997|804|4 largest firms|65||896656||20.906228156||287486||67751||12284|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56149|Other business support services|1997|Reference year 1997|808|8 largest firms|92||1116790||26.038822628||341774||81801||13924|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56149|Other business support services|1997|Reference year 1997|820|20 largest firms|170||1379136||32.155622529||443340||107631||18260|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|56149|Other business support services|1997|Reference year 1997|850|50 largest firms|212||1741833||40.612183611||536840||127761||21846|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561491|Repossession services|1997|Reference year 1997|003|All firms|899||486652||100||140948||30880||5692|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561491|Repossession services|1997|Reference year 1997|804|4 largest firms|6||48656||9.9981095321||10749||2242||503|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561491|Repossession services|1997|Reference year 1997|808|8 largest firms|21||73995||15.204910285||15368||3199||681|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561491|Repossession services|1997|Reference year 1997|820|20 largest firms|36||125482||25.784749677||33444||6557||1104|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561491|Repossession services|1997|Reference year 1997|850|50 largest firms|82||188252||38.6830836||53233||10928||1855|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561492|Court reporting & stenotype services|1997|Reference year 1997|003|All firms|3097||1348870||100||410914||91989||15447|
01000US|United States|1|United States|56|Administrative, support, waste management, and remediation services|561492|Court reporting & stenotype services|1997|Reference year 1997|804|4 largest firms|6||45840||3.3984001423||18436||2957||466|
