GEO_ID|GEOGRAPHY|GEOTYPE|GEOTYPE_MEANING|SECTOR|SECTOR_MEANING|NAICS|NAICS_MEANING|YEAR|YEAR_MEANING|CONCENFI|CONCENFI_MEANING|ESTAB|ESTABF|ECVALUE|ECVALUEF|VALPCT|VALPCTF|PAY|PAYF|PAY1Q|PAY1QF|EMP|EMPF 
01000US|United States|1|United States|44|Retail trade|4412|Other motor vehicle dealers|1997|Reference year 1997|850|50 largest firms|436||3685669||12.757370882||246681||56848||9231|
01000US|United States|1|United States|44|Retail trade|44121|Recreational vehicle dealers|1997|Reference year 1997|003|All firms|3014||10069749||100||813962||175534||29463|
01000US|United States|1|United States|44|Retail trade|44121|Recreational vehicle dealers|1997|Reference year 1997|804|4 largest firms|33||814978||8.0933298337||48049||11612||1267|
01000US|United States|1|United States|44|Retail trade|44121|Recreational vehicle dealers|1997|Reference year 1997|808|8 largest firms|49||1200902||11.925838469||78075||19312||2212|
01000US|United States|1|United States|44|Retail trade|44121|Recreational vehicle dealers|1997|Reference year 1997|820|20 largest firms|91||1951539||19.380214939||130461||31622||3944|
01000US|United States|1|United States|44|Retail trade|44121|Recreational vehicle dealers|1997|Reference year 1997|850|50 largest firms|152||2960660||29.401527287||201048||46652||5919|
01000US|United States|1|United States|44|Retail trade|441210|Recreational vehicle dealers|1997|Reference year 1997|003|All firms|3014||10069749||100||813962||175534||29463|
01000US|United States|1|United States|44|Retail trade|441210|Recreational vehicle dealers|1997|Reference year 1997|804|4 largest firms|33||814978||8.0933298337||48049||11612||1267|
01000US|United States|1|United States|44|Retail trade|441210|Recreational vehicle dealers|1997|Reference year 1997|808|8 largest firms|49||1200902||11.925838469||78075||19312||2212|
01000US|United States|1|United States|44|Retail trade|441210|Recreational vehicle dealers|1997|Reference year 1997|820|20 largest firms|91||1951539||19.380214939||130461||31622||3944|
01000US|United States|1|United States|44|Retail trade|441210|Recreational vehicle dealers|1997|Reference year 1997|850|50 largest firms|152||2960660||29.401527287||201048||46652||5919|
01000US|United States|1|United States|44|Retail trade|44122|Motorcycle, boat, & other motor vehicle dealers|1997|Reference year 1997|003|All firms|10575||18820757||100||1755954||371208||73305|
01000US|United States|1|United States|44|Retail trade|44122|Motorcycle, boat, & other motor vehicle dealers|1997|Reference year 1997|804|4 largest firms|244||639182||3.3961545755||44081||8759||2756|
01000US|United States|1|United States|44|Retail trade|44122|Motorcycle, boat, & other motor vehicle dealers|1997|Reference year 1997|808|8 largest firms|261||856880||4.552845563||57273||11699||3170|
01000US|United States|1|United States|44|Retail trade|44122|Motorcycle, boat, & other motor vehicle dealers|1997|Reference year 1997|820|20 largest firms|319||1309823||6.9594597072||90383||18789||4515|
01000US|United States|1|United States|44|Retail trade|44122|Motorcycle, boat, & other motor vehicle dealers|1997|Reference year 1997|850|50 largest firms|377||2001748||10.635852745||153335||32866||6508|
01000US|United States|1|United States|44|Retail trade|441221|Motorcycle dealers|1997|Reference year 1997|003|All firms|3635||7369260||100||712065||151433||29026|
01000US|United States|1|United States|44|Retail trade|441221|Motorcycle dealers|1997|Reference year 1997|804|4 largest firms|7||120096||1.629688734||11467||2548||396|
01000US|United States|1|United States|44|Retail trade|441221|Motorcycle dealers|1997|Reference year 1997|808|8 largest firms|12||199492||2.7070832078||18590||4080||613|
01000US|United States|1|United States|44|Retail trade|441221|Motorcycle dealers|1997|Reference year 1997|820|20 largest firms|24||398712||5.4104754073||39288||8466||1161|
01000US|United States|1|United States|44|Retail trade|441221|Motorcycle dealers|1997|Reference year 1997|850|50 largest firms|68||782008||10.61175749||75594||15993||2287|
01000US|United States|1|United States|44|Retail trade|441222|Boat dealers|1997|Reference year 1997|003|All firms|5262||8934230||100||839296||174483||35134|
01000US|United States|1|United States|44|Retail trade|441222|Boat dealers|1997|Reference year 1997|804|4 largest firms|252||549276||6.1479948468||44280||9372||2842|
01000US|United States|1|United States|44|Retail trade|441222|Boat dealers|1997|Reference year 1997|808|8 largest firms|298||743112||8.3175830486||58338||12385||3475|
01000US|United States|1|United States|44|Retail trade|441222|Boat dealers|1997|Reference year 1997|820|20 largest firms|320||1142496||12.787850772||83333||17570||4263|
01000US|United States|1|United States|44|Retail trade|441222|Boat dealers|1997|Reference year 1997|850|50 largest firms|378||1732426||19.390882035||132393||28787||5676|
01000US|United States|1|United States|44|Retail trade|441229|All other motor vehicle dealers|1997|Reference year 1997|003|All firms|1678||2517267||100||204593||45292||9145|
01000US|United States|1|United States|44|Retail trade|441229|All other motor vehicle dealers|1997|Reference year 1997|804|4 largest firms|6||267490||10.626206914||15430||3003||653|
01000US|United States|1|United States|44|Retail trade|441229|All other motor vehicle dealers|1997|Reference year 1997|808|8 largest firms|10||333079||13.231770805||23012||4641||832|
01000US|United States|1|United States|44|Retail trade|441229|All other motor vehicle dealers|1997|Reference year 1997|820|20 largest firms|23||467100||18.555838534||29487||5838||1038|
01000US|United States|1|United States|44|Retail trade|441229|All other motor vehicle dealers|1997|Reference year 1997|850|50 largest firms|55||694771||27.600210864||47512||9617||1635|
01000US|United States|1|United States|44|Retail trade|4413|Automotive parts, accessories, & tire stores|1997|Reference year 1997|003|All firms|59807||62824978||100||10268868||2416477||477200|
01000US|United States|1|United States|44|Retail trade|4413|Automotive parts, accessories, & tire stores|1997|Reference year 1997|804|4 largest firms|5086||7960445||12.670828154||1471501||351259||70402|
01000US|United States|1|United States|44|Retail trade|4413|Automotive parts, accessories, & tire stores|1997|Reference year 1997|808|8 largest firms|8633||12046655||19.174945035||2055054||502051||101664|
01000US|United States|1|United States|44|Retail trade|4413|Automotive parts, accessories, & tire stores|1997|Reference year 1997|820|20 largest firms|12333||17703016||28.178308316||2816914||686693||139307|
01000US|United States|1|United States|44|Retail trade|4413|Automotive parts, accessories, & tire stores|1997|Reference year 1997|850|50 largest firms|14025||21578609||34.347181148||3280606||799931||159833|
01000US|United States|1|United States|44|Retail trade|44131|Automotive parts & accessories stores|1997|Reference year 1997|003|All firms|42519||43165668||100||6718215||1589637||334556|
01000US|United States|1|United States|44|Retail trade|44131|Automotive parts & accessories stores|1997|Reference year 1997|804|4 largest firms|4247||7065402||16.368105319||998323||238295||55764|
01000US|United States|1|United States|44|Retail trade|44131|Automotive parts & accessories stores|1997|Reference year 1997|808|8 largest firms|6924||10299148||23.85958211||1473604||360885||83618|
01000US|United States|1|United States|44|Retail trade|44131|Automotive parts & accessories stores|1997|Reference year 1997|820|20 largest firms|9304||13573553||31.445251814||1871304||452670||106801|
01000US|United States|1|United States|44|Retail trade|44131|Automotive parts & accessories stores|1997|Reference year 1997|850|50 largest firms|10625||16109677||37.320578475||2204361||534308||121576|
01000US|United States|1|United States|44|Retail trade|441310|Automotive parts & accessories stores|1997|Reference year 1997|003|All firms|42519||43165668||100||6718215||1589637||334556|
01000US|United States|1|United States|44|Retail trade|441310|Automotive parts & accessories stores|1997|Reference year 1997|804|4 largest firms|4247||7065402||16.368105319||998323||238295||55764|
01000US|United States|1|United States|44|Retail trade|441310|Automotive parts & accessories stores|1997|Reference year 1997|808|8 largest firms|6924||10299148||23.85958211||1473604||360885||83618|
01000US|United States|1|United States|44|Retail trade|441310|Automotive parts & accessories stores|1997|Reference year 1997|820|20 largest firms|9304||13573553||31.445251814||1871304||452670||106801|
01000US|United States|1|United States|44|Retail trade|441310|Automotive parts & accessories stores|1997|Reference year 1997|850|50 largest firms|10625||16109677||37.320578475||2204361||534308||121576|
01000US|United States|1|United States|44|Retail trade|44132|Tire dealers|1997|Reference year 1997|003|All firms|17288||19659310||100||3550653||826840||142644|
01000US|United States|1|United States|44|Retail trade|44132|Tire dealers|1997|Reference year 1997|804|4 largest firms|3131||3999253||20.34279433||880542||211398||33312|
01000US|United States|1|United States|44|Retail trade|44132|Tire dealers|1997|Reference year 1997|808|8 largest firms|3711||5373980||27.335547382||1094930||270107||40978|
01000US|United States|1|United States|44|Retail trade|44132|Tire dealers|1997|Reference year 1997|820|20 largest firms|4080||6675442||33.95562713||1238524||303515||45895|
01000US|United States|1|United States|44|Retail trade|44132|Tire dealers|1997|Reference year 1997|850|50 largest firms|4679||7966005||40.520267497||1410687||343188||52257|
01000US|United States|1|United States|44|Retail trade|441320|Tire dealers|1997|Reference year 1997|003|All firms|17288||19659310||100||3550653||826840||142644|
01000US|United States|1|United States|44|Retail trade|441320|Tire dealers|1997|Reference year 1997|804|4 largest firms|3131||3999253||20.34279433||880542||211398||33312|
01000US|United States|1|United States|44|Retail trade|441320|Tire dealers|1997|Reference year 1997|808|8 largest firms|3711||5373980||27.335547382||1094930||270107||40978|
01000US|United States|1|United States|44|Retail trade|441320|Tire dealers|1997|Reference year 1997|820|20 largest firms|4080||6675442||33.95562713||1238524||303515||45895|
01000US|United States|1|United States|44|Retail trade|441320|Tire dealers|1997|Reference year 1997|850|50 largest firms|4679||7966005||40.520267497||1410687||343188||52257|
01000US|United States|1|United States|44|Retail trade|442|Furniture & home furnishings stores|1997|Reference year 1997|003|All firms|64725||71690813||100||9959441||2324291||482845|
01000US|United States|1|United States|44|Retail trade|442|Furniture & home furnishings stores|1997|Reference year 1997|804|4 largest firms|1954||4636343||6.4671368701||674202||164316||35742|
01000US|United States|1|United States|44|Retail trade|442|Furniture & home furnishings stores|1997|Reference year 1997|808|8 largest firms|2455||7316882||10.206164073||897751||214905||51338|
01000US|United States|1|United States|44|Retail trade|442|Furniture & home furnishings stores|1997|Reference year 1997|820|20 largest firms|4317||12032425||16.783775349||1440621||348764||80623|
01000US|United States|1|United States|44|Retail trade|442|Furniture & home furnishings stores|1997|Reference year 1997|850|50 largest firms|6773||17002679||23.716677617||1987462||482499||110176|
01000US|United States|1|United States|44|Retail trade|4421|Furniture stores|1997|Reference year 1997|003|All firms|29461||40968335||100||5619603||1325781||251300|
01000US|United States|1|United States|44|Retail trade|4421|Furniture stores|1997|Reference year 1997|804|4 largest firms|1116||3810308||9.3006171718||523455||131097||24395|
01000US|United States|1|United States|44|Retail trade|4421|Furniture stores|1997|Reference year 1997|808|8 largest firms|1460||5612441||13.699460815||742206||184493||33605|
01000US|United States|1|United States|44|Retail trade|4421|Furniture stores|1997|Reference year 1997|820|20 largest firms|2259||8376673||20.446701092||1023031||249665||46181|
01000US|United States|1|United States|44|Retail trade|4421|Furniture stores|1997|Reference year 1997|850|50 largest firms|3269||11500855||28.072546761||1372255||333554||61021|
01000US|United States|1|United States|44|Retail trade|44211|Furniture stores|1997|Reference year 1997|003|All firms|29461||40968335||100||5619603||1325781||251300|
01000US|United States|1|United States|44|Retail trade|44211|Furniture stores|1997|Reference year 1997|804|4 largest firms|1116||3810308||9.3006171718||523455||131097||24395|
01000US|United States|1|United States|44|Retail trade|44211|Furniture stores|1997|Reference year 1997|808|8 largest firms|1460||5612441||13.699460815||742206||184493||33605|
01000US|United States|1|United States|44|Retail trade|44211|Furniture stores|1997|Reference year 1997|820|20 largest firms|2259||8376673||20.446701092||1023031||249665||46181|
01000US|United States|1|United States|44|Retail trade|44211|Furniture stores|1997|Reference year 1997|850|50 largest firms|3269||11500855||28.072546761||1372255||333554||61021|
01000US|United States|1|United States|44|Retail trade|442110|Furniture stores|1997|Reference year 1997|003|All firms|29461||40968335||100||5619603||1325781||251300|
01000US|United States|1|United States|44|Retail trade|442110|Furniture stores|1997|Reference year 1997|804|4 largest firms|1116||3810308||9.3006171718||523455||131097||24395|
01000US|United States|1|United States|44|Retail trade|442110|Furniture stores|1997|Reference year 1997|808|8 largest firms|1460||5612441||13.699460815||742206||184493||33605|
01000US|United States|1|United States|44|Retail trade|442110|Furniture stores|1997|Reference year 1997|820|20 largest firms|2259||8376673||20.446701092||1023031||249665||46181|
01000US|United States|1|United States|44|Retail trade|442110|Furniture stores|1997|Reference year 1997|850|50 largest firms|3269||11500855||28.072546761||1372255||333554||61021|
01000US|United States|1|United States|44|Retail trade|4422|Home furnishings stores|1997|Reference year 1997|003|All firms|35264||30722478||100||4339838||998510||231545|
01000US|United States|1|United States|44|Retail trade|4422|Home furnishings stores|1997|Reference year 1997|804|4 largest firms|1338||3502910||11.401782109||373220||83620||26904|
01000US|United States|1|United States|44|Retail trade|4422|Home furnishings stores|1997|Reference year 1997|808|8 largest firms|2624||5116644||16.654398776||567786||132313||40949|
01000US|United States|1|United States|44|Retail trade|4422|Home furnishings stores|1997|Reference year 1997|820|20 largest firms|4027||7241852||23.571835579||799019||192679||57128|
01000US|United States|1|United States|44|Retail trade|4422|Home furnishings stores|1997|Reference year 1997|850|50 largest firms|5586||9160663||29.817461339||1028045||247465||73257|
01000US|United States|1|United States|44|Retail trade|44221|Floor covering stores|1997|Reference year 1997|003|All firms|16603||16471814||100||2458208||560005||96186|
01000US|United States|1|United States|44|Retail trade|44221|Floor covering stores|1997|Reference year 1997|804|4 largest firms|1039||862010||5.2332426775||140876||37546||6274|
01000US|United States|1|United States|44|Retail trade|44221|Floor covering stores|1997|Reference year 1997|808|8 largest firms|1058||1088446||6.6079303712||168398||43491||7011|
01000US|United States|1|United States|44|Retail trade|44221|Floor covering stores|1997|Reference year 1997|820|20 largest firms|1178||1523704||9.2503715741||221017||55941||8720|
01000US|United States|1|United States|44|Retail trade|44221|Floor covering stores|1997|Reference year 1997|850|50 largest firms|1333||2219946||13.477240576||314377||77535||11239|
01000US|United States|1|United States|44|Retail trade|442210|Floor covering stores|1997|Reference year 1997|003|All firms|16603||16471814||100||2458208||560005||96186|
01000US|United States|1|United States|44|Retail trade|442210|Floor covering stores|1997|Reference year 1997|804|4 largest firms|1039||862010||5.2332426775||140876||37546||6274|
01000US|United States|1|United States|44|Retail trade|442210|Floor covering stores|1997|Reference year 1997|808|8 largest firms|1058||1088446||6.6079303712||168398||43491||7011|
01000US|United States|1|United States|44|Retail trade|442210|Floor covering stores|1997|Reference year 1997|820|20 largest firms|1178||1523704||9.2503715741||221017||55941||8720|
01000US|United States|1|United States|44|Retail trade|442210|Floor covering stores|1997|Reference year 1997|850|50 largest firms|1333||2219946||13.477240576||314377||77535||11239|
01000US|United States|1|United States|44|Retail trade|44229|Other home furnishings stores|1997|Reference year 1997|003|All firms|18661||14250664||100||1881630||438505||135359|
01000US|United States|1|United States|44|Retail trade|44229|Other home furnishings stores|1997|Reference year 1997|804|4 largest firms|1338||3502910||24.580679188||373220||83620||26904|
01000US|United States|1|United States|44|Retail trade|44229|Other home furnishings stores|1997|Reference year 1997|808|8 largest firms|2387||4854822||34.067338897||513061||118571||39851|
01000US|United States|1|United States|44|Retail trade|44229|Other home furnishings stores|1997|Reference year 1997|820|20 largest firms|3260||6742405||47.312918191||700465||164120||52595|
01000US|United States|1|United States|44|Retail trade|44229|Other home furnishings stores|1997|Reference year 1997|850|50 largest firms|4660||8273181||58.054705381||883439||209073||67663|
01000US|United States|1|United States|44|Retail trade|442291|Window treatment stores|1997|Reference year 1997|003|All firms|2126||915301||100||148564||33990||8548|
01000US|United States|1|United States|44|Retail trade|442291|Window treatment stores|1997|Reference year 1997|804|4 largest firms|225||151191||16.51817271||16591||3691||990|
01000US|United States|1|United States|44|Retail trade|442291|Window treatment stores|1997|Reference year 1997|808|8 largest firms|246||189461||20.699310937||22400||4933||1304|
01000US|United States|1|United States|44|Retail trade|442291|Window treatment stores|1997|Reference year 1997|820|20 largest firms|317||259803||28.384433099||35242||7933||1954|
01000US|United States|1|United States|44|Retail trade|442291|Window treatment stores|1997|Reference year 1997|850|50 largest firms|381||343144||37.489743811||50240||11591||2577|
01000US|United States|1|United States|44|Retail trade|442299|All other home furnishings stores|1997|Reference year 1997|003|All firms|16535||13335363||100||1733066||404515||126811|
01000US|United States|1|United States|44|Retail trade|442299|All other home furnishings stores|1997|Reference year 1997|804|4 largest firms|1338||3502910||26.26782638||373220||83620||26904|
01000US|United States|1|United States|44|Retail trade|442299|All other home furnishings stores|1997|Reference year 1997|808|8 largest firms|2385||4852948||36.391570293||512967||118548||39832|
01000US|United States|1|United States|44|Retail trade|442299|All other home furnishings stores|1997|Reference year 1997|820|20 largest firms|3118||6740223||50.543978443||700992||164308||52591|
01000US|United States|1|United States|44|Retail trade|442299|All other home furnishings stores|1997|Reference year 1997|850|50 largest firms|4529||8208201||61.552137726||877533||207882||67333|
01000US|United States|1|United States|44|Retail trade|443|Electronics & appliance stores|1997|Reference year 1997|003|All firms|43373||68561331||100||7064114||1642430||345042|
01000US|United States|1|United States|44|Retail trade|443|Electronics & appliance stores|1997|Reference year 1997|804|4 largest firms|6184||25628949||37.381055219||1672274||393827||109876|
01000US|United States|1|United States|44|Retail trade|443|Electronics & appliance stores|1997|Reference year 1997|808|8 largest firms|6354||29336249||42.788330641||1944011||467566||122174|
01000US|United States|1|United States|44|Retail trade|443|Electronics & appliance stores|1997|Reference year 1997|820|20 largest firms|8531||33695415||49.146383987||2315489||559548||142168|
01000US|United States|1|United States|44|Retail trade|443|Electronics & appliance stores|1997|Reference year 1997|850|50 largest firms|9313||37111493||54.12889811||2715296||648124||155403|
01000US|United States|1|United States|44|Retail trade|4431|Electronics & appliance stores|1997|Reference year 1997|003|All firms|43373||68561331||100||7064114||1642430||345042|
01000US|United States|1|United States|44|Retail trade|4431|Electronics & appliance stores|1997|Reference year 1997|804|4 largest firms|6184||25628949||37.381055219||1672274||393827||109876|
01000US|United States|1|United States|44|Retail trade|4431|Electronics & appliance stores|1997|Reference year 1997|808|8 largest firms|6354||29336249||42.788330641||1944011||467566||122174|
01000US|United States|1|United States|44|Retail trade|4431|Electronics & appliance stores|1997|Reference year 1997|820|20 largest firms|8531||33695415||49.146383987||2315489||559548||142168|
01000US|United States|1|United States|44|Retail trade|4431|Electronics & appliance stores|1997|Reference year 1997|850|50 largest firms|9313||37111493||54.12889811||2715296||648124||155403|
01000US|United States|1|United States|44|Retail trade|44311|Appliance, television, & other electronics stores|1997|Reference year 1997|003|All firms|28789||42250978||100||4462377||1059555||237033|
01000US|United States|1|United States|44|Retail trade|44311|Appliance, television, & other electronics stores|1997|Reference year 1997|804|4 largest firms|5989||20071271||47.504867225||1458732||348461||95958|
01000US|United States|1|United States|44|Retail trade|44311|Appliance, television, & other electronics stores|1997|Reference year 1997|808|8 largest firms|6381||22354647||52.909182363||1624688||394699||104966|
01000US|United States|1|United States|44|Retail trade|44311|Appliance, television, & other electronics stores|1997|Reference year 1997|820|20 largest firms|6670||24985102||59.134967243||1862938||450238||114718|
01000US|United States|1|United States|44|Retail trade|44311|Appliance, television, & other electronics stores|1997|Reference year 1997|850|50 largest firms|7136||26679690||63.145733573||2064725||499323||121872|
01000US|United States|1|United States|44|Retail trade|443111|Household appliance stores|1997|Reference year 1997|003|All firms|10484||10082894||100||1217530||286701||60220|
01000US|United States|1|United States|44|Retail trade|443111|Household appliance stores|1997|Reference year 1997|804|4 largest firms|94||1349595||13.384996411||93885||23800||4067|
01000US|United States|1|United States|44|Retail trade|443111|Household appliance stores|1997|Reference year 1997|808|8 largest firms|163||1877330||18.618959993||142062||34489||5573|
01000US|United States|1|United States|44|Retail trade|443111|Household appliance stores|1997|Reference year 1997|820|20 largest firms|359||2411381||23.915564321||199859||48249||8104|
01000US|United States|1|United States|44|Retail trade|443111|Household appliance stores|1997|Reference year 1997|850|50 largest firms|616||3055448||30.303283958||267966||65562||10322|
01000US|United States|1|United States|44|Retail trade|443112|Radio, television, & other electronics stores|1997|Reference year 1997|003|All firms|18305||32168084||100||3244847||772854||176813|
01000US|United States|1|United States|44|Retail trade|443112|Radio, television, & other electronics stores|1997|Reference year 1997|804|4 largest firms|5938||20048270||62.323481871||1456732||346642||95785|
01000US|United States|1|United States|44|Retail trade|443112|Radio, television, & other electronics stores|1997|Reference year 1997|808|8 largest firms|6295||22152809||68.865801892||1607632||388512||104534|
01000US|United States|1|United States|44|Retail trade|443112|Radio, television, & other electronics stores|1997|Reference year 1997|820|20 largest firms|6583||23733293||73.779007167||1804671||434811||111144|
01000US|United States|1|United States|44|Retail trade|443112|Radio, television, & other electronics stores|1997|Reference year 1997|850|50 largest firms|6826||24643031||76.607083593||1906648||459540||115113|
01000US|United States|1|United States|44|Retail trade|44312|Computer & software stores|1997|Reference year 1997|003|All firms|11741||24058663||100||2277764||506828||90501|
01000US|United States|1|United States|44|Retail trade|44312|Computer & software stores|1997|Reference year 1997|804|4 largest firms|300||8391317||34.878567442||422588||100691||22065|
01000US|United States|1|United States|44|Retail trade|44312|Computer & software stores|1997|Reference year 1997|808|8 largest firms|1376||9677371||40.224059832||521820||124607||28676|
01000US|United States|1|United States|44|Retail trade|44312|Computer & software stores|1997|Reference year 1997|820|20 largest firms|1457||10632241||44.192983625||626369||142918||30749|
01000US|United States|1|United States|44|Retail trade|44312|Computer & software stores|1997|Reference year 1997|850|50 largest firms|1588||11857899||49.287439622||759081||174252||33918|
01000US|United States|1|United States|44|Retail trade|443120|Computer & software stores|1997|Reference year 1997|003|All firms|11741||24058663||100||2277764||506828||90501|
01000US|United States|1|United States|44|Retail trade|443120|Computer & software stores|1997|Reference year 1997|804|4 largest firms|300||8391317||34.878567442||422588||100691||22065|
01000US|United States|1|United States|44|Retail trade|443120|Computer & software stores|1997|Reference year 1997|808|8 largest firms|1376||9677371||40.224059832||521820||124607||28676|
01000US|United States|1|United States|44|Retail trade|443120|Computer & software stores|1997|Reference year 1997|820|20 largest firms|1457||10632241||44.192983625||626369||142918||30749|
01000US|United States|1|United States|44|Retail trade|443120|Computer & software stores|1997|Reference year 1997|850|50 largest firms|1588||11857899||49.287439622||759081||174252||33918|
01000US|United States|1|United States|44|Retail trade|4431201|Computer stores (custom assembly)|1997|Reference year 1997|003|All firms|3801||3983465||100||395184||86940||17013|
