YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,RTND_ERNGS_APPR_IND,RTND_ERNGS_APPR,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,INTRST_IND,INTRST,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,COMP_GRS_RNTS_IND,COMP_GRS_RNTS,GRS_RYLTS_IND,GRS_RYLTS,D_NET_STCG_IND,D_NET_STCG,D_NET_LTCG_TOT_IND,D_NET_LTCG_TOT,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_DIV_DOM_CORP_IND,COMP_DIV_DOM_CORP,COMP_DIV_FRN_CORP_IND,COMP_DIV_FRN_CORP,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,CNTRBTNS_IND,CNTRBTNS,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,DP_PROD_ACTVTY_DED_IND,DP_PROD_ACTVTY_DED,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,COMP_TXBL_INCM_RFC_IND,COMP_TXBL_INCM_RFC,NET_INCM_IND,NET_INCM,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,NET_INCM_S_IND,NET_INCM_S,COMP_TOT_STAT_SPCL_DED_IND,COMP_TOT_STAT_SPCL_DED,NOLD_IND,NOLD,COMP_DIV_RCVD_DED_IND,COMP_DIV_RCVD_DED,COMP_INCM_SBJ_TX_TOT_IND,COMP_INCM_SBJ_TX_TOT,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,INCM_TX_IND,INCM_TX,ALT_MIN_TX_IND,ALT_MIN_TX,FRN_TX_CR_IND,FRN_TX_CR,GEN_BUS_CR_IND,GEN_BUS_CR,MIN_TX_CR_IND,MIN_TX_CR,COMP_TX_AFTR_CRS_IND,COMP_TX_AFTR_CRS,(cash_dist + prpty_dist)_IND,(cash_dist + prpty_dist),STCK_DIST_IND,STCK_DIST
2010,1,1,3,0,3879895,0,373921373,0,92619380,0,34643261,0,538504,0,41081470,0,80554,0,167266,0,18774876,0,25742287,0,1901768,0,18446315,0,429677941,0,329274225,0,982401,0,536657,0,14294789,0,36491103,0,18945893,0,8313241,0,373921373,0,40957778,0,35101368,0,47688549,0,130085445,0,97497580,0,13198891,0,9391761,0,51262341,0,125183387,0,1855440,0,-152460440,0,16448966,0,1756539037,0,1724110560,0,711323,0,75055,0,847166,0,114397,0,43941,0,1098396,0,2470172,0,101398,0,19270,0,26947357,0,1681494593,0,652562570,0,181099452,0,280699746,0,16531198,0,2740647,0,85349549,0,51832554,0,10760988,0,201943,0,2513674,0,23751406,0,47231,0,18681275,0,13455050,0,19409217,0,37008,0,1387309,0,320433776,0,75044444,1,7099,0,74976488,0,119055928,0,44079440,0,79980055,0,5199204,0,5130841,0,66376,0,6166532,0,1226931,0,1243740,0,3064,0,7319,0,39676,0,1549,0,1178387,0,2604826,1,2022
2010,1,1,2,0,1000659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393467198,0,303191508,0,31837240,0,1094736,0,2127539,0,1483450,0,364460,0,22576383,0,4753173,0,55816,0,230455,0,25752438,0,369671326,0,167777136,0,11456426,0,40026004,0,2938739,0,6786023,0,9722350,0,8254240,0,21556629,0,164356,0,3280889,0,7165869,0,1236872,0,2920589,0,1246704,0,3713515,0,60507,0,6122957,0,75241520,0,23795872,0,1098721,0,23799857,0,57779569,0,33979712,0,2617989,0,31630101,0,11885701,0,40284,0,15068101,0,5260295,0,5093088,0,89654,0,379827,0,63296,0,24075,0,4788546,0,10041201,1,56645
2010,1,1,1,0,5813725,0,79904747127,0,3892719636,0,12717849218,0,318061372,0,1544085221,0,2730470076,0,1769186602,0,4961285424,0,263417518,0,7913810230,0,29389379468,0,9875410289,0,4874203678,0,661360291,0,289781404,0,548409037,0,4577892532,0,778555076,0,5320073116,0,79904747127,0,5767739218,0,3751650758,0,17678400968,0,786610669,0,14679741337,0,8302942542,0,28937661636,0,3063511916,0,24282845843,0,278315896,0,3256054568,0,1943066588,0,26198522973,0,23058234713,0,1306237091,0,59365960,0,129772908,0,177416966,0,38413938,0,108800593,0,78722096,0,30841311,0,144571375,0,1066146023,0,24944310680,0,14501547034,0,435411600,0,2534235105,0,172430241,0,316319889,0,467082617,0,493253563,0,888206191,0,16323649,0,192448778,0,727799540,0,23265631,0,255673826,0,167035828,0,328756132,0,24417324,0,67057227,0,3333046505,0,1254212293,0,161649459,0,1356495792,0,1836376714,0,479880923,0,269011547,0,488329452,0,162163928,0,26285286,0,1022175060,0,358414397,0,354921619,0,3223751,0,118076558,0,15448643,0,1540658,0,222968658,0,585166357,0,12597924
2010,1,11,13,2,,2,,2,,2,,2,,2,,0,0,0,0,2,,0,0,0,0,2,,2,,2,,0,0,0,0,2,,2,,2,,2,,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,0,0,2,,0,0,2,,2,,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,0,0,2,,2,,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,0,0,0,0,2,,2,,2,,0,0,2,,2,,2,,0,0,2,,0,0,2,,0,0,0,0
2010,1,11,12,0,11,0,13822123,0,494744,0,2302831,0,38376,0,1853372,0,0,0,0,0,1128791,0,1078,0,0,0,1706497,0,6039666,0,3065361,0,3907,0,3907,0,615961,0,1987995,0,131659,0,926583,0,13822123,0,2517368,0,347608,0,882456,0,35000,0,4559471,0,1328974,0,4151245,0,144293,0,3873913,0,0,0,162326,0,29287,0,13355226,0,13116901,0,13093,0,2036,0,16184,0,12307,0,1148,0,3444,0,4918,0,228,0,5934,0,179034,0,13182194,0,10344108,0,52124,0,483138,0,50156,0,6982,0,132409,0,200000,0,280392,0,756,0,89108,0,507356,0,519,0,112376,0,45334,0,200539,0,19309,0,25021,0,632567,0,173032,0,49827,0,220824,0,288834,0,68010,0,58089,0,57442,0,57282,0,159,0,173303,0,61620,0,60656,0,963,0,6989,0,4085,0,0,0,50546,0,52599,0,0
2010,1,11,11,0,26,0,10293394,0,361765,0,1158708,0,21468,0,1540700,0,229643,0,0,0,860313,0,6930,0,154,0,2048783,0,4078175,0,2092113,0,805165,0,133302,0,910610,0,120704,0,11393,0,430022,0,10293394,0,477569,0,918851,0,441872,0,1476205,0,1707953,0,264523,0,5006421,0,192390,0,1359448,0,349,0,3624329,0,170095,0,10899886,0,10680717,0,45570,0,843,0,54792,0,13467,0,915,0,50508,0,26533,0,1411,0,25,0,25105,0,10587783,0,7963396,0,34135,0,336212,0,46969,0,1712,0,100132,0,138286,0,120243,0,4514,0,72384,0,286022,0,53947,0,32942,0,44815,0,60101,0,18605,0,941,0,1272429,0,312103,0,1191,0,312451,0,478576,0,166125,0,94526,0,15108,0,14120,0,988,0,273049,0,95646,0,95367,0,279,0,55,0,1010,0,0,0,94581,0,66769,0,0
2010,1,11,10,0,59,0,10269290,0,638488,0,1502757,0,15371,0,2020427,0,1664,0,195944,0,631098,0,12680,0,14191,0,1252291,0,6155125,0,3447335,0,339,0,39,0,949227,0,275453,0,59603,0,141954,0,10269290,0,1099442,0,980401,0,698454,0,275449,0,2218689,0,38243,0,4958612,0,433339,0,1276226,0,13457,0,3277625,0,42035,0,11264185,0,10827486,0,14291,0,14565,0,68827,0,31429,0,91,0,25504,0,12675,0,3490,0,331,0,265495,0,10818463,0,7563024,0,74680,0,635861,0,72585,0,7241,0,112346,0,174234,0,155356,0,8955,0,24673,0,419821,0,19264,0,21059,0,19524,0,110404,0,12035,0,3935,0,1383467,0,445722,0,857,0,432014,0,577760,0,145746,0,153946,0,50057,0,47424,0,2634,0,266231,0,93064,0,92419,0,645,0,25,0,3184,0,65,0,89790,0,42614,0,1032
2010,1,11,9,0,123,0,8640641,0,418047,0,1253309,0,8111,0,1238966,0,427,0,0,0,504868,0,180796,0,46906,0,1332719,0,4962654,0,2896231,0,289410,0,85005,0,1004681,0,163291,0,19503,0,253417,0,8640641,0,585837,0,1052768,0,473610,0,317650,0,1775672,0,269577,0,4165528,0,357278,0,1925415,0,0,0,1965064,0,82230,0,9522236,0,9191080,0,12041,0,135,0,14615,0,2094,0,38,0,15872,0,32679,0,660,0,253,0,252768,0,9261706,0,6345424,0,86726,0,536087,0,86388,0,8118,0,148932,0,119684,0,143691,0,3582,0,54000,0,324684,0,12994,0,21958,0,15060,0,64546,0,3534,0,3073,0,1283226,0,260530,0,4379,0,264773,0,479215,0,214442,0,212443,0,17650,0,17184,0,465,0,101111,0,34837,0,34678,0,159,0,116,0,349,0,154,0,34217,0,12214,0,0
2010,1,11,8,0,243,0,8342646,0,754789,0,1296991,0,14450,0,895167,0,0,1,90889,0,350334,0,98868,1,84528,0,1104185,0,4108723,0,2395812,1,354897,1,30879,0,1179380,0,137861,0,48205,0,375380,0,8342646,0,609245,0,746689,0,450177,0,665001,0,1669886,0,226556,0,3975092,0,586401,0,1823329,1,598,0,1711709,0,146944,0,7025993,0,6460784,0,11537,0,6603,0,27053,1,11427,1,2510,0,63445,0,34288,1,1340,1,606,0,406400,0,6818567,0,4402973,0,65971,0,410953,0,71153,0,10538,0,148676,0,100711,0,110610,0,2223,0,18564,0,259392,1,7965,0,9797,0,13096,0,41523,0,7949,0,7732,0,1128741,0,207427,1,149,0,200973,0,437567,0,236594,0,138523,0,17146,0,16133,1,1014,0,155784,0,53541,0,53205,1,336,1,7,1,35,1,536,0,52963,1,44481,0,0
2010,1,11,7,0,808,0,12359821,0,832912,0,1615454,0,11617,0,2114023,1,38701,1,33080,0,620895,0,214848,1,64419,0,1506881,0,6996162,0,4363580,0,255435,1,49018,0,1931379,0,94867,0,24520,0,489500,0,12359821,0,1018811,0,1625089,0,776576,0,1230147,0,2526906,0,502137,0,4680155,0,866563,0,2981125,1,95239,0,1007257,0,270029,0,13590466,0,12423062,0,16464,0,1576,0,26849,1,1982,1,1921,0,64758,0,27292,0,4998,1,225,0,1021338,0,13325509,0,8589877,0,206019,0,757271,0,200779,0,9407,0,339345,0,199699,0,207707,0,2158,0,6702,0,543361,1,3008,0,35401,0,28970,0,104330,0,9802,0,17149,0,2064524,0,264957,0,0,0,263381,0,667793,0,404412,0,174427,0,55257,0,51753,0,3504,0,134028,0,46159,0,45300,1,858,1,35,1,545,1,131,0,45448,0,58864,0,0
