GEO_ID|GEOGRAPHY|GEOTYPE|GEOTYPE_MEANING|SECTOR|SECTOR_MEANING|NAICS|NAICS_MEANING|YEAR|YEAR_MEANING|CONCENFI|CONCENFI_MEANING|ESTAB|ESTABF|ECVALUE|ECVALUEF|VALPCT|VALPCTF|PAY|PAYF|PAY1Q|PAY1QF|EMP|EMPF 
01000US|United States|1|United States|53|Real estate and rental and leasing|5311|Lessors of real estate|1997|Reference year 1997|808|8 largest firms|1622||2956484||3.4||221543||52995||7757|
01000US|United States|1|United States|53|Real estate and rental and leasing|5311|Lessors of real estate|1997|Reference year 1997|820|20 largest firms|2250||5437272||6.3||450976||112821||14142|
01000US|United States|1|United States|53|Real estate and rental and leasing|5311|Lessors of real estate|1997|Reference year 1997|850|50 largest firms|3075||9016727||10.5||682922||170834||21514|
01000US|United States|1|United States|53|Real estate and rental and leasing|53111|Lessors of residential buildings & dwellings|1997|Reference year 1997|003|All firms|59718||39621284||100||4673912||1087977||267784|
01000US|United States|1|United States|53|Real estate and rental and leasing|53111|Lessors of residential buildings & dwellings|1997|Reference year 1997|804|4 largest firms|443||1062474||2.7||102262||25747||4204|
01000US|United States|1|United States|53|Real estate and rental and leasing|53111|Lessors of residential buildings & dwellings|1997|Reference year 1997|808|8 largest firms|583||1508184||3.8||152412||39475||5973|
01000US|United States|1|United States|53|Real estate and rental and leasing|53111|Lessors of residential buildings & dwellings|1997|Reference year 1997|820|20 largest firms|917||2428390||6.1||285716||70848||11475|
01000US|United States|1|United States|53|Real estate and rental and leasing|53111|Lessors of residential buildings & dwellings|1997|Reference year 1997|850|50 largest firms|1439||3722953||9.4||433185||103741||18679|
01000US|United States|1|United States|53|Real estate and rental and leasing|531110|Lessors of residential buildings & dwellings|1997|Reference year 1997|003|All firms|59718||39621284||100||4673912||1087977||267784|
01000US|United States|1|United States|53|Real estate and rental and leasing|531110|Lessors of residential buildings & dwellings|1997|Reference year 1997|804|4 largest firms|443||1062474||2.7||102262||25747||4204|
01000US|United States|1|United States|53|Real estate and rental and leasing|531110|Lessors of residential buildings & dwellings|1997|Reference year 1997|808|8 largest firms|583||1508184||3.8||152412||39475||5973|
01000US|United States|1|United States|53|Real estate and rental and leasing|531110|Lessors of residential buildings & dwellings|1997|Reference year 1997|820|20 largest firms|917||2428390||6.1||285716||70848||11475|
01000US|United States|1|United States|53|Real estate and rental and leasing|531110|Lessors of residential buildings & dwellings|1997|Reference year 1997|850|50 largest firms|1439||3722953||9.4||433185||103741||18679|
01000US|United States|1|United States|53|Real estate and rental and leasing|53112|Lessors of nonresidential buildings (except miniwarehouses)|1997|Reference year 1997|003|All firms|31497||38105057||100||3828379||915587||145317|
01000US|United States|1|United States|53|Real estate and rental and leasing|53112|Lessors of nonresidential buildings (except miniwarehouses)|1997|Reference year 1997|804|4 largest firms|48||1420170||3.7||78786||17282||1473|
01000US|United States|1|United States|53|Real estate and rental and leasing|53112|Lessors of nonresidential buildings (except miniwarehouses)|1997|Reference year 1997|808|8 largest firms|143||2389256||6.3||123282||27780||2519|
01000US|United States|1|United States|53|Real estate and rental and leasing|53112|Lessors of nonresidential buildings (except miniwarehouses)|1997|Reference year 1997|820|20 largest firms|346||4470118||11.7||326906||82257||7203|
01000US|United States|1|United States|53|Real estate and rental and leasing|53112|Lessors of nonresidential buildings (except miniwarehouses)|1997|Reference year 1997|850|50 largest firms|571||7351475||19.3||515986||129268||11941|
01000US|United States|1|United States|53|Real estate and rental and leasing|531120|Lessors of nonresidential buildings (except miniwarehouses)|1997|Reference year 1997|003|All firms|31497||38105057||100||3828379||915587||145317|
01000US|United States|1|United States|53|Real estate and rental and leasing|531120|Lessors of nonresidential buildings (except miniwarehouses)|1997|Reference year 1997|804|4 largest firms|48||1420170||3.7||78786||17282||1473|
01000US|United States|1|United States|53|Real estate and rental and leasing|531120|Lessors of nonresidential buildings (except miniwarehouses)|1997|Reference year 1997|808|8 largest firms|143||2389256||6.3||123282||27780||2519|
01000US|United States|1|United States|53|Real estate and rental and leasing|531120|Lessors of nonresidential buildings (except miniwarehouses)|1997|Reference year 1997|820|20 largest firms|346||4470118||11.7||326906||82257||7203|
01000US|United States|1|United States|53|Real estate and rental and leasing|531120|Lessors of nonresidential buildings (except miniwarehouses)|1997|Reference year 1997|850|50 largest firms|571||7351475||19.3||515986||129268||11941|
01000US|United States|1|United States|53|Real estate and rental and leasing|53113|Lessors of miniwarehouses & self storage units|1997|Reference year 1997|003|All firms|6994||2525654||100||296035||68862||18673|
01000US|United States|1|United States|53|Real estate and rental and leasing|53113|Lessors of miniwarehouses & self storage units|1997|Reference year 1997|804|4 largest firms|1940||892980||35.4||80247||19562||4496|
01000US|United States|1|United States|53|Real estate and rental and leasing|53113|Lessors of miniwarehouses & self storage units|1997|Reference year 1997|808|8 largest firms|1962||948103||37.5||83854||20264||4632|
01000US|United States|1|United States|53|Real estate and rental and leasing|53113|Lessors of miniwarehouses & self storage units|1997|Reference year 1997|820|20 largest firms|2110||1039455||41.2||93628||22500||5195|
01000US|United States|1|United States|53|Real estate and rental and leasing|53113|Lessors of miniwarehouses & self storage units|1997|Reference year 1997|850|50 largest firms|2228||1153895||45.7||112708||26751||5998|
01000US|United States|1|United States|53|Real estate and rental and leasing|531130|Lessors of miniwarehouses & self storage units|1997|Reference year 1997|003|All firms|6994||2525654||100||296035||68862||18673|
01000US|United States|1|United States|53|Real estate and rental and leasing|531130|Lessors of miniwarehouses & self storage units|1997|Reference year 1997|804|4 largest firms|1940||892980||35.4||80247||19562||4496|
01000US|United States|1|United States|53|Real estate and rental and leasing|531130|Lessors of miniwarehouses & self storage units|1997|Reference year 1997|808|8 largest firms|1962||948103||37.5||83854||20264||4632|
01000US|United States|1|United States|53|Real estate and rental and leasing|531130|Lessors of miniwarehouses & self storage units|1997|Reference year 1997|820|20 largest firms|2110||1039455||41.2||93628||22500||5195|
01000US|United States|1|United States|53|Real estate and rental and leasing|531130|Lessors of miniwarehouses & self storage units|1997|Reference year 1997|850|50 largest firms|2228||1153895||45.7||112708||26751||5998|
01000US|United States|1|United States|53|Real estate and rental and leasing|53119|Lessors of other real estate property|1997|Reference year 1997|003|All firms|12017||5539333||100||685572||155132||37623|
01000US|United States|1|United States|53|Real estate and rental and leasing|53119|Lessors of other real estate property|1997|Reference year 1997|804|4 largest firms|154||263130||4.8||25794||5915||1253|
01000US|United States|1|United States|53|Real estate and rental and leasing|53119|Lessors of other real estate property|1997|Reference year 1997|808|8 largest firms|191||359654||6.5||34977||9103||1614|
01000US|United States|1|United States|53|Real estate and rental and leasing|53119|Lessors of other real estate property|1997|Reference year 1997|820|20 largest firms|320||531828||9.6||56502||14094||2782|
01000US|United States|1|United States|53|Real estate and rental and leasing|53119|Lessors of other real estate property|1997|Reference year 1997|850|50 largest firms|420||774037||14||73154||17831||3491|
01000US|United States|1|United States|53|Real estate and rental and leasing|531190|Lessors of other real estate property|1997|Reference year 1997|003|All firms|12017||5539333||100||685572||155132||37623|
01000US|United States|1|United States|53|Real estate and rental and leasing|531190|Lessors of other real estate property|1997|Reference year 1997|804|4 largest firms|154||263130||4.8||25794||5915||1253|
01000US|United States|1|United States|53|Real estate and rental and leasing|531190|Lessors of other real estate property|1997|Reference year 1997|808|8 largest firms|191||359654||6.5||34977||9103||1614|
01000US|United States|1|United States|53|Real estate and rental and leasing|531190|Lessors of other real estate property|1997|Reference year 1997|820|20 largest firms|320||531828||9.6||56502||14094||2782|
01000US|United States|1|United States|53|Real estate and rental and leasing|531190|Lessors of other real estate property|1997|Reference year 1997|850|50 largest firms|420||774037||14||73154||17831||3491|
01000US|United States|1|United States|53|Real estate and rental and leasing|5312|Offices of real estate agents & brokers|1997|Reference year 1997|003|All firms|60620||38945434||100||6791721||1529442||219633|
01000US|United States|1|United States|53|Real estate and rental and leasing|5312|Offices of real estate agents & brokers|1997|Reference year 1997|804|4 largest firms|890||2688002||6.9||886826||251334||11673|
01000US|United States|1|United States|53|Real estate and rental and leasing|5312|Offices of real estate agents & brokers|1997|Reference year 1997|808|8 largest firms|1155||3529944||9.1||1010580||279104||15224|
01000US|United States|1|United States|53|Real estate and rental and leasing|5312|Offices of real estate agents & brokers|1997|Reference year 1997|820|20 largest firms|1446||4770446||12.2||1246526||321968||20173|
01000US|United States|1|United States|53|Real estate and rental and leasing|5312|Offices of real estate agents & brokers|1997|Reference year 1997|850|50 largest firms|1859||6328489||16.2||1453155||372968||26039|
01000US|United States|1|United States|53|Real estate and rental and leasing|53121|Offices of real estate agents & brokers|1997|Reference year 1997|003|All firms|60620||38945434||100||6791721||1529442||219633|
01000US|United States|1|United States|53|Real estate and rental and leasing|53121|Offices of real estate agents & brokers|1997|Reference year 1997|804|4 largest firms|890||2688002||6.9||886826||251334||11673|
01000US|United States|1|United States|53|Real estate and rental and leasing|53121|Offices of real estate agents & brokers|1997|Reference year 1997|808|8 largest firms|1155||3529944||9.1||1010580||279104||15224|
01000US|United States|1|United States|53|Real estate and rental and leasing|53121|Offices of real estate agents & brokers|1997|Reference year 1997|820|20 largest firms|1446||4770446||12.2||1246526||321968||20173|
01000US|United States|1|United States|53|Real estate and rental and leasing|53121|Offices of real estate agents & brokers|1997|Reference year 1997|850|50 largest firms|1859||6328489||16.2||1453155||372968||26039|
01000US|United States|1|United States|53|Real estate and rental and leasing|531210|Offices of real estate agents & brokers|1997|Reference year 1997|003|All firms|60620||38945434||100||6791721||1529442||219633|
01000US|United States|1|United States|53|Real estate and rental and leasing|531210|Offices of real estate agents & brokers|1997|Reference year 1997|804|4 largest firms|890||2688002||6.9||886826||251334||11673|
01000US|United States|1|United States|53|Real estate and rental and leasing|531210|Offices of real estate agents & brokers|1997|Reference year 1997|808|8 largest firms|1155||3529944||9.1||1010580||279104||15224|
01000US|United States|1|United States|53|Real estate and rental and leasing|531210|Offices of real estate agents & brokers|1997|Reference year 1997|820|20 largest firms|1446||4770446||12.2||1246526||321968||20173|
01000US|United States|1|United States|53|Real estate and rental and leasing|531210|Offices of real estate agents & brokers|1997|Reference year 1997|850|50 largest firms|1859||6328489||16.2||1453155||372968||26039|
01000US|United States|1|United States|53|Real estate and rental and leasing|5313|Activities related to real estate|1997|Reference year 1997|003|All firms|50804||28538145||100||11671490||2764821||428219|
01000US|United States|1|United States|53|Real estate and rental and leasing|5313|Activities related to real estate|1997|Reference year 1997|804|4 largest firms|2103||1879314||6.6||389038||97912||15494|
01000US|United States|1|United States|53|Real estate and rental and leasing|5313|Activities related to real estate|1997|Reference year 1997|808|8 largest firms|2265||2562446||9||793064||199071||24664|
01000US|United States|1|United States|53|Real estate and rental and leasing|5313|Activities related to real estate|1997|Reference year 1997|820|20 largest firms|2610||3674224||12.9||1158365||295475||35372|
01000US|United States|1|United States|53|Real estate and rental and leasing|5313|Activities related to real estate|1997|Reference year 1997|850|50 largest firms|3354||5135293||18||1713554||436449||55189|
01000US|United States|1|United States|53|Real estate and rental and leasing|53131|Real estate property managers|1997|Reference year 1997|003|All firms|32139||20746277||100||8900317||2126885||352720|
01000US|United States|1|United States|53|Real estate and rental and leasing|53131|Real estate property managers|1997|Reference year 1997|804|4 largest firms|2137||1427554||6.9||417551||102907||16559|
01000US|United States|1|United States|53|Real estate and rental and leasing|53131|Real estate property managers|1997|Reference year 1997|808|8 largest firms|2249||1960245||9.4||604278||149334||20654|
01000US|United States|1|United States|53|Real estate and rental and leasing|53131|Real estate property managers|1997|Reference year 1997|820|20 largest firms|2661||2908782||14||963470||243883||31163|
01000US|United States|1|United States|53|Real estate and rental and leasing|53131|Real estate property managers|1997|Reference year 1997|850|50 largest firms|3354||4267347||20.6||1512375||378253||50580|
01000US|United States|1|United States|53|Real estate and rental and leasing|531311|Residential property managers|1997|Reference year 1997|003|All firms|22128||12600076||100||5161535||1219098||235670|
01000US|United States|1|United States|53|Real estate and rental and leasing|531311|Residential property managers|1997|Reference year 1997|804|4 largest firms|2031||1337607||10.6||329320||82174||13611|
01000US|United States|1|United States|53|Real estate and rental and leasing|531311|Residential property managers|1997|Reference year 1997|808|8 largest firms|2180||1748926||13.9||404809||99160||16229|
01000US|United States|1|United States|53|Real estate and rental and leasing|531311|Residential property managers|1997|Reference year 1997|820|20 largest firms|2456||2347892||18.6||607049||148398||24458|
01000US|United States|1|United States|53|Real estate and rental and leasing|531311|Residential property managers|1997|Reference year 1997|850|50 largest firms|2897||3089017||24.5||954073||233603||37946|
01000US|United States|1|United States|53|Real estate and rental and leasing|531312|Nonresidential property managers|1997|Reference year 1997|003|All firms|10011||8146201||100||3738782||907787||117050|
01000US|United States|1|United States|53|Real estate and rental and leasing|531312|Nonresidential property managers|1997|Reference year 1997|804|4 largest firms|164||461303||5.7||235484||58521||6215|
01000US|United States|1|United States|53|Real estate and rental and leasing|531312|Nonresidential property managers|1997|Reference year 1997|808|8 largest firms|218||762224||9.4||408128||104967||9918|
01000US|United States|1|United States|53|Real estate and rental and leasing|531312|Nonresidential property managers|1997|Reference year 1997|820|20 largest firms|527||1397468||17.2||673916||171084||17594|
01000US|United States|1|United States|53|Real estate and rental and leasing|531312|Nonresidential property managers|1997|Reference year 1997|850|50 largest firms|782||2212545||27.2||1060646||266403||32022|
01000US|United States|1|United States|53|Real estate and rental and leasing|53132|Offices of real estate appraisers|1997|Reference year 1997|003|All firms|11387||2966309||100||1054517||231067||34399|
01000US|United States|1|United States|53|Real estate and rental and leasing|53132|Offices of real estate appraisers|1997|Reference year 1997|804|4 largest firms|27||91922||3.1||31701||8801||904|
01000US|United States|1|United States|53|Real estate and rental and leasing|53132|Offices of real estate appraisers|1997|Reference year 1997|808|8 largest firms|44||144707||4.9||54226||15920||1651|
01000US|United States|1|United States|53|Real estate and rental and leasing|53132|Offices of real estate appraisers|1997|Reference year 1997|820|20 largest firms|86||247076||8.3||89281||23575||2538|
01000US|United States|1|United States|53|Real estate and rental and leasing|53132|Offices of real estate appraisers|1997|Reference year 1997|850|50 largest firms|162||392852||13.2||145133||35506||3970|
01000US|United States|1|United States|53|Real estate and rental and leasing|531320|Offices of real estate appraisers|1997|Reference year 1997|003|All firms|11387||2966309||100||1054517||231067||34399|
01000US|United States|1|United States|53|Real estate and rental and leasing|531320|Offices of real estate appraisers|1997|Reference year 1997|804|4 largest firms|27||91922||3.1||31701||8801||904|
01000US|United States|1|United States|53|Real estate and rental and leasing|531320|Offices of real estate appraisers|1997|Reference year 1997|808|8 largest firms|44||144707||4.9||54226||15920||1651|
01000US|United States|1|United States|53|Real estate and rental and leasing|531320|Offices of real estate appraisers|1997|Reference year 1997|820|20 largest firms|86||247076||8.3||89281||23575||2538|
01000US|United States|1|United States|53|Real estate and rental and leasing|531320|Offices of real estate appraisers|1997|Reference year 1997|850|50 largest firms|162||392852||13.2||145133||35506||3970|
01000US|United States|1|United States|53|Real estate and rental and leasing|53139|Other activities related to real estate|1997|Reference year 1997|003|All firms|7278||4825559||100||1716656||406869||41100|
01000US|United States|1|United States|53|Real estate and rental and leasing|53139|Other activities related to real estate|1997|Reference year 1997|804|4 largest firms|35||879843||18.2||187714||50020||4186|
01000US|United States|1|United States|53|Real estate and rental and leasing|53139|Other activities related to real estate|1997|Reference year 1997|808|8 largest firms|43||1004525||20.8||236176||65220||4547|
01000US|United States|1|United States|53|Real estate and rental and leasing|53139|Other activities related to real estate|1997|Reference year 1997|820|20 largest firms|114||1249069||25.9||343106||94388||6647|
01000US|United States|1|United States|53|Real estate and rental and leasing|53139|Other activities related to real estate|1997|Reference year 1997|850|50 largest firms|225||1617864||33.5||481463||130234||10090|
01000US|United States|1|United States|53|Real estate and rental and leasing|531390|Other activities related to real estate|1997|Reference year 1997|003|All firms|7278||4825559||100||1716656||406869||41100|
01000US|United States|1|United States|53|Real estate and rental and leasing|531390|Other activities related to real estate|1997|Reference year 1997|804|4 largest firms|35||879843||18.2||187714||50020||4186|
01000US|United States|1|United States|53|Real estate and rental and leasing|531390|Other activities related to real estate|1997|Reference year 1997|808|8 largest firms|43||1004525||20.8||236176||65220||4547|
01000US|United States|1|United States|53|Real estate and rental and leasing|531390|Other activities related to real estate|1997|Reference year 1997|820|20 largest firms|114||1249069||25.9||343106||94388||6647|
01000US|United States|1|United States|53|Real estate and rental and leasing|531390|Other activities related to real estate|1997|Reference year 1997|850|50 largest firms|225||1617864||33.5||481463||130234||10090|
01000US|United States|1|United States|53|Real estate and rental and leasing|532|Rental & leasing services|1997|Reference year 1997|003|All firms|64472|r|76378784|r|100||12569183|r|2914536|r|559379|r
01000US|United States|1|United States|53|Real estate and rental and leasing|532|Rental & leasing services|1997|Reference year 1997|804|4 largest firms|596||11812470||15.5||1590012||377105||49351|
01000US|United States|1|United States|53|Real estate and rental and leasing|532|Rental & leasing services|1997|Reference year 1997|808|8 largest firms|5045||20906852||27.4||2505213||598734||109430|
01000US|United States|1|United States|53|Real estate and rental and leasing|532|Rental & leasing services|1997|Reference year 1997|820|20 largest firms|9399||30064796||39.4||3520641||842702||159570|
01000US|United States|1|United States|53|Real estate and rental and leasing|532|Rental & leasing services|1997|Reference year 1997|850|50 largest firms|13119||38489757||50.4||4636673||1112807||194790|
01000US|United States|1|United States|53|Real estate and rental and leasing|5321|Automotive equipment rental & leasing|1997|Reference year 1997|003|All firms|10542||28921850||100||3870601||920712||158062|
01000US|United States|1|United States|53|Real estate and rental and leasing|5321|Automotive equipment rental & leasing|1997|Reference year 1997|804|4 largest firms|818||11290937||39||1595143||372946||60384|
01000US|United States|1|United States|53|Real estate and rental and leasing|5321|Automotive equipment rental & leasing|1997|Reference year 1997|808|8 largest firms|3077||16470418||56.9||2290360||544116||94225|
01000US|United States|1|United States|53|Real estate and rental and leasing|5321|Automotive equipment rental & leasing|1997|Reference year 1997|820|20 largest firms|3727||20220852||69.9||2604317||623686||104832|
01000US|United States|1|United States|53|Real estate and rental and leasing|5321|Automotive equipment rental & leasing|1997|Reference year 1997|850|50 largest firms|4399||21817248||75.4||2798996||672033||112132|
01000US|United States|1|United States|53|Real estate and rental and leasing|53211|Passenger car rental & leasing|1997|Reference year 1997|003|All firms|5246||18584128||100||2445562||580795||110948|
01000US|United States|1|United States|53|Real estate and rental and leasing|53211|Passenger car rental & leasing|1997|Reference year 1997|804|4 largest firms|824||9915394||53.4||1411236||328493||64073|
01000US|United States|1|United States|53|Real estate and rental and leasing|53211|Passenger car rental & leasing|1997|Reference year 1997|808|8 largest firms|991||12600249||67.8||1661089||391397||74667|
01000US|United States|1|United States|53|Real estate and rental and leasing|53211|Passenger car rental & leasing|1997|Reference year 1997|820|20 largest firms|1413||13843084||74.5||1821234||431552||79583|
01000US|United States|1|United States|53|Real estate and rental and leasing|53211|Passenger car rental & leasing|1997|Reference year 1997|850|50 largest firms|1684||14750123||79.4||1900309||452358||83246|
01000US|United States|1|United States|53|Real estate and rental and leasing|532111|Passenger car rental|1997|Reference year 1997|003|All firms|4367||14783704||100||2129602||498392||102623|
01000US|United States|1|United States|53|Real estate and rental and leasing|532111|Passenger car rental|1997|Reference year 1997|804|4 largest firms|821||9798147||66.3||1392375||324196||63411|
01000US|United States|1|United States|53|Real estate and rental and leasing|532111|Passenger car rental|1997|Reference year 1997|808|8 largest firms|1278||11603635||78.5||1620678||377113||73972|
01000US|United States|1|United States|53|Real estate and rental and leasing|532111|Passenger car rental|1997|Reference year 1997|820|20 largest firms|1478||12165206||82.3||1694125||395227||77540|
01000US|United States|1|United States|53|Real estate and rental and leasing|532111|Passenger car rental|1997|Reference year 1997|850|50 largest firms|1697||12726361||86.1||1772014||415378||82537|
01000US|United States|1|United States|53|Real estate and rental and leasing|532112|Passenger car leasing|1997|Reference year 1997|003|All firms|879||3800424||100||315960||82403||8325|
01000US|United States|1|United States|53|Real estate and rental and leasing|532112|Passenger car leasing|1997|Reference year 1997|804|4 largest firms|44||1561932||41.1||112762||33364||2350|
01000US|United States|1|United States|53|Real estate and rental and leasing|532112|Passenger car leasing|1997|Reference year 1997|808|8 largest firms|49||1897113||49.9||151698||42236||3599|
01000US|United States|1|United States|53|Real estate and rental and leasing|532112|Passenger car leasing|1997|Reference year 1997|820|20 largest firms|68||2288041||60.2||178423||49872||4126|
01000US|United States|1|United States|53|Real estate and rental and leasing|532112|Passenger car leasing|1997|Reference year 1997|850|50 largest firms|102||2745802||72.2||203255||55863||4684|
01000US|United States|1|United States|53|Real estate and rental and leasing|53212|Truck, utility trailer, & RV rental & leasing|1997|Reference year 1997|003|All firms|5296||10337722||100||1425039||339917||47114|
01000US|United States|1|United States|53|Real estate and rental and leasing|53212|Truck, utility trailer, & RV rental & leasing|1997|Reference year 1997|804|4 largest firms|2168||5579856||54||703887||173756||23158|
01000US|United States|1|United States|53|Real estate and rental and leasing|53212|Truck, utility trailer, & RV rental & leasing|1997|Reference year 1997|808|8 largest firms|2692||6692548||64.7||845599||207315||28066|
01000US|United States|1|United States|53|Real estate and rental and leasing|53212|Truck, utility trailer, & RV rental & leasing|1997|Reference year 1997|820|20 largest firms|2820||7512696||72.7||924931||226146||30486|
01000US|United States|1|United States|53|Real estate and rental and leasing|53212|Truck, utility trailer, & RV rental & leasing|1997|Reference year 1997|850|50 largest firms|2989||8208173||79.4||1035511||252376||33757|
01000US|United States|1|United States|53|Real estate and rental and leasing|532120|Truck, utility trailer, & RV rental & leasing|1997|Reference year 1997|003|All firms|5296||10337722||100||1425039||339917||47114|
01000US|United States|1|United States|53|Real estate and rental and leasing|532120|Truck, utility trailer, & RV rental & leasing|1997|Reference year 1997|804|4 largest firms|2168||5579856||54||703887||173756||23158|
01000US|United States|1|United States|53|Real estate and rental and leasing|532120|Truck, utility trailer, & RV rental & leasing|1997|Reference year 1997|808|8 largest firms|2692||6692548||64.7||845599||207315||28066|
01000US|United States|1|United States|53|Real estate and rental and leasing|532120|Truck, utility trailer, & RV rental & leasing|1997|Reference year 1997|820|20 largest firms|2820||7512696||72.7||924931||226146||30486|
01000US|United States|1|United States|53|Real estate and rental and leasing|532120|Truck, utility trailer, & RV rental & leasing|1997|Reference year 1997|850|50 largest firms|2989||8208173||79.4||1035511||252376||33757|
01000US|United States|1|United States|53|Real estate and rental and leasing|5322|Consumer goods rental|1997|Reference year 1997|003|All firms|35423||14396209||100||3097432||715699||229992|
01000US|United States|1|United States|53|Real estate and rental and leasing|5322|Consumer goods rental|1997|Reference year 1997|804|4 largest firms|4781||3721935||25.9||557826||137066||47756|
01000US|United States|1|United States|53|Real estate and rental and leasing|5322|Consumer goods rental|1997|Reference year 1997|808|8 largest firms|6252||4535565||31.5||767312||188611||57228|
01000US|United States|1|United States|53|Real estate and rental and leasing|5322|Consumer goods rental|1997|Reference year 1997|820|20 largest firms|7994||5504586||38.2||966239||237610||69744|
01000US|United States|1|United States|53|Real estate and rental and leasing|5322|Consumer goods rental|1997|Reference year 1997|850|50 largest firms|9323||6234624||43.3||1120516||273815||80648|
01000US|United States|1|United States|53|Real estate and rental and leasing|53221|Consumer electronics & appliances rental|1997|Reference year 1997|003|All firms|3011||1790890||100||394997||94332||17491|
01000US|United States|1|United States|53|Real estate and rental and leasing|53221|Consumer electronics & appliances rental|1997|Reference year 1997|804|4 largest firms|532||471708||26.3||83760||20057||3046|
01000US|United States|1|United States|53|Real estate and rental and leasing|53221|Consumer electronics & appliances rental|1997|Reference year 1997|808|8 largest firms|1005||708833||39.6||134144||33517||5726|
01000US|United States|1|United States|53|Real estate and rental and leasing|53221|Consumer electronics & appliances rental|1997|Reference year 1997|820|20 largest firms|1221||858149||47.9||167976||41504||7127|
01000US|United States|1|United States|53|Real estate and rental and leasing|53221|Consumer electronics & appliances rental|1997|Reference year 1997|850|50 largest firms|1463||1060799||59.2||207657||51298||8692|
01000US|United States|1|United States|53|Real estate and rental and leasing|532210|Consumer electronics & appliances rental|1997|Reference year 1997|003|All firms|3011||1790890||100||394997||94332||17491|
01000US|United States|1|United States|53|Real estate and rental and leasing|532210|Consumer electronics & appliances rental|1997|Reference year 1997|804|4 largest firms|532||471708||26.3||83760||20057||3046|
01000US|United States|1|United States|53|Real estate and rental and leasing|532210|Consumer electronics & appliances rental|1997|Reference year 1997|808|8 largest firms|1005||708833||39.6||134144||33517||5726|
01000US|United States|1|United States|53|Real estate and rental and leasing|532210|Consumer electronics & appliances rental|1997|Reference year 1997|820|20 largest firms|1221||858149||47.9||167976||41504||7127|
01000US|United States|1|United States|53|Real estate and rental and leasing|532210|Consumer electronics & appliances rental|1997|Reference year 1997|850|50 largest firms|1463||1060799||59.2||207657||51298||8692|
01000US|United States|1|United States|53|Real estate and rental and leasing|53222|Formal wear & costume rental|1997|Reference year 1997|003|All firms|2683||781018||100||204257||44066||14036|
01000US|United States|1|United States|53|Real estate and rental and leasing|53222|Formal wear & costume rental|1997|Reference year 1997|804|4 largest firms|249||117355||15||23325||5486||1674|
01000US|United States|1|United States|53|Real estate and rental and leasing|53222|Formal wear & costume rental|1997|Reference year 1997|808|8 largest firms|454||185746||23.8||40075||9117||2719|
01000US|United States|1|United States|53|Real estate and rental and leasing|53222|Formal wear & costume rental|1997|Reference year 1997|820|20 largest firms|702||285683||36.6||69445||15501||4622|
01000US|United States|1|United States|53|Real estate and rental and leasing|53222|Formal wear & costume rental|1997|Reference year 1997|850|50 largest firms|951||401729||51.4||101481||22212||6410|
01000US|United States|1|United States|53|Real estate and rental and leasing|532220|Formal wear & costume rental|1997|Reference year 1997|003|All firms|2683||781018||100||204257||44066||14036|
01000US|United States|1|United States|53|Real estate and rental and leasing|532220|Formal wear & costume rental|1997|Reference year 1997|804|4 largest firms|249||117355||15||23325||5486||1674|
