GEO_ID|GEOGRAPHY|GEOTYPE|GEOTYPE_MEANING|SECTOR|SECTOR_MEANING|NAICS|NAICS_MEANING|YEAR|YEAR_MEANING|CONCENFI|CONCENFI_MEANING|ESTAB|ESTABF|ECVALUE|ECVALUEF|VALPCT|VALPCTF|PAY|PAYF|PAY1Q|PAY1QF|EMP|EMPF 
01000US|United States|1|United States|48|Transportation and warehousing|4811|Scheduled air transportation %%|1997|Reference year 1997|808|8 largest firms|255||5965146||36.62985574||488631||112463||15146|
01000US|United States|1|United States|48|Transportation and warehousing|4811|Scheduled air transportation %%|1997|Reference year 1997|820|20 largest firms|534||9551143||58.65019737||914031||213759||29254|
01000US|United States|1|United States|48|Transportation and warehousing|4811|Scheduled air transportation %%|1997|Reference year 1997|850|50 largest firms|919||12965328||79.615502162||1325730||312913||41809|
01000US|United States|1|United States|48|Transportation and warehousing|48111|Scheduled air transportation %%|1997|Reference year 1997|003|All firms|1798||16284929||100||1920912||453789||65988|
01000US|United States|1|United States|48|Transportation and warehousing|48111|Scheduled air transportation %%|1997|Reference year 1997|804|4 largest firms|85||4145760||25.457648603||339995||77421||9936|
01000US|United States|1|United States|48|Transportation and warehousing|48111|Scheduled air transportation %%|1997|Reference year 1997|808|8 largest firms|255||5965146||36.62985574||488631||112463||15146|
01000US|United States|1|United States|48|Transportation and warehousing|48111|Scheduled air transportation %%|1997|Reference year 1997|820|20 largest firms|534||9551143||58.65019737||914031||213759||29254|
01000US|United States|1|United States|48|Transportation and warehousing|48111|Scheduled air transportation %%|1997|Reference year 1997|850|50 largest firms|919||12965328||79.615502162||1325730||312913||41809|
01000US|United States|1|United States|48|Transportation and warehousing|481111|Scheduled passenger air transportation %%|1997|Reference year 1997|003|All firms|1434||12196148||100||1308073||308036||42754|
01000US|United States|1|United States|48|Transportation and warehousing|481111|Scheduled passenger air transportation %%|1997|Reference year 1997|804|4 largest firms|214||3510452||28.78328469||304346||68040||9406|
01000US|United States|1|United States|48|Transportation and warehousing|481111|Scheduled passenger air transportation %%|1997|Reference year 1997|808|8 largest firms|285||5042438||41.344513038||460724||107061||14414|
01000US|United States|1|United States|48|Transportation and warehousing|481111|Scheduled passenger air transportation %%|1997|Reference year 1997|820|20 largest firms|540||8016078||65.726309651||804554||189007||26227|
01000US|United States|1|United States|48|Transportation and warehousing|481111|Scheduled passenger air transportation %%|1997|Reference year 1997|850|50 largest firms|876||10565437||86.629294758||1057610||248906||33940|
01000US|United States|1|United States|48|Transportation and warehousing|481112|Scheduled freight air transportation|1997|Reference year 1997|003|All firms|364||4088781||100||612839||145753||23234|
01000US|United States|1|United States|48|Transportation and warehousing|481112|Scheduled freight air transportation|1997|Reference year 1997|804|4 largest firms|26||1857997||45.441343031||177489||41695||5077|
01000US|United States|1|United States|48|Transportation and warehousing|481112|Scheduled freight air transportation|1997|Reference year 1997|808|8 largest firms|65||2342918||57.30113694||255308||60307||7682|
01000US|United States|1|United States|48|Transportation and warehousing|481112|Scheduled freight air transportation|1997|Reference year 1997|820|20 largest firms|113||3278405||80.180498784||353158||82663||10862|
01000US|United States|1|United States|48|Transportation and warehousing|481112|Scheduled freight air transportation|1997|Reference year 1997|850|50 largest firms|186||3856031||94.307594366||475325||113223||14376|
01000US|United States|1|United States|48|Transportation and warehousing|4812|Nonscheduled air transportation|1997|Reference year 1997|003|All firms|1800||3964104||100||827138||188604||23137|
01000US|United States|1|United States|48|Transportation and warehousing|4812|Nonscheduled air transportation|1997|Reference year 1997|804|4 largest firms|21||614686||15.506303568||125121||26126||2961|
01000US|United States|1|United States|48|Transportation and warehousing|4812|Nonscheduled air transportation|1997|Reference year 1997|808|8 largest firms|28||930559||23.474636387||200645||43610||4780|
01000US|United States|1|United States|48|Transportation and warehousing|4812|Nonscheduled air transportation|1997|Reference year 1997|820|20 largest firms|56||1429649||36.064871154||303668||68907||6879|
01000US|United States|1|United States|48|Transportation and warehousing|4812|Nonscheduled air transportation|1997|Reference year 1997|850|50 largest firms|133||2066711||52.135640235||448348||103341||10813|
01000US|United States|1|United States|48|Transportation and warehousing|48121|Nonscheduled air transportation|1997|Reference year 1997|003|All firms|1800||3964104||100||827138||188604||23137|
01000US|United States|1|United States|48|Transportation and warehousing|48121|Nonscheduled air transportation|1997|Reference year 1997|804|4 largest firms|21||614686||15.506303568||125121||26126||2961|
01000US|United States|1|United States|48|Transportation and warehousing|48121|Nonscheduled air transportation|1997|Reference year 1997|808|8 largest firms|28||930559||23.474636387||200645||43610||4780|
01000US|United States|1|United States|48|Transportation and warehousing|48121|Nonscheduled air transportation|1997|Reference year 1997|820|20 largest firms|56||1429649||36.064871154||303668||68907||6879|
01000US|United States|1|United States|48|Transportation and warehousing|48121|Nonscheduled air transportation|1997|Reference year 1997|850|50 largest firms|133||2066711||52.135640235||448348||103341||10813|
01000US|United States|1|United States|48|Transportation and warehousing|481211|Nonscheduled chartered passenger air transportation|1997|Reference year 1997|003|All firms|1365||2702834||100||535643||122997||15175|
01000US|United States|1|United States|48|Transportation and warehousing|481211|Nonscheduled chartered passenger air transportation|1997|Reference year 1997|804|4 largest firms|23||539044||19.943659137||111079||23145||2681|
01000US|United States|1|United States|48|Transportation and warehousing|481211|Nonscheduled chartered passenger air transportation|1997|Reference year 1997|808|8 largest firms|28||728663||26.959221321||151758||32742||3620|
01000US|United States|1|United States|48|Transportation and warehousing|481211|Nonscheduled chartered passenger air transportation|1997|Reference year 1997|820|20 largest firms|52||1083062||40.071347334||214858||48153||4918|
01000US|United States|1|United States|48|Transportation and warehousing|481211|Nonscheduled chartered passenger air transportation|1997|Reference year 1997|850|50 largest firms|118||1494384||55.289522035||289222||66567||7019|
01000US|United States|1|United States|48|Transportation and warehousing|481212|Nonscheduled chartered freight air transportation|1997|Reference year 1997|003|All firms|165||770188||100||148939||35496||4009|
01000US|United States|1|United States|48|Transportation and warehousing|481212|Nonscheduled chartered freight air transportation|1997|Reference year 1997|804|4 largest firms|12||326409||42.380431791||68150||17714||1432|
01000US|United States|1|United States|48|Transportation and warehousing|481212|Nonscheduled chartered freight air transportation|1997|Reference year 1997|808|8 largest firms|19||456871||59.319412923||90440||22703||2076|
01000US|United States|1|United States|48|Transportation and warehousing|481212|Nonscheduled chartered freight air transportation|1997|Reference year 1997|820|20 largest firms|42||602574||78.237261552||112290||27159||2709|
01000US|United States|1|United States|48|Transportation and warehousing|481212|Nonscheduled chartered freight air transportation|1997|Reference year 1997|850|50 largest firms|73||722112||93.757887685||137235||33002||3548|
01000US|United States|1|United States|48|Transportation and warehousing|481219|Other nonscheduled air transportation|1997|Reference year 1997|003|All firms|270||491082||100||142556||30111||3953|
01000US|United States|1|United States|48|Transportation and warehousing|481219|Other nonscheduled air transportation|1997|Reference year 1997|804|4 largest firms|8||200827||40.894799646||68646||12841||1538|
01000US|United States|1|United States|48|Transportation and warehousing|481219|Other nonscheduled air transportation|1997|Reference year 1997|808|8 largest firms|17||278930||56.79906818||95125||19977||2444|
01000US|United States|1|United States|48|Transportation and warehousing|481219|Other nonscheduled air transportation|1997|Reference year 1997|820|20 largest firms|31||366684||74.668588953||112438||23642||2877|
01000US|United States|1|United States|48|Transportation and warehousing|481219|Other nonscheduled air transportation|1997|Reference year 1997|850|50 largest firms|73||434533||88.484815163||128855||27267||3345|
01000US|United States|1|United States|48|Transportation and warehousing|483|Water transportation|1997|Reference year 1997|003|All firms|1921||24019168||100||2834114||662976||72857|
01000US|United States|1|United States|48|Transportation and warehousing|483|Water transportation|1997|Reference year 1997|804|4 largest firms|119||7414490||30.869054249||560734||145809||11843|
01000US|United States|1|United States|48|Transportation and warehousing|483|Water transportation|1997|Reference year 1997|808|8 largest firms|145||9844529||40.986136572||669071||171919||13941|
01000US|United States|1|United States|48|Transportation and warehousing|483|Water transportation|1997|Reference year 1997|820|20 largest firms|259||13604564||56.640446497||1064643||264576||25980|
01000US|United States|1|United States|48|Transportation and warehousing|483|Water transportation|1997|Reference year 1997|850|50 largest firms|460||18459234||76.852095793||1720374||407621||40759|
01000US|United States|1|United States|48|Transportation and warehousing|4831|Deep sea, coastal, & Great Lakes water transportation|1997|Reference year 1997|003|All firms|1308||20338893||100||2197603||513222||54300|
01000US|United States|1|United States|48|Transportation and warehousing|4831|Deep sea, coastal, & Great Lakes water transportation|1997|Reference year 1997|804|4 largest firms|118||6972707||34.28262787||491162||125573||10193|
01000US|United States|1|United States|48|Transportation and warehousing|4831|Deep sea, coastal, & Great Lakes water transportation|1997|Reference year 1997|808|8 largest firms|144||9402746||46.230372518||599499||151683||12291|
01000US|United States|1|United States|48|Transportation and warehousing|4831|Deep sea, coastal, & Great Lakes water transportation|1997|Reference year 1997|820|20 largest firms|260||12779425||62.832451107||1017228||242995||24581|
01000US|United States|1|United States|48|Transportation and warehousing|4831|Deep sea, coastal, & Great Lakes water transportation|1997|Reference year 1997|850|50 largest firms|418||16743549||82.322813734||1508939||351865||34416|
01000US|United States|1|United States|48|Transportation and warehousing|48311|Deep sea, coastal, & Great Lakes water transportation|1997|Reference year 1997|003|All firms|1308||20338893||100||2197603||513222||54300|
01000US|United States|1|United States|48|Transportation and warehousing|48311|Deep sea, coastal, & Great Lakes water transportation|1997|Reference year 1997|804|4 largest firms|118||6972707||34.28262787||491162||125573||10193|
01000US|United States|1|United States|48|Transportation and warehousing|48311|Deep sea, coastal, & Great Lakes water transportation|1997|Reference year 1997|808|8 largest firms|144||9402746||46.230372518||599499||151683||12291|
01000US|United States|1|United States|48|Transportation and warehousing|48311|Deep sea, coastal, & Great Lakes water transportation|1997|Reference year 1997|820|20 largest firms|260||12779425||62.832451107||1017228||242995||24581|
01000US|United States|1|United States|48|Transportation and warehousing|48311|Deep sea, coastal, & Great Lakes water transportation|1997|Reference year 1997|850|50 largest firms|418||16743549||82.322813734||1508939||351865||34416|
01000US|United States|1|United States|48|Transportation and warehousing|483111|Deep sea freight transportation|1997|Reference year 1997|003|All firms|487||11570718||100||841598||209818||18542|
01000US|United States|1|United States|48|Transportation and warehousing|483111|Deep sea freight transportation|1997|Reference year 1997|804|4 largest firms|94||5935571||51.298208115||352276||94282||7314|
01000US|United States|1|United States|48|Transportation and warehousing|483111|Deep sea freight transportation|1997|Reference year 1997|808|8 largest firms|161||7372617||63.717886824||426287||111596||9129|
01000US|United States|1|United States|48|Transportation and warehousing|483111|Deep sea freight transportation|1997|Reference year 1997|820|20 largest firms|243||9350913||80.815321919||567580||141573||11301|
01000US|United States|1|United States|48|Transportation and warehousing|483111|Deep sea freight transportation|1997|Reference year 1997|850|50 largest firms|311||11013572||95.18486234||764504||192056||16569|
01000US|United States|1|United States|48|Transportation and warehousing|483112|Deep sea passenger transportation|1997|Reference year 1997|003|All firms|80||3908143||100||380310||86352||12266|
01000US|United States|1|United States|48|Transportation and warehousing|483112|Deep sea passenger transportation|1997|Reference year 1997|804|4 largest firms|7||2699795||69.081274662||152523||36137||4895|
01000US|United States|1|United States|48|Transportation and warehousing|483112|Deep sea passenger transportation|1997|Reference year 1997|808|8 largest firms|13||3477412||88.978627445||307197||68005||9276|
01000US|United States|1|United States|48|Transportation and warehousing|483112|Deep sea passenger transportation|1997|Reference year 1997|820|20 largest firms|26||3861227||98.799532156||369121||83506||11837|
01000US|United States|1|United States|48|Transportation and warehousing|483112|Deep sea passenger transportation|1997|Reference year 1997|850|50 largest firms|56||3905211||99.924977157||379443||86125||12224|
01000US|United States|1|United States|48|Transportation and warehousing|483113|Coastal & Great Lakes freight transportation|1997|Reference year 1997|003|All firms|616||4677942||100||925457||207657||21690|
01000US|United States|1|United States|48|Transportation and warehousing|483113|Coastal & Great Lakes freight transportation|1997|Reference year 1997|804|4 largest firms|36||1421354||30.384173211||235544||56999||4805|
01000US|United States|1|United States|48|Transportation and warehousing|483113|Coastal & Great Lakes freight transportation|1997|Reference year 1997|808|8 largest firms|105||2156938||46.108694806||364797||82361||7864|
01000US|United States|1|United States|48|Transportation and warehousing|483113|Coastal & Great Lakes freight transportation|1997|Reference year 1997|820|20 largest firms|137||3095474||66.171705421||543848||120791||11270|
01000US|United States|1|United States|48|Transportation and warehousing|483113|Coastal & Great Lakes freight transportation|1997|Reference year 1997|850|50 largest firms|183||3916032||83.712709563||708895||158397||14808|
01000US|United States|1|United States|48|Transportation and warehousing|4831131|Coastal & intercoastal freight transportation|1997|Reference year 1997|003|All firms|292||3114639||100||538088||128279||12547|
01000US|United States|1|United States|48|Transportation and warehousing|4831131|Coastal & intercoastal freight transportation|1997|Reference year 1997|804|4 largest firms|28||1276702||40.990368386||210006||48747||4366|
01000US|United States|1|United States|48|Transportation and warehousing|4831131|Coastal & intercoastal freight transportation|1997|Reference year 1997|808|8 largest firms|64||1780079||57.152016654||272427||63734||5547|
01000US|United States|1|United States|48|Transportation and warehousing|4831131|Coastal & intercoastal freight transportation|1997|Reference year 1997|820|20 largest firms|90||2342360||75.204863228||361968||85555||7603|
01000US|United States|1|United States|48|Transportation and warehousing|4831131|Coastal & intercoastal freight transportation|1997|Reference year 1997|850|50 largest firms|131||2905612||93.288885165||482020||115286||10541|
01000US|United States|1|United States|48|Transportation and warehousing|4831132|Great Lakes - St. Lawrence Seaway freight transportation|1997|Reference year 1997|003|All firms|32||519863||100||109804||20716||1614|
01000US|United States|1|United States|48|Transportation and warehousing|4831132|Great Lakes - St. Lawrence Seaway freight transportation|1997|Reference year 1997|804|4 largest firms|11||413319||79.505369684||80324||14335||1140|
01000US|United States|1|United States|48|Transportation and warehousing|4831132|Great Lakes - St. Lawrence Seaway freight transportation|1997|Reference year 1997|808|8 largest firms|15||471414||90.680429267||94539||17574||1371|
01000US|United States|1|United States|48|Transportation and warehousing|4831132|Great Lakes - St. Lawrence Seaway freight transportation|1997|Reference year 1997|820|20 largest firms|28||518660||99.768592879||109498||20674||1606|
01000US|United States|1|United States|48|Transportation and warehousing|4831132|Great Lakes - St. Lawrence Seaway freight transportation|1997|Reference year 1997|850|50 largest firms|32||519863||100||109804||20716||1614|
01000US|United States|1|United States|48|Transportation and warehousing|4831133|Coastal & intercoastal towing service|1997|Reference year 1997|003|All firms|292||1043440||100||277565||58662||7529|
01000US|United States|1|United States|48|Transportation and warehousing|4831133|Coastal & intercoastal towing service|1997|Reference year 1997|804|4 largest firms|31||471401||45.177585678||116814||23428||2652|
01000US|United States|1|United States|48|Transportation and warehousing|4831133|Coastal & intercoastal towing service|1997|Reference year 1997|808|8 largest firms|36||602459||57.737771218||138117||28829||3191|
01000US|United States|1|United States|48|Transportation and warehousing|4831133|Coastal & intercoastal towing service|1997|Reference year 1997|820|20 largest firms|68||780409||74.791938204||193976||39332||4485|
01000US|United States|1|United States|48|Transportation and warehousing|4831133|Coastal & intercoastal towing service|1997|Reference year 1997|850|50 largest firms|103||934731||89.581672161||240586||50368||6051|
01000US|United States|1|United States|48|Transportation and warehousing|483114|Coastal & Great Lakes passenger transportation|1997|Reference year 1997|003|All firms|125||182090||100||50238||9395||1802|
01000US|United States|1|United States|48|Transportation and warehousing|483114|Coastal & Great Lakes passenger transportation|1997|Reference year 1997|804|4 largest firms|7||74003||40.640891867||15828||3173||553|
01000US|United States|1|United States|48|Transportation and warehousing|483114|Coastal & Great Lakes passenger transportation|1997|Reference year 1997|808|8 largest firms|14||101462||55.720797408||23969||4931||906|
01000US|United States|1|United States|48|Transportation and warehousing|483114|Coastal & Great Lakes passenger transportation|1997|Reference year 1997|820|20 largest firms|28||139177||76.433082542||35164||6999||1238|
01000US|United States|1|United States|48|Transportation and warehousing|483114|Coastal & Great Lakes passenger transportation|1997|Reference year 1997|850|50 largest firms|59||169354||93.005656543||46160||8825||1649|
01000US|United States|1|United States|48|Transportation and warehousing|4831141|Coastal & Great Lakes - St. Lawrence Seaway passenger trans|1997|Reference year 1997|003|All firms|64||89597||100||19836||4112||923|
01000US|United States|1|United States|48|Transportation and warehousing|4831141|Coastal & Great Lakes - St. Lawrence Seaway passenger trans|1997|Reference year 1997|804|4 largest firms|4||55407||61.840240187||9006||2171||450|
01000US|United States|1|United States|48|Transportation and warehousing|4831141|Coastal & Great Lakes - St. Lawrence Seaway passenger trans|1997|Reference year 1997|808|8 largest firms|8||65002||72.549304106||11245||2566||557|
01000US|United States|1|United States|48|Transportation and warehousing|4831141|Coastal & Great Lakes - St. Lawrence Seaway passenger trans|1997|Reference year 1997|820|20 largest firms|21||79028||88.203846111||16902||3669||818|
01000US|United States|1|United States|48|Transportation and warehousing|4831141|Coastal & Great Lakes - St. Lawrence Seaway passenger trans|1997|Reference year 1997|850|50 largest firms|51||88681||98.977644341||19560||4067||916|
01000US|United States|1|United States|48|Transportation and warehousing|4831142|Coastal & Great Lakes - St. Lawrence Seaway ferry transportation|1997|Reference year 1997|003|All firms|61||92493||100||30402||5283||879|
01000US|United States|1|United States|48|Transportation and warehousing|4831142|Coastal & Great Lakes - St. Lawrence Seaway ferry transportation|1997|Reference year 1997|804|4 largest firms|9||41158||44.498502589||14071||2656||445|
01000US|United States|1|United States|48|Transportation and warehousing|4831142|Coastal & Great Lakes - St. Lawrence Seaway ferry transportation|1997|Reference year 1997|808|8 largest firms|14||60540||65.453601894||19525||3357||521|
01000US|United States|1|United States|48|Transportation and warehousing|4831142|Coastal & Great Lakes - St. Lawrence Seaway ferry transportation|1997|Reference year 1997|820|20 largest firms|27||82360||89.044576346||27182||4821||756|
01000US|United States|1|United States|48|Transportation and warehousing|4831142|Coastal & Great Lakes - St. Lawrence Seaway ferry transportation|1997|Reference year 1997|850|50 largest firms|57||92414||99.914588131||30383||5278||876|
01000US|United States|1|United States|48|Transportation and warehousing|4832|Inland water transportation|1997|Reference year 1997|003|All firms|613||3680275||100||636511||149754||18557|
01000US|United States|1|United States|48|Transportation and warehousing|4832|Inland water transportation|1997|Reference year 1997|804|4 largest firms|18||1393293||37.858393734||151551||40622||4135|
01000US|United States|1|United States|48|Transportation and warehousing|4832|Inland water transportation|1997|Reference year 1997|808|8 largest firms|29||1922199||52.229765439||231909||59607||6499|
01000US|United States|1|United States|48|Transportation and warehousing|4832|Inland water transportation|1997|Reference year 1997|820|20 largest firms|42||2648902||71.975653993||350854||88752||9590|
01000US|United States|1|United States|48|Transportation and warehousing|4832|Inland water transportation|1997|Reference year 1997|850|50 largest firms|86||3171473||86.174891822||464771||112644||12431|
01000US|United States|1|United States|48|Transportation and warehousing|48321|Inland water transportation|1997|Reference year 1997|003|All firms|613||3680275||100||636511||149754||18557|
01000US|United States|1|United States|48|Transportation and warehousing|48321|Inland water transportation|1997|Reference year 1997|804|4 largest firms|18||1393293||37.858393734||151551||40622||4135|
01000US|United States|1|United States|48|Transportation and warehousing|48321|Inland water transportation|1997|Reference year 1997|808|8 largest firms|29||1922199||52.229765439||231909||59607||6499|
01000US|United States|1|United States|48|Transportation and warehousing|48321|Inland water transportation|1997|Reference year 1997|820|20 largest firms|42||2648902||71.975653993||350854||88752||9590|
01000US|United States|1|United States|48|Transportation and warehousing|48321|Inland water transportation|1997|Reference year 1997|850|50 largest firms|86||3171473||86.174891822||464771||112644||12431|
01000US|United States|1|United States|48|Transportation and warehousing|483211|Inland water freight transportation|1997|Reference year 1997|003|All firms|383||3387148||100||552417||133361||15663|
01000US|United States|1|United States|48|Transportation and warehousing|483211|Inland water freight transportation|1997|Reference year 1997|804|4 largest firms|18||1393293||41.13469503||151551||40622||4135|
01000US|United States|1|United States|48|Transportation and warehousing|483211|Inland water freight transportation|1997|Reference year 1997|808|8 largest firms|28||1913526||56.493722743||213936||55188||5821|
01000US|United States|1|United States|48|Transportation and warehousing|483211|Inland water freight transportation|1997|Reference year 1997|820|20 largest firms|42||2584492||76.302895533||338965||85920||9132|
01000US|United States|1|United States|48|Transportation and warehousing|483211|Inland water freight transportation|1997|Reference year 1997|850|50 largest firms|80||3036113||89.636266263||435707||106697||11638|
01000US|United States|1|United States|48|Transportation and warehousing|4832111|Inland waterways freight transportation (except towing)|1997|Reference year 1997|003|All firms|222||2821121||100||396093||97489||10628|
01000US|United States|1|United States|48|Transportation and warehousing|4832111|Inland waterways freight transportation (except towing)|1997|Reference year 1997|804|4 largest firms|15||1344178||47.646946019||141565||38184||3854|
01000US|United States|1|United States|48|Transportation and warehousing|4832111|Inland waterways freight transportation (except towing)|1997|Reference year 1997|808|8 largest firms|23||1820457||64.529561121||190224||49388||5117|
01000US|United States|1|United States|48|Transportation and warehousing|4832111|Inland waterways freight transportation (except towing)|1997|Reference year 1997|820|20 largest firms|37||2454492||87.004137717||295660||74903||7811|
01000US|United States|1|United States|48|Transportation and warehousing|4832111|Inland waterways freight transportation (except towing)|1997|Reference year 1997|850|50 largest firms|74||2712848||96.162057565||359483||89195||9504|
01000US|United States|1|United States|48|Transportation and warehousing|4832112|Inland waterways towing transportation|1997|Reference year 1997|003|All firms|161||566027||100||156324||35872||5035|
01000US|United States|1|United States|48|Transportation and warehousing|4832112|Inland waterways towing transportation|1997|Reference year 1997|804|4 largest firms|5||184515||32.59826828||43603||10800||1303|
01000US|United States|1|United States|48|Transportation and warehousing|4832112|Inland waterways towing transportation|1997|Reference year 1997|808|8 largest firms|10||281371||49.709819496||62324||14678||1823|
01000US|United States|1|United States|48|Transportation and warehousing|4832112|Inland waterways towing transportation|1997|Reference year 1997|820|20 largest firms|25||409931||72.422516947||95442||22464||2788|
01000US|United States|1|United States|48|Transportation and warehousing|4832112|Inland waterways towing transportation|1997|Reference year 1997|850|50 largest firms|56||509965||90.095525478||131104||29981||3997|
01000US|United States|1|United States|48|Transportation and warehousing|483212|Inland water passenger transportation|1997|Reference year 1997|003|All firms|230||293127||100||84094||16393||2894|
01000US|United States|1|United States|48|Transportation and warehousing|483212|Inland water passenger transportation|1997|Reference year 1997|804|4 largest firms|9||152865||52.149750791||34739||6808||927|
01000US|United States|1|United States|48|Transportation and warehousing|483212|Inland water passenger transportation|1997|Reference year 1997|808|8 largest firms|16||185332||63.225837265||45478||9264||1240|
01000US|United States|1|United States|48|Transportation and warehousing|483212|Inland water passenger transportation|1997|Reference year 1997|820|20 largest firms|28||218834||74.655013015||57798||11676||1701|
01000US|United States|1|United States|48|Transportation and warehousing|483212|Inland water passenger transportation|1997|Reference year 1997|850|50 largest firms|58||254979||86.985845726||70583||14117||2237|
01000US|United States|1|United States|48|Transportation and warehousing|4832121|Inland waterways ferry transportation|1997|Reference year 1997|003|All firms|76||121992||100||40352||7026||1017|
01000US|United States|1|United States|48|Transportation and warehousing|4832121|Inland waterways ferry transportation|1997|Reference year 1997|804|4 largest firms|9||75200||61.643386452||21181||3356||428|
01000US|United States|1|United States|48|Transportation and warehousing|4832121|Inland waterways ferry transportation|1997|Reference year 1997|808|8 largest firms|13||92932||76.178765821||28487||4762||565|
01000US|United States|1|United States|48|Transportation and warehousing|4832121|Inland waterways ferry transportation|1997|Reference year 1997|820|20 largest firms|25||109731||89.94934094||35465||6133||798|
01000US|United States|1|United States|48|Transportation and warehousing|4832121|Inland waterways ferry transportation|1997|Reference year 1997|850|50 largest firms|55||120870||99.080267559||39753||6898||977|
01000US|United States|1|United States|48|Transportation and warehousing|4832122|Other water passenger transportation (including water taxi)|1997|Reference year 1997|003|All firms|154||171135||100||43742||9367||1877|
01000US|United States|1|United States|48|Transportation and warehousing|4832122|Other water passenger transportation (including water taxi)|1997|Reference year 1997|804|4 largest firms|7||108035||63.128524264||22680||5662||886|
01000US|United States|1|United States|48|Transportation and warehousing|4832122|Other water passenger transportation (including water taxi)|1997|Reference year 1997|808|8 largest firms|11||117601||68.718263359||25833||6291||1034|
01000US|United States|1|United States|48|Transportation and warehousing|4832122|Other water passenger transportation (including water taxi)|1997|Reference year 1997|820|20 largest firms|23||135854||79.384111958||32520||7403||1250|
01000US|United States|1|United States|48|Transportation and warehousing|4832122|Other water passenger transportation (including water taxi)|1997|Reference year 1997|850|50 largest firms|53||155892||91.092996757||38573||8483||1612|
01000US|United States|1|United States|48|Transportation and warehousing|484|Truck transportation|1997|Reference year 1997|003|All firms|103798||141225398||100||38471272||8742837||1293790|
01000US|United States|1|United States|48|Transportation and warehousing|484|Truck transportation|1997|Reference year 1997|804|4 largest firms|1274||10534194||7.4591356436||3991757||937821||96698|
01000US|United States|1|United States|48|Transportation and warehousing|484|Truck transportation|1997|Reference year 1997|808|8 largest firms|1626||16795723||11.892848764||5589016||1317681||134912|
01000US|United States|1|United States|48|Transportation and warehousing|484|Truck transportation|1997|Reference year 1997|820|20 largest firms|3683||27861474||19.728373504||8816609||2099511||238930|
01000US|United States|1|United States|48|Transportation and warehousing|484|Truck transportation|1997|Reference year 1997|850|50 largest firms|4577||37850503||26.80148439||11415662||2703949||315172|
01000US|United States|1|United States|48|Transportation and warehousing|4841|General freight trucking|1997|Reference year 1997|003|All firms|44781||88425515||100||25722129||5950103||819507|
01000US|United States|1|United States|48|Transportation and warehousing|4841|General freight trucking|1997|Reference year 1997|804|4 largest firms|1274||10534194||11.913070566||3991757||937821||96698|
01000US|United States|1|United States|48|Transportation and warehousing|4841|General freight trucking|1997|Reference year 1997|808|8 largest firms|2244||16238982||18.364588547||5993882||1401848||150273|
01000US|United States|1|United States|48|Transportation and warehousing|4841|General freight trucking|1997|Reference year 1997|820|20 largest firms|3463||25072966||28.354899601||8726814||2067457||238180|
01000US|United States|1|United States|48|Transportation and warehousing|4841|General freight trucking|1997|Reference year 1997|850|50 largest firms|4255||32828197||37.12525395||11068572||2598504||307736|
01000US|United States|1|United States|48|Transportation and warehousing|48411|General freight trucking, local|1997|Reference year 1997|003|All firms|15460||12273276||100||3522120||825228||134777|
