year,fsize,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1992,b) 5 to 9,878219,898660,6184564,6172564,43107,4.795,43939,4.887,1292331,473058,819273,7.664,20.937,1268240,480693,787547,7.788,20.546,24091,0.39,41.093,30137,32028,399662
1992,c) 10 to 19,516141,566476,7228615,7237294,25995,4.59,25738,4.545,1375945,440807,935138,6.091,19.012,1393877,459822,934055,6.354,19.26,-17932,-0.248,38.024,13535,15162,365871
1992,d) 20 to 99,410845,599175,16468054,16373060,32969,5.535,25956,4.357,2891615,817394,2074221,4.992,17.661,2702824,770943,1931881,4.709,16.508,188791,1.153,33.016,7766,10799,565992
1992,e) 100 to 499,65785,271602,12757128,12635390,19958,7.398,16276,6.033,2119072,594630,1524442,4.706,16.771,1874874,513028,1361846,4.06,14.838,244198,1.933,29.677,711,2360,242405
1992,f) 500 to 999,7830,82935,4680362,4626915,8727,10.714,5764,7.076,721273,247668,473605,5.353,15.589,614079,163466,450613,3.533,13.272,107194,2.317,26.544,27,353,37679
1992,g) 1000 to 2499,5112,110098,6670185,6650834,9679,8.811,9188,8.364,893097,280870,612227,4.223,13.428,851940,270837,581103,4.072,12.81,41157,0.619,25.619,13,59,44986
1992,h) 2500 to 4999,1998,82101,4838139,4811161,7541,9.203,7218,8.809,652331,209189,443142,4.348,13.559,598554,186551,412003,3.877,12.441,53777,1.118,24.882,4,4,27060
1992,i) 5000 to 9999,1100,94137,5041865,5037785,6309,6.696,6487,6.885,656320,235746,420574,4.68,13.028,649091,184482,464609,3.662,12.884,7229,0.143,25.769,(D),(D),(D)
1992,j) 10000+,886,358582,21796377,22141123,24825,6.822,35480,9.75,2524286,797066,1727220,3.6,11.401,3208239,1066909,2141330,4.819,14.49,-683953,-3.089,22.802,(D),(D),(D)
1993,a) 1 to 4,2601155,2606495,6235652,6098014,502541,19.568,425819,16.581,2031340,1292564,738776,21.196,33.312,1754837,1071266,683571,17.567,28.777,276503,4.534,57.554,340148,341783,885323
1993,b) 5 to 9,886535,904810,6277947,6208565,38303,4.241,34842,3.858,1305581,463005,842576,7.458,21.029,1166442,418314,748128,6.738,18.788,139139,2.241,37.575,27228,28816,360559
1993,c) 10 to 19,518996,569533,7325011,7244715,19563,3.437,18995,3.337,1360156,411265,948891,5.677,18.774,1200302,384343,815959,5.305,16.568,159854,2.206,33.136,12078,13848,325551
1993,d) 20 to 99,415401,602988,16721569,16540139,23547,3.901,24679,4.089,2798032,728374,2069658,4.404,16.917,2438889,665155,1773734,4.021,14.745,359143,2.171,29.491,6649,10033,485804
1993,e) 100 to 499,67664,273285,13150242,12947358,17446,6.345,20748,7.546,2190134,557588,1632546,4.307,16.916,1785847,501611,1284236,3.874,13.793,404287,3.123,27.586,591,3051,207272
1993,f) 500 to 999,7855,80198,4701281,4647596,6139,7.648,6290,7.836,712134,198934,513200,4.28,15.323,605691,186668,419023,4.016,13.032,106443,2.29,26.065,26,284,35450
1993,g) 1000 to 2499,5110,109288,6724337,6661530,8487,7.787,7900,7.248,889616,259317,630299,3.893,13.355,760204,233231,526973,3.501,11.412,129412,1.943,22.824,14,24,38796
1993,h) 2500 to 4999,1981,87001,5038596,4993890,6641,7.576,7950,9.07,635137,203442,431695,4.074,12.718,548464,176716,371748,3.539,10.983,86673,1.736,21.965,(D),(D),(D)
1993,i) 5000 to 9999,1122,91451,5073454,5025523,6948,7.637,5993,6.588,647852,214563,433289,4.269,12.891,548451,151584,396867,3.016,10.913,99401,1.978,21.827,0,0,0
1993,j) 10000+,1007,353704,22004657,22155242,25093,6.946,40228,11.135,2706848,766757,1940091,3.461,12.218,3019891,984927,2034964,4.446,13.631,-313043,-1.413,24.435,0,0,0
1994,a) 1 to 4,2653611,2659658,6313122,6208392,511451,19.519,432643,16.511,2046703,1307313,739390,21.057,32.967,1837685,1092865,744820,17.603,29.6,209018,3.367,59.2,349303,351028,912262
1994,b) 5 to 9,898987,918391,6373268,6310846,39889,4.352,36097,3.939,1326253,478694,847559,7.585,21.015,1201158,430708,770450,6.825,19.033,125095,1.982,38.066,28290,30310,375891
1994,c) 10 to 19,527051,575828,7467752,7379468,21481,3.737,19595,3.409,1389073,428609,960464,5.808,18.823,1212784,398473,814311,5.4,16.435,176289,2.389,32.869,12700,14811,342487
1994,d) 20 to 99,424643,612455,17288467,16999011,26625,4.368,20945,3.436,2880362,804631,2075731,4.733,16.944,2302121,678886,1623235,3.994,13.543,578241,3.402,27.085,7369,11289,539498
1994,e) 100 to 499,69417,277362,13544415,13297568,18799,6.838,13883,5.05,2128345,584533,1543812,4.396,16.006,1636238,475882,1160356,3.579,12.305,492107,3.701,24.61,696,2329,235092
1994,f) 500 to 999,8081,82888,4880807,4797006,7985,9.779,5514,6.753,696725,223386,473339,4.657,14.524,528558,149421,379137,3.115,11.018,168167,3.506,22.037,35,289,45721
1994,g) 1000 to 2499,5372,112007,6913644,6809656,11570,10.503,7883,7.156,940890,317948,622942,4.669,13.817,732510,217835,514675,3.199,10.757,208380,3.06,21.514,16,328,42820
1994,h) 2500 to 4999,2097,90516,5150474,5100144,9073,10.224,5526,6.227,610050,198494,411556,3.892,11.961,510156,156944,353212,3.077,10.003,99894,1.959,20.006,3,3,17991
1994,i) 5000 to 9999,1202,94179,5264971,5186895,10430,11.372,5508,6.005,696080,275440,420640,5.31,13.42,536527,134133,402394,2.586,10.344,159553,3.076,20.688,0,0,0
1994,j) 10000+,1142,371582,22515320,22557865,32989,8.876,33183,8.928,2715344,980438,1734906,4.346,12.037,2795173,910983,1884190,4.038,12.391,-79829,-0.354,24.074,0,0,0
1995,a) 1 to 4,2715885,2721974,6451595,6280648,529227,19.794,432550,16.178,2112916,1350257,762659,21.499,33.642,1768834,1081854,686980,17.225,28.163,344082,5.478,56.326,350044,352005,906556
1995,b) 5 to 9,906601,926009,6468898,6352163,39736,4.302,35041,3.794,1355787,486345,869442,7.656,21.344,1122928,421649,701279,6.638,17.678,232859,3.666,35.356,28022,30008,371852
1995,c) 10 to 19,536375,583754,7651784,7493380,20827,3.573,19000,3.26,1434895,435749,999146,5.815,19.149,1117656,391357,726299,5.223,14.915,317239,4.234,29.83,12622,14934,341835
1995,d) 20 to 99,439327,626837,17957941,17539186,26069,4.176,21005,3.365,2993474,794515,2198959,4.53,17.067,2154578,681759,1472819,3.887,12.284,838896,4.783,24.569,7436,12022,555032
1995,e) 100 to 499,72546,281302,14097435,13788984,19448,6.989,13377,4.807,2224951,613981,1610970,4.453,16.136,1611229,456849,1154380,3.313,11.685,613722,4.451,23.37,656,2362,228330
1995,f) 500 to 999,8226,88909,5022464,4910830,8591,9.849,5219,5.984,748850,241764,507086,4.923,15.249,524865,145864,379001,2.97,10.688,223985,4.561,21.376,32,476,44329
1995,g) 1000 to 2499,5417,115382,7032932,6892599,12194,10.772,7829,6.916,971411,344229,627182,4.994,14.094,688609,191424,497185,2.777,9.991,282802,4.103,19.981,9,415,26627
1995,h) 2500 to 4999,2244,95398,5631624,5507896,10464,11.265,5454,5.871,763839,261138,502701,4.741,13.868,515347,131259,384088,2.383,9.357,248492,4.512,18.713,(D),(D),(D)
1995,i) 5000 to 9999,1297,93480,5212794,5133668,10648,11.677,6065,6.651,733842,289098,444744,5.631,14.295,573742,148206,425536,2.887,11.176,160100,3.119,22.352,0,0,0
1995,j) 10000+,1125,391617,23688370,23527284,33007,8.42,33770,8.615,2956250,1071632,1884618,4.555,12.565,2623318,799936,1823382,3.4,11.15,332932,1.415,22.3,0,0,0
1996,a) 1 to 4,2745248,2751228,6482929,6358437,523408,19.281,450207,16.584,2079536,1335097,744439,20.997,32.705,1829528,1125619,703909,17.703,28.773,250008,3.932,57.546,364976,366934,945175
1996,b) 5 to 9,915371,934427,6496923,6423847,39840,4.271,36582,3.922,1323030,488165,834865,7.599,20.596,1176022,445001,731021,6.927,18.307,147008,2.288,36.614,29418,31354,392594
1996,c) 10 to 19,542174,587642,7657140,7572585,21121,3.599,19534,3.329,1373752,442209,931543,5.84,18.141,1204354,412318,792036,5.445,15.904,169398,2.237,31.808,13327,15385,360382
1996,d) 20 to 99,445281,631731,17961403,17793780,26069,4.141,21686,3.445,2789989,815377,1974612,4.582,15.68,2455197,745910,1709287,4.192,13.798,334792,1.882,27.596,8142,12948,605532
1996,e) 100 to 499,72245,285439,13880123,13769008,19694,6.978,13254,4.696,2011113,594031,1417082,4.314,14.606,1789692,478077,1311615,3.472,12.998,221421,1.608,25.996,742,2473,255036
1996,f) 500 to 999,8358,88396,5058135,5002902,7579,8.639,6257,7.132,727657,230239,497418,4.602,14.545,615392,181457,433935,3.627,12.301,112265,2.244,24.601,42,388,56563
1996,g) 1000 to 2499,5372,112445,6953091,6894621,11016,9.938,7831,7.064,912545,316670,595875,4.593,13.236,798146,222773,575373,3.231,11.576,114399,1.659,23.153,9,42,23486
1996,h) 2500 to 4999,2171,97773,5458661,5417833,9796,10.144,7396,7.658,696546,245231,451315,4.526,12.857,615864,177299,438565,3.273,11.367,80682,1.489,22.735,(D),(D),(D)
1996,i) 5000 to 9999,1303,106604,5553769,5489960,10301,9.796,7405,7.042,747094,262007,485087,4.772,13.608,621448,167559,453889,3.052,11.32,125646,2.289,22.639,0,0,0
1996,j) 10000+,1122,403767,24439626,24465443,34840,8.636,34130,8.46,3091273,1072048,2019225,4.382,12.635,3147713,976338,2171375,3.991,12.866,-56440,-0.231,25.271,0,0,0
1997,a) 1 to 4,2773195,2777481,6551014,6439686,525737,19.129,467461,17.009,2099418,1334365,765053,20.721,32.601,1874697,1180163,694534,18.326,29.112,224721,3.49,58.223,378485,381106,988170
1997,b) 5 to 9,924650,940997,6579303,6507155,42095,4.471,43182,4.586,1361738,496300,865438,7.627,20.927,1218634,492938,725696,7.575,18.728,143104,2.199,37.455,31472,33564,419812
1997,c) 10 to 19,549884,592959,7802416,7707809,24217,4.078,25969,4.373,1462411,453063,1009348,5.878,18.973,1274243,476015,798228,6.176,16.532,188168,2.441,33.064,14571,16859,393622
1997,d) 20 to 99,453884,641850,18543149,18214500,32913,5.141,29730,4.643,3255496,872198,2383298,4.788,17.873,2596486,883425,1713061,4.85,14.255,659010,3.618,28.51,8878,13538,658930
1997,e) 100 to 499,73757,293401,14440143,14144575,24368,8.423,16154,5.584,2495154,705680,1789474,4.989,17.64,1901855,587328,1314527,4.152,13.446,593299,4.195,26.892,902,3173,321567
1997,f) 500 to 999,8426,92700,5225098,5142794,9958,10.942,6570,7.219,840762,284476,556286,5.532,16.348,675491,213429,462062,4.15,13.135,165271,3.214,26.269,59,847,87397
1997,g) 1000 to 2499,5391,118597,7196956,7048262,13852,11.89,9655,8.288,1204837,456180,748657,6.472,17.094,906760,267885,638875,3.801,12.865,298077,4.229,25.73,14,421,36983
1997,h) 2500 to 4999,2150,93659,5511079,5491261,11075,11.933,9375,10.101,823218,298792,524426,5.441,14.991,783652,240098,543554,4.372,14.271,39566,0.721,28.542,3,3,21865
1997,i) 5000 to 9999,1204,104123,5625867,5569188,12192,11.823,10182,9.874,862533,341731,520802,6.136,15.488,748640,215614,533026,3.872,13.443,113893,2.045,26.885,0,0,0
1997,j) 10000+,983,421221,25655058,25449047,44012,10.426,45810,10.852,3932839,1405558,2527281,5.523,15.454,3503625,1236225,2267400,4.858,13.767,429214,1.687,27.534,0,0,0
1998,a) 1 to 4,2803939,2807164,6599788,6505356,508237,18.299,448644,16.154,2043060,1283948,759112,19.737,31.406,1849894,1119553,730341,17.21,28.436,193166,2.969,56.873,352585,353962,901824
1998,b) 5 to 9,938070,951885,6682270,6618642,36121,3.795,36016,3.784,1331597,460760,870837,6.962,20.119,1203733,438107,765626,6.619,18.187,127864,1.932,36.374,27309,29006,364553
1998,c) 10 to 19,559657,599963,7969436,7879698,17789,2.959,20083,3.341,1425874,417681,1008193,5.301,18.096,1244909,417769,827140,5.302,15.799,180965,2.297,31.598,12746,14749,345505
1998,d) 20 to 99,467665,648705,19195022,18898979,22574,3.473,25117,3.864,3136470,812513,2323957,4.299,16.596,2544539,744470,1800069,3.939,13.464,591931,3.132,26.928,7489,11712,552972
1998,e) 100 to 499,77222,298893,15165811,14863637,22613,7.621,18267,6.156,2512607,688328,1824279,4.631,16.904,1912432,537914,1374518,3.619,12.867,600175,4.038,25.733,741,4041,266685
1998,f) 500 to 999,8869,95669,5437255,5326693,10267,10.917,7028,7.473,901061,278792,622269,5.234,16.916,678146,208125,470021,3.907,12.731,222915,4.185,25.462,43,344,57467
1998,g) 1000 to 2499,5611,123632,7403623,7246709,14896,12.398,7932,6.602,1129629,392718,736911,5.419,15.588,812079,242057,570022,3.34,11.206,317550,4.382,22.412,8,155,22480
1998,h) 2500 to 4999,2291,94222,5808847,5678166,10781,11.669,7123,7.709,870577,306458,564119,5.397,15.332,606118,198458,407660,3.495,10.675,264459,4.657,21.349,0,0,0
1998,i) 5000 to 9999,1344,115652,6095559,5931106,15558,13.831,9223,8.199,1016779,364306,652473,6.142,17.143,689283,218490,470793,3.684,11.621,327496,5.522,23.243,0,0,0
1998,j) 10000+,1191,447540,27197559,27021753,47684,10.715,42634,9.58,3784341,1331020,2453321,4.926,14.005,3409950,1188065,2221885,4.397,12.619,374391,1.386,25.239,0,0,0
1999,a) 1 to 4,2811976,2815810,6568289,6504627,495640,17.729,455442,16.291,1997761,1238018,759743,19.033,30.713,1868259,1137449,730810,17.487,28.722,129502,1.991,57.444,356711,358120,910859
1999,b) 5 to 9,942454,956453,6675385,6632152,33333,3.478,37059,3.867,1294694,424287,870407,6.397,19.521,1208920,460615,748305,6.945,18.228,85774,1.293,36.456,28800,30662,383638
1999,c) 10 to 19,566159,604166,8022797,7954761,16304,2.69,20294,3.348,1376239,373353,1002886,4.693,17.301,1239781,444622,795159,5.589,15.585,136458,1.715,31.171,13710,16208,370467
1999,d) 20 to 99,476462,651087,19384855,19167289,22620,3.472,23277,3.573,2920189,711617,2208572,3.713,15.235,2483711,829818,1653893,4.329,12.958,436478,2.277,25.916,8960,15091,672883
1999,e) 100 to 499,79220,304052,15428308,15189302,25245,8.428,16241,5.422,2376169,703526,1672643,4.632,15.644,1898913,565289,1333624,3.722,12.502,477256,3.142,25.003,841,3678,293828
1999,f) 500 to 999,8972,96799,5523282,5450371,10713,11.271,7206,7.582,872182,297667,574515,5.461,16.002,725535,215351,510184,3.951,13.312,146647,2.691,26.623,47,762,60543
1999,g) 1000 to 2499,5647,122220,7569025,7455521,13436,11.186,9231,7.685,1122941,403498,719443,5.412,15.062,888795,278368,610427,3.734,11.921,234146,3.141,23.843,22,384,60895
1999,h) 2500 to 4999,2318,105176,5906594,5799678,14180,13.987,6587,6.497,919076,382799,536277,6.6,15.847,705352,204427,500925,3.525,12.162,213724,3.685,24.324,(D),(D),(D)
1999,i) 5000 to 9999,1339,118435,6264215,6160075,16060,13.905,10183,8.817,1033989,438240,595749,7.114,16.785,822366,240721,581645,3.908,13.35,211623,3.435,26.7,0,0,0
1999,j) 10000+,1172,474287,28489828,28470971,47013,9.937,44632,9.434,3940852,1293558,2647294,4.543,13.842,3907389,1325550,2581839,4.656,13.724,33463,0.118,27.448,0,0,0
2000,a) 1 to 4,2803563,2807911,6584119,6503229,482955,17.269,460300,16.459,2004283,1233991,770292,18.975,30.82,1839348,1142610,696738,17.57,28.284,164935,2.536,56.567,355569,357277,901652
2000,b) 5 to 9,947122,961316,6752967,6665744,35412,3.681,36624,3.807,1350962,451247,899715,6.77,20.267,1176778,452862,723916,6.794,17.654,174184,2.613,35.308,27896,29772,372108
2000,c) 10 to 19,575847,612512,8213984,8133462,17619,2.872,19597,3.194,1456008,403456,1052552,4.96,17.901,1294078,427970,866108,5.262,15.911,161930,1.991,31.821,13060,15532,354262
2000,d) 20 to 99,487735,655554,19996118,19617422,22345,3.412,20959,3.201,3112564,749644,2362920,3.821,15.866,2354045,759018,1595027,3.869,12.0,758519,3.867,24.0,8184,13551,603407
2000,e) 100 to 499,81675,307582,16015766,15625248,23202,7.626,16498,5.423,2561003,682650,1878353,4.369,16.39,1778182,514177,1264005,3.291,11.38,782821,5.01,22.76,727,3882,265076
2000,f) 500 to 999,9263,99082,5745114,5618176,10599,10.886,7155,7.349,926608,291907,634701,5.196,16.493,669257,217025,452232,3.863,11.912,257351,4.581,23.825,45,726,57613
2000,g) 1000 to 2499,5848,128469,7733438,7582524,14987,11.924,9414,7.49,1185153,420637,764516,5.547,15.63,883365,281584,601781,3.714,11.65,301788,3.98,23.3,13,710,44641
2000,h) 2500 to 4999,2406,101639,6083668,5970891,12039,12.101,7744,7.784,950929,371020,579909,6.214,15.926,724836,232385,492451,3.892,12.139,226093,3.787,24.279,(D),(D),(D)
2000,i) 5000 to 9999,1442,122255,6289243,6220792,14824,12.269,11973,9.909,997427,343687,653740,5.525,16.034,860075,294605,565470,4.736,13.826,137352,2.208,27.652,(D),(D),(D)
2000,j) 10000+,1217,499205,29924676,29798690,51604,10.338,51482,10.314,4374982,1478974,2896008,4.963,14.682,4133706,1606122,2527584,5.39,13.872,241276,0.81,27.744,0,0,0
2001,a) 1 to 4,2806730,2812462,6527793,6510004,487265,17.395,464774,16.592,1938092,1233644,704448,18.95,29.771,1901017,1159405,741612,17.81,29.201,37075,0.57,58.403,357400,359259,911345
2001,b) 5 to 9,945674,960753,6660831,6666339,35338,3.674,37516,3.9,1245865,440120,805745,6.602,18.689,1256948,467007,789941,7.005,18.855,-11083,-0.166,37.378,28592,30567,381482
2001,c) 10 to 19,578286,614278,8145689,8129284,18313,2.978,19513,3.173,1335925,401353,934572,4.937,16.433,1303720,436278,867442,5.367,16.037,32205,0.396,32.075,13357,15573,361219
2001,d) 20 to 99,494138,658839,20005813,19901395,25316,3.854,21388,3.256,2874122,759731,2114391,3.817,14.442,2666051,799882,1866169,4.019,13.396,208071,1.046,26.793,8614,13410,644477
2001,e) 100 to 499,82752,311991,15960703,15887628,22840,7.378,18027,5.823,2248654,609339,1639315,3.835,14.153,2102772,597696,1505076,3.762,13.235,145882,0.918,26.471,853,3454,309608
2001,f) 500 to 999,9435,101226,5839616,5801893,9183,9.142,7624,7.59,852124,259044,593080,4.465,14.687,778357,233155,545202,4.019,13.416,73767,1.271,26.831,53,1333,73818
2001,g) 1000 to 2499,5824,130013,7751804,7725347,15460,12.02,12676,9.855,1107393,372759,734634,4.825,14.335,1052235,344698,707537,4.462,13.621,55158,0.714,27.241,30,2390,88067
2001,h) 2500 to 4999,2368,103016,6061915,6029648,13400,13.143,11277,11.061,917405,313626,603779,5.201,15.215,854107,308854,545253,5.122,14.165,63298,1.05,28.33,7,356,48239
2001,i) 5000 to 9999,1337,118641,6408967,6440756,14684,12.518,12010,10.238,964218,393417,570801,6.108,14.971,1019040,346638,672402,5.382,15.822,-54822,-0.851,29.941,(D),(D),(D)
2001,j) 10000+,1126,525457,30464144,30481773,58056,11.105,52700,10.081,4428972,1715108,2713864,5.627,14.53,4481507,1485000,2996507,4.872,14.702,-52535,-0.172,29.06,0,0,0
2002,a) 1 to 4,2828123,2832058,6647674,6615181,508085,17.975,497348,17.595,2058756,1301597,757159,19.676,31.122,1993184,1230336,762848,18.599,30.13,65572,0.991,60.261,372399,374524,960399
2002,b) 5 to 9,951615,965242,6710486,6721350,46185,4.789,44548,4.619,1358405,534105,824300,7.946,20.21,1379694,524753,854941,7.807,20.527,-21289,-0.317,40.421,32703,34326,438523
2002,c) 10 to 19,582486,618993,8176264,8191758,32091,5.205,27155,4.405,1510606,571229,939377,6.973,18.441,1540016,541953,998063,6.616,18.8,-29410,-0.359,36.881,16543,18237,449175
2002,d) 20 to 99,489993,664302,19649924,19832909,45671,6.947,31837,4.843,3321505,1301383,2020122,6.562,16.747,3684670,1153879,2530791,5.818,18.579,-363165,-1.831,33.495,11639,15649,897063
2002,e) 100 to 499,81172,318672,15444453,15669802,24044,7.613,18347,5.809,2353638,849719,1503919,5.423,15.02,2805339,746624,2058715,4.765,17.903,-451701,-2.883,30.04,1259,3942,441237
2002,f) 500 to 999,9450,103749,5641574,5748230,10032,9.765,7992,7.78,805866,276463,529403,4.81,14.019,1018901,293271,725630,5.102,17.725,-213035,-3.706,28.039,81,1258,109016
2002,g) 1000 to 2499,5938,127241,7501119,7633901,11072,8.696,11233,8.823,1061436,371262,690174,4.863,13.904,1324379,410047,914332,5.371,17.349,-262943,-3.444,27.808,36,1157,105495
2002,h) 2500 to 4999,2429,102364,5866984,5951674,10525,10.301,10149,9.933,836357,287219,549138,4.826,14.052,1007189,307960,699229,5.174,16.923,-170832,-2.87,28.105,6,695,43239
2002,i) 5000 to 9999,1398,119198,6165670,6296986,12204,10.277,11308,9.523,892984,330592,562392,5.25,14.181,1146264,331083,815181,5.258,18.203,-253280,-4.022,28.362,(D),(D),(D)
2002,j) 10000+,1247,540038,29825432,30417675,58340,10.801,58572,10.844,4281881,1596562,2685319,5.249,14.077,5494219,1719546,3774673,5.653,18.063,-1212338,-3.986,28.154,(D),(D),(D)
2003,a) 1 to 4,2870411,2874070,6724852,6625330,531939,18.712,469474,16.514,2078195,1324928,753267,19.998,31.367,1874434,1135920,738514,17.145,28.292,203761,3.075,56.584,359335,360776,903420
2003,b) 5 to 9,954969,967156,6747739,6688801,37799,3.915,34684,3.592,1330757,470418,860339,7.033,19.895,1212979,425906,787073,6.367,18.134,117778,1.761,36.269,27283,28687,362419
2003,c) 10 to 19,584985,620949,8248586,8172266,20569,3.315,19520,3.146,1445716,437696,1008020,5.356,17.691,1292548,402318,890230,4.923,15.816,153168,1.874,31.633,12407,14090,334760
2003,d) 20 to 99,491946,666106,19891500,19632588,25742,3.868,24631,3.701,3185548,806264,2379284,4.107,16.226,2667248,728364,1938884,3.71,13.586,518300,2.64,27.172,7286,10947,540158
2003,e) 100 to 499,82960,326846,16056398,15812182,20557,6.306,18850,5.782,2555257,611576,1943681,3.868,16.16,2065684,576948,1488736,3.649,13.064,489573,3.096,26.128,751,2588,262017
2003,f) 500 to 999,9358,104489,5604883,5584265,7390,7.073,7367,7.051,790614,211829,578785,3.793,14.158,748131,204331,543800,3.659,13.397,42483,0.761,26.794,39,353,54060
2003,g) 1000 to 2499,5870,129251,7516999,7496971,11784,9.19,9727,7.586,1025167,325799,699368,4.346,13.674,976912,284883,692029,3.8,13.031,48255,0.644,26.062,23,1038,69442
2003,h) 2500 to 4999,2404,104032,5855498,5880303,9084,8.732,9072,8.721,757265,225924,531341,3.842,12.878,803853,236570,567283,4.023,13.67,-46588,-0.792,25.756,(D),(D),(D)
2003,i) 5000 to 9999,1390,117360,6285561,6330824,11917,10.22,10408,8.926,820699,229067,591632,3.618,12.964,911186,284873,626313,4.5,14.393,-90487,-1.429,25.927,0,0,0
2003,j) 10000+,1516,547123,29387834,29752935,50711,9.231,55232,10.053,3616289,1298335,2317954,4.364,12.154,4369338,1446350,2922988,4.861,14.685,-753049,-2.531,24.309,(D),(D),(D)
2004,a) 1 to 4,2927749,2932129,6861733,6718687,555004,19.223,465242,16.114,2131218,1366552,764666,20.34,31.721,1847367,1128920,718447,16.803,27.496,283851,4.225,54.992,357613,358742,901041
2004,b) 5 to 9,970479,983861,6888170,6800185,37373,3.806,33673,3.429,1363541,477926,885615,7.028,20.052,1188033,427149,760884,6.281,17.471,175508,2.581,34.941,27312,28555,364183
2004,c) 10 to 19,593508,629460,8408403,8308965,18245,2.901,17366,2.761,1453745,426744,1027001,5.136,17.496,1254192,398390,855802,4.795,15.094,199553,2.402,30.189,12564,14317,339065
2004,d) 20 to 99,499787,672556,20229121,19996973,19910,2.966,17445,2.599,2945438,778130,2167308,3.891,14.729,2480286,685299,1794987,3.427,12.403,465152,2.326,24.807,7444,11098,554006
2004,e) 100 to 499,84514,329990,16387416,16242037,18007,5.483,14873,4.529,2156787,555382,1601405,3.419,13.279,1867951,501315,1366636,3.087,11.501,288836,1.778,23.001,753,3264,273148
2004,f) 500 to 999,9262,104230,5664406,5613791,6947,6.646,7546,7.219,737389,195421,541968,3.481,13.135,639490,190164,449326,3.387,11.391,97899,1.744,22.783,35,1091,45277
2004,g) 1000 to 2499,5793,131212,7631111,7577035,12254,9.525,7145,5.554,964905,300783,664122,3.97,12.735,857736,250867,606869,3.311,11.32,107169,1.414,22.64,17,21,51163
2004,h) 2500 to 4999,2325,107864,6044738,6046619,10708,10.044,8205,7.696,751050,233149,517901,3.856,12.421,756760,241709,515051,3.997,12.515,-5710,-0.094,24.842,6,722,38330
2004,i) 5000 to 9999,1342,118180,6376311,6360690,12039,10.343,8468,7.275,867321,259474,607847,4.079,13.636,838321,301702,536619,4.743,13.18,29000,0.456,26.359,0,0,0
2004,j) 10000+,1174,556145,29503094,29580395,53114,9.523,56324,10.098,3794464,1166771,2627693,3.944,12.828,3973033,1375013,2598020,4.648,13.431,-178569,-0.604,25.655,0,0,0
2005,a) 1 to 4,2989187,2994211,6887854,6829503,564366,19.098,486281,16.455,2106804,1374654,732150,20.128,30.849,1992105,1173564,818541,17.184,29.169,114699,1.679,58.338,371457,373091,929227
2005,b) 5 to 9,982980,997128,6897630,6892354,39267,3.947,34944,3.512,1332032,501085,830947,7.27,19.326,1320106,438789,881317,6.366,19.153,11926,0.173,38.306,27849,29415,371052
2005,c) 10 to 19,597895,633604,8347103,8360572,19574,3.094,17627,2.786,1387904,454147,933757,5.432,16.601,1413838,403606,1010232,4.827,16.911,-25934,-0.31,33.201,12696,14485,342321
2005,d) 20 to 99,503315,675713,20220645,20138245,22468,3.337,17690,2.627,2874988,813143,2061845,4.038,14.276,2707458,684002,2023456,3.397,13.444,167530,0.832,26.889,7445,11314,549891
2005,e) 100 to 499,85720,334673,16701134,16451920,22207,6.734,12382,3.755,2305653,636533,1669120,3.869,14.014,1809675,441176,1368499,2.682,11.0,495978,3.015,22.0,650,1807,227736
2005,f) 500 to 999,9505,110189,5891158,5779878,10235,9.441,6671,6.154,862931,282722,580209,4.891,14.93,640237,165316,474921,2.86,11.077,222694,3.853,22.154,38,1089,51742
2005,g) 1000 to 2499,5854,125738,7760729,7681273,10781,8.66,8302,6.668,1003769,328051,675718,4.271,13.068,844504,237822,606682,3.096,10.994,159265,2.073,21.989,14,219,42074
2005,h) 2500 to 4999,2325,108890,6152172,6080813,10082,9.385,7159,6.664,787780,249719,538061,4.107,12.955,641885,200511,441374,3.297,10.556,145895,2.399,21.112,3,3,25247
2005,i) 5000 to 9999,1326,122045,6306189,6285809,9845,8.137,7740,6.397,761506,247572,513934,3.939,12.115,722598,214804,507794,3.417,11.496,38908,0.619,22.991,(D),(D),(D)
2005,j) 10000+,1196,574963,30138847,30188524,54088,9.419,52603,9.161,3499133,1168415,2330718,3.87,11.591,3593111,1091219,2501892,3.615,11.902,-93978,-0.311,23.182,0,0,0
2006,a) 1 to 4,3051464,3056889,7039308,6910614,596644,19.78,515545,17.092,2186565,1432951,753614,20.736,31.641,1927087,1202616,724471,17.402,27.886,259478,3.755,55.772,403286,404979,975077
2006,b) 5 to 9,998118,1013195,7104640,6976327,42660,4.229,33780,3.349,1447364,532635,914729,7.635,20.747,1191924,425611,766313,6.101,17.085,255440,3.662,34.171,27731,29017,368355
2006,c) 10 to 19,605202,643208,8592585,8430166,24771,3.874,17038,2.665,1536946,504076,1032870,5.979,18.232,1210526,389523,821003,4.621,14.359,326420,3.872,28.719,12330,13913,331837
2006,d) 20 to 99,509755,692767,20861971,20432182,36507,5.345,17113,2.505,3301639,1019366,2282273,4.989,16.159,2440423,681185,1759238,3.334,11.944,861216,4.215,23.888,7300,10414,542757
