GEO_ID|GEOGRAPHY|GEOTYPE|GEOTYPE_MEANING|SECTOR|SECTOR_MEANING|NAICS|NAICS_MEANING|YEAR|YEAR_MEANING|CONCENFI|CONCENFI_MEANING|ESTAB|ESTABF|ECVALUE|ECVALUEF|VALPCT|VALPCTF|PAY|PAYF|PAY1Q|PAY1QF|EMP|EMPF 
01000US|United States|1|United States|51|Information|5121|Motion picture & video industries|1997|Reference year 1997|820|20 largest firms|2290||24659190||55.06046892||2940984||742090||106133|
01000US|United States|1|United States|51|Information|5121|Motion picture & video industries|1997|Reference year 1997|850|50 largest firms|2956||28649419||63.970083544||3555721||874793||130918|
01000US|United States|1|United States|51|Information|51211|Motion picture & video production|1997|Reference year 1997|003|All firms|8777||20152091||100||4944605||1119220||83558|
01000US|United States|1|United States|51|Information|51211|Motion picture & video production|1997|Reference year 1997|804|4 largest firms|32||6757729||33.533636782||1151169||275953||26941|
01000US|United States|1|United States|51|Information|51211|Motion picture & video production|1997|Reference year 1997|808|8 largest firms|65||8354369||41.456586317||1767083||446160||33708|
01000US|United States|1|United States|51|Information|51211|Motion picture & video production|1997|Reference year 1997|820|20 largest firms|93||10443719||51.824493051||2073425||501600||37315|
01000US|United States|1|United States|51|Information|51211|Motion picture & video production|1997|Reference year 1997|850|50 largest firms|146||12245621||60.766006863||2439950||581415||42724|
01000US|United States|1|United States|51|Information|512110|Motion picture & video production|1997|Reference year 1997|003|All firms|8777||20152091||100||4944605||1119220||83558|
01000US|United States|1|United States|51|Information|512110|Motion picture & video production|1997|Reference year 1997|804|4 largest firms|32||6757729||33.533636782||1151169||275953||26941|
01000US|United States|1|United States|51|Information|512110|Motion picture & video production|1997|Reference year 1997|808|8 largest firms|65||8354369||41.456586317||1767083||446160||33708|
01000US|United States|1|United States|51|Information|512110|Motion picture & video production|1997|Reference year 1997|820|20 largest firms|93||10443719||51.824493051||2073425||501600||37315|
01000US|United States|1|United States|51|Information|512110|Motion picture & video production|1997|Reference year 1997|850|50 largest firms|146||12245621||60.766006863||2439950||581415||42724|
01000US|United States|1|United States|51|Information|5121101|Motion picture production (except for television)|1997|Reference year 1997|003|All firms|4733||10040215||100||2447848||546786||49890|
01000US|United States|1|United States|51|Information|5121101|Motion picture production (except for television)|1997|Reference year 1997|804|4 largest firms|10||5380522||53.589708985||939913||225742||23200|
01000US|United States|1|United States|51|Information|5121101|Motion picture production (except for television)|1997|Reference year 1997|808|8 largest firms|22||6086863||60.624827257||1013996||245303||24121|
01000US|United States|1|United States|51|Information|5121101|Motion picture production (except for television)|1997|Reference year 1997|820|20 largest firms|52||6885260||68.576818325||1393084||349864||29655|
01000US|United States|1|United States|51|Information|5121101|Motion picture production (except for television)|1997|Reference year 1997|850|50 largest firms|84||7364445||73.349475086||1598031||384996||31799|
01000US|United States|1|United States|51|Information|5121102|Motion picture & video production for television|1997|Reference year 1997|003|All firms|4044||10111876||100||2496757||572434||33668|
01000US|United States|1|United States|51|Information|5121102|Motion picture & video production for television|1997|Reference year 1997|804|4 largest firms|16||2234185||22.09466374||288042||73841||3765|
01000US|United States|1|United States|51|Information|5121102|Motion picture & video production for television|1997|Reference year 1997|808|8 largest firms|29||3090996||30.567977693||352392||91140||4862|
01000US|United States|1|United States|51|Information|5121102|Motion picture & video production for television|1997|Reference year 1997|820|20 largest firms|60||4516019||44.660545679||804490||182831||10176|
01000US|United States|1|United States|51|Information|5121102|Motion picture & video production for television|1997|Reference year 1997|850|50 largest firms|104||5798635||57.344799323||1123865||247880||13800|
01000US|United States|1|United States|51|Information|51212|Motion picture & video distribution|1997|Reference year 1997|003|All firms|756||12508661||100||766780||193825||12663|
01000US|United States|1|United States|51|Information|51212|Motion picture & video distribution|1997|Reference year 1997|804|4 largest firms|52||9344406||74.703487448||381404||105669||5094|
01000US|United States|1|United States|51|Information|51212|Motion picture & video distribution|1997|Reference year 1997|808|8 largest firms|74||10932168||87.396788513||466249||122925||6082|
01000US|United States|1|United States|51|Information|51212|Motion picture & video distribution|1997|Reference year 1997|820|20 largest firms|100||11449922||91.535952569||542049||144197||7050|
01000US|United States|1|United States|51|Information|51212|Motion picture & video distribution|1997|Reference year 1997|850|50 largest firms|141||11888704||95.043778067||614557||159631||8691|
01000US|United States|1|United States|51|Information|512120|Motion picture & video distribution|1997|Reference year 1997|003|All firms|756||12508661||100||766780||193825||12663|
01000US|United States|1|United States|51|Information|512120|Motion picture & video distribution|1997|Reference year 1997|804|4 largest firms|52||9344406||74.703487448||381404||105669||5094|
01000US|United States|1|United States|51|Information|512120|Motion picture & video distribution|1997|Reference year 1997|808|8 largest firms|74||10932168||87.396788513||466249||122925||6082|
01000US|United States|1|United States|51|Information|512120|Motion picture & video distribution|1997|Reference year 1997|820|20 largest firms|100||11449922||91.535952569||542049||144197||7050|
01000US|United States|1|United States|51|Information|512120|Motion picture & video distribution|1997|Reference year 1997|850|50 largest firms|141||11888704||95.043778067||614557||159631||8691|
01000US|United States|1|United States|51|Information|5121201|Motion picture film exchanges|1997|Reference year 1997|003|All firms|477||9211872||100||478852||120597||7744|
01000US|United States|1|United States|51|Information|5121201|Motion picture film exchanges|1997|Reference year 1997|804|4 largest firms|41||7547698||81.934464569||296641||82505||3576|
01000US|United States|1|United States|51|Information|5121201|Motion picture film exchanges|1997|Reference year 1997|808|8 largest firms|52||8422308||91.428843128||320111||86493||3864|
01000US|United States|1|United States|51|Information|5121201|Motion picture film exchanges|1997|Reference year 1997|820|20 largest firms|69||8703793||94.484519542||362501||94815||4821|
01000US|United States|1|United States|51|Information|5121201|Motion picture film exchanges|1997|Reference year 1997|850|50 largest firms|106||8948620||97.142252954||410241||104411||5771|
01000US|United States|1|United States|51|Information|5121202|Film or tape distribution for television|1997|Reference year 1997|003|All firms|279||3296789||100||287928||73228||4919|
01000US|United States|1|United States|51|Information|5121202|Film or tape distribution for television|1997|Reference year 1997|804|4 largest firms|14||2405186||72.955412069||100342||25254||1959|
01000US|United States|1|United States|51|Information|5121202|Film or tape distribution for television|1997|Reference year 1997|808|8 largest firms|26||2679301||81.270017584||169751||41490||2509|
01000US|United States|1|United States|51|Information|5121202|Film or tape distribution for television|1997|Reference year 1997|820|20 largest firms|49||3007706||91.231376955||217154||57651||3252|
01000US|United States|1|United States|51|Information|5121202|Film or tape distribution for television|1997|Reference year 1997|850|50 largest firms|85||3178040||96.398040639||255901||65773||4130|
01000US|United States|1|United States|51|Information|51213|Motion picture & video exhibition|1997|Reference year 1997|003|All firms|6358||7597319||100||944454||223015||125041|
01000US|United States|1|United States|51|Information|51213|Motion picture & video exhibition|1997|Reference year 1997|804|4 largest firms|1357||2329486||30.661947985||253627||61861||36289|
01000US|United States|1|United States|51|Information|51213|Motion picture & video exhibition|1997|Reference year 1997|808|8 largest firms|1951||3876213||51.02080089||435040||106954||57339|
01000US|United States|1|United States|51|Information|51213|Motion picture & video exhibition|1997|Reference year 1997|820|20 largest firms|2850||5593947||73.630539931||614069||149796||82645|
01000US|United States|1|United States|51|Information|51213|Motion picture & video exhibition|1997|Reference year 1997|850|50 largest firms|3492||6324402||83.245181623||708295||171581||95445|
01000US|United States|1|United States|51|Information|512131|Motion picture theaters (except drive-ins)|1997|Reference year 1997|003|All firms|5998||7486977||100||923677||219900||123045|
01000US|United States|1|United States|51|Information|512131|Motion picture theaters (except drive-ins)|1997|Reference year 1997|804|4 largest firms|1355||2327706||31.090064788||253469||61853||36282|
01000US|United States|1|United States|51|Information|512131|Motion picture theaters (except drive-ins)|1997|Reference year 1997|808|8 largest firms|1943||3873150||51.731827145||434505||106921||57327|
01000US|United States|1|United States|51|Information|512131|Motion picture theaters (except drive-ins)|1997|Reference year 1997|820|20 largest firms|2819||5562113||74.290504699||607840||148713||81817|
01000US|United States|1|United States|51|Information|512131|Motion picture theaters (except drive-ins)|1997|Reference year 1997|850|50 largest firms|3452||6286988||83.972316197||701398||170390||94555|
01000US|United States|1|United States|51|Information|512132|Drive-in motion picture theaters|1997|Reference year 1997|003|All firms|360||110342||100||20777||3115||1996|
01000US|United States|1|United States|51|Information|512132|Drive-in motion picture theaters|1997|Reference year 1997|804|4 largest firms|24||35772||32.419205742||6739||1291||861|
01000US|United States|1|United States|51|Information|512132|Drive-in motion picture theaters|1997|Reference year 1997|808|8 largest firms|28||44921||40.710699462||8865||1824||1038|
01000US|United States|1|United States|51|Information|512132|Drive-in motion picture theaters|1997|Reference year 1997|820|20 largest firms|56||58770||53.26167733||11391||2236||1381|
01000US|United States|1|United States|51|Information|512132|Drive-in motion picture theaters|1997|Reference year 1997|850|50 largest firms|94||76022||68.896702978||14437||2571||1565|
01000US|United States|1|United States|51|Information|51219|Postproduction & other motion picture & video industries|1997|Reference year 1997|003|All firms|3378||4527581||100||1624556||388043||33205|
01000US|United States|1|United States|51|Information|51219|Postproduction & other motion picture & video industries|1997|Reference year 1997|804|4 largest firms|10||740569||16.356836023||190501||43331||2632|
01000US|United States|1|United States|51|Information|51219|Postproduction & other motion picture & video industries|1997|Reference year 1997|808|8 largest firms|32||969316||21.409136579||260712||60837||4179|
01000US|United States|1|United States|51|Information|51219|Postproduction & other motion picture & video industries|1997|Reference year 1997|820|20 largest firms|67||1447895||31.97943891||483594||124472||7666|
01000US|United States|1|United States|51|Information|51219|Postproduction & other motion picture & video industries|1997|Reference year 1997|850|50 largest firms|152||2035258||44.952437074||687731||169854||11685|
01000US|United States|1|United States|51|Information|512191|Teleproduction & other postproduction services|1997|Reference year 1997|003|All firms|3001||3684397||100||1436584||343944||29114|
01000US|United States|1|United States|51|Information|512191|Teleproduction & other postproduction services|1997|Reference year 1997|804|4 largest firms|10||321074||8.7144246399||122933||29906||1783|
01000US|United States|1|United States|51|Information|512191|Teleproduction & other postproduction services|1997|Reference year 1997|808|8 largest firms|35||531163||14.416551745||196469||47207||3537|
01000US|United States|1|United States|51|Information|512191|Teleproduction & other postproduction services|1997|Reference year 1997|820|20 largest firms|66||944364||25.631439826||393153||103857||6476|
01000US|United States|1|United States|51|Information|512191|Teleproduction & other postproduction services|1997|Reference year 1997|850|50 largest firms|116||1459676||39.617771918||591028||147580||9970|
01000US|United States|1|United States|51|Information|512199|Other motion picture & video industries|1997|Reference year 1997|003|All firms|377||843184||100||187972||44099||4091|
01000US|United States|1|United States|51|Information|512199|Other motion picture & video industries|1997|Reference year 1997|804|4 largest firms|7||587499||69.676250973||108132||24624||1670|
01000US|United States|1|United States|51|Information|512199|Other motion picture & video industries|1997|Reference year 1997|808|8 largest firms|42||635449||75.36302871||120861||28195||2154|
01000US|United States|1|United States|51|Information|512199|Other motion picture & video industries|1997|Reference year 1997|820|20 largest firms|56||681631||80.84012505||133353||31161||2421|
01000US|United States|1|United States|51|Information|512199|Other motion picture & video industries|1997|Reference year 1997|850|50 largest firms|89||742837||88.099038881||152727||35767||3052|
01000US|United States|1|United States|51|Information|5122|Sound recording industries|1997|Reference year 1997|003|All firms|2935||11139881||100||1111653||240798||21514|
01000US|United States|1|United States|51|Information|5122|Sound recording industries|1997|Reference year 1997|804|4 largest firms|29||5916027||53.106734264||353060||81221||4089|
01000US|United States|1|United States|51|Information|5122|Sound recording industries|1997|Reference year 1997|808|8 largest firms|44||8404733||75.44724221||488219||106450||5300|
01000US|United States|1|United States|51|Information|5122|Sound recording industries|1997|Reference year 1997|820|20 largest firms|86||9239203||82.938076268||610221||133960||7398|
01000US|United States|1|United States|51|Information|5122|Sound recording industries|1997|Reference year 1997|850|50 largest firms|146||9725337||87.301982849||702270||153711||9668|
01000US|United States|1|United States|51|Information|51221|Record production|1997|Reference year 1997|003|All firms|283||182369||100||46520||9325||998|
01000US|United States|1|United States|51|Information|51221|Record production|1997|Reference year 1997|804|4 largest firms|4||37256||20.428910615||6569||1449||125|
01000US|United States|1|United States|51|Information|51221|Record production|1997|Reference year 1997|808|8 largest firms|8||60456||33.150370951||11388||2310||195|
01000US|United States|1|United States|51|Information|51221|Record production|1997|Reference year 1997|820|20 largest firms|20||87680||48.078346649||17861||3577||358|
01000US|United States|1|United States|51|Information|51221|Record production|1997|Reference year 1997|850|50 largest firms|50||124929||68.503418892||28706||6216||538|
01000US|United States|1|United States|51|Information|512210|Record production|1997|Reference year 1997|003|All firms|283||182369||100||46520||9325||998|
01000US|United States|1|United States|51|Information|512210|Record production|1997|Reference year 1997|804|4 largest firms|4||37256||20.428910615||6569||1449||125|
01000US|United States|1|United States|51|Information|512210|Record production|1997|Reference year 1997|808|8 largest firms|8||60456||33.150370951||11388||2310||195|
01000US|United States|1|United States|51|Information|512210|Record production|1997|Reference year 1997|820|20 largest firms|20||87680||48.078346649||17861||3577||358|
01000US|United States|1|United States|51|Information|512210|Record production|1997|Reference year 1997|850|50 largest firms|50||124929||68.503418892||28706||6216||538|
01000US|United States|1|United States|51|Information|51222|Integrated record production/distribution|1997|Reference year 1997|003|All firms|285||8735863||100||598072||131582||7879|
01000US|United States|1|United States|51|Information|51222|Integrated record production/distribution|1997|Reference year 1997|804|4 largest firms|8||5845968||66.91918131||219267||46881||2103|
01000US|United States|1|United States|51|Information|51222|Integrated record production/distribution|1997|Reference year 1997|808|8 largest firms|32||7862220||89.999350951||437943||94644||4552|
01000US|United States|1|United States|51|Information|51222|Integrated record production/distribution|1997|Reference year 1997|820|20 largest firms|45||8452478||96.756073212||528783||114465||6219|
01000US|United States|1|United States|51|Information|51222|Integrated record production/distribution|1997|Reference year 1997|850|50 largest firms|75||8621764||98.693901221||569997||125213||6874|
01000US|United States|1|United States|51|Information|512220|Integrated record production/distribution|1997|Reference year 1997|003|All firms|285||8735863||100||598072||131582||7879|
01000US|United States|1|United States|51|Information|512220|Integrated record production/distribution|1997|Reference year 1997|804|4 largest firms|8||5845968||66.91918131||219267||46881||2103|
01000US|United States|1|United States|51|Information|512220|Integrated record production/distribution|1997|Reference year 1997|808|8 largest firms|32||7862220||89.999350951||437943||94644||4552|
01000US|United States|1|United States|51|Information|512220|Integrated record production/distribution|1997|Reference year 1997|820|20 largest firms|45||8452478||96.756073212||528783||114465||6219|
01000US|United States|1|United States|51|Information|512220|Integrated record production/distribution|1997|Reference year 1997|850|50 largest firms|75||8621764||98.693901221||569997||125213||6874|
01000US|United States|1|United States|51|Information|51223|Music publishers|1997|Reference year 1997|003|All firms|721||1368407||100||214949||44629||4335|
01000US|United States|1|United States|51|Information|51223|Music publishers|1997|Reference year 1997|804|4 largest firms|12||663734||48.504136562||55330||13387||883|
01000US|United States|1|United States|51|Information|51223|Music publishers|1997|Reference year 1997|808|8 largest firms|24||804551||58.794715315||73505||17590||1173|
01000US|United States|1|United States|51|Information|51223|Music publishers|1997|Reference year 1997|820|20 largest firms|41||998364||72.958118455||109320||24261||1752|
01000US|United States|1|United States|51|Information|51223|Music publishers|1997|Reference year 1997|850|50 largest firms|75||1142531||83.493507414||148073||32152||2555|
01000US|United States|1|United States|51|Information|512230|Music publishers|1997|Reference year 1997|003|All firms|721||1368407||100||214949||44629||4335|
01000US|United States|1|United States|51|Information|512230|Music publishers|1997|Reference year 1997|804|4 largest firms|12||663734||48.504136562||55330||13387||883|
01000US|United States|1|United States|51|Information|512230|Music publishers|1997|Reference year 1997|808|8 largest firms|24||804551||58.794715315||73505||17590||1173|
01000US|United States|1|United States|51|Information|512230|Music publishers|1997|Reference year 1997|820|20 largest firms|41||998364||72.958118455||109320||24261||1752|
01000US|United States|1|United States|51|Information|512230|Music publishers|1997|Reference year 1997|850|50 largest firms|75||1142531||83.493507414||148073||32152||2555|
01000US|United States|1|United States|51|Information|51224|Sound recording studios|1997|Reference year 1997|003|All firms|1269||540601||100||162976||34901||5528|
01000US|United States|1|United States|51|Information|51224|Sound recording studios|1997|Reference year 1997|804|4 largest firms|6||37318||6.903057893||8327||2092||198|
01000US|United States|1|United States|51|Information|51224|Sound recording studios|1997|Reference year 1997|808|8 largest firms|11||62723||11.602457265||16335||4084||345|
01000US|United States|1|United States|51|Information|51224|Sound recording studios|1997|Reference year 1997|820|20 largest firms|24||110840||20.503106728||29650||6899||802|
01000US|United States|1|United States|51|Information|51224|Sound recording studios|1997|Reference year 1997|850|50 largest firms|55||182439||33.747440349||54128||11594||1323|
01000US|United States|1|United States|51|Information|512240|Sound recording studios|1997|Reference year 1997|003|All firms|1269||540601||100||162976||34901||5528|
01000US|United States|1|United States|51|Information|512240|Sound recording studios|1997|Reference year 1997|804|4 largest firms|6||37318||6.903057893||8327||2092||198|
01000US|United States|1|United States|51|Information|512240|Sound recording studios|1997|Reference year 1997|808|8 largest firms|11||62723||11.602457265||16335||4084||345|
01000US|United States|1|United States|51|Information|512240|Sound recording studios|1997|Reference year 1997|820|20 largest firms|24||110840||20.503106728||29650||6899||802|
01000US|United States|1|United States|51|Information|512240|Sound recording studios|1997|Reference year 1997|850|50 largest firms|55||182439||33.747440349||54128||11594||1323|
01000US|United States|1|United States|51|Information|51229|Other sound recording industries|1997|Reference year 1997|003|All firms|377||312641||100||89136||20361||2774|
01000US|United States|1|United States|51|Information|51229|Other sound recording industries|1997|Reference year 1997|804|4 largest firms|48||152542||48.791425309||42000||10008||1195|
01000US|United States|1|United States|51|Information|51229|Other sound recording industries|1997|Reference year 1997|808|8 largest firms|62||185549||59.348901776||48922||11891||1506|
01000US|United States|1|United States|51|Information|51229|Other sound recording industries|1997|Reference year 1997|820|20 largest firms|75||224373||71.766978739||61035||14036||1678|
01000US|United States|1|United States|51|Information|51229|Other sound recording industries|1997|Reference year 1997|850|50 largest firms|106||258986||82.83814343||72827||16697||2052|
01000US|United States|1|United States|51|Information|512290|Other sound recording industries|1997|Reference year 1997|003|All firms|377||312641||100||89136||20361||2774|
01000US|United States|1|United States|51|Information|512290|Other sound recording industries|1997|Reference year 1997|804|4 largest firms|48||152542||48.791425309||42000||10008||1195|
01000US|United States|1|United States|51|Information|512290|Other sound recording industries|1997|Reference year 1997|808|8 largest firms|62||185549||59.348901776||48922||11891||1506|
01000US|United States|1|United States|51|Information|512290|Other sound recording industries|1997|Reference year 1997|820|20 largest firms|75||224373||71.766978739||61035||14036||1678|
01000US|United States|1|United States|51|Information|512290|Other sound recording industries|1997|Reference year 1997|850|50 largest firms|106||258986||82.83814343||72827||16697||2052|
01000US|United States|1|United States|51|Information|513|Broadcasting & telecommunications|1997|Reference year 1997|003|All firms|43480||346315686||100||63479623||16949095||1434455|
01000US|United States|1|United States|51|Information|513|Broadcasting & telecommunications|1997|Reference year 1997|804|4 largest firms|8260||110495716||31.906067345||18565703||5714838||380467|
01000US|United States|1|United States|51|Information|513|Broadcasting & telecommunications|1997|Reference year 1997|808|8 largest firms|13812||174074834||50.264784714||30455637||8811360||605165|
01000US|United States|1|United States|51|Information|513|Broadcasting & telecommunications|1997|Reference year 1997|820|20 largest firms|19217||249008353||71.902129492||44021678||12298008||900317|
01000US|United States|1|United States|51|Information|513|Broadcasting & telecommunications|1997|Reference year 1997|850|50 largest firms|21483||280307407||80.939852953||48943896||13522570||1012467|
01000US|United States|1|United States|51|Information|5131|Radio & television broadcasting|1997|Reference year 1997|003|All firms|8789||40425210||100||9868917||2399390||249715|
01000US|United States|1|United States|51|Information|5131|Radio & television broadcasting|1997|Reference year 1997|804|4 largest firms|164||15809399||39.107772106||2949855||722300||34861|
01000US|United States|1|United States|51|Information|5131|Radio & television broadcasting|1997|Reference year 1997|808|8 largest firms|249||18786241||46.471597798||3564339||866160||45797|
01000US|United States|1|United States|51|Information|5131|Radio & television broadcasting|1997|Reference year 1997|820|20 largest firms|524||23844304||58.983748013||4671901||1149812||71696|
01000US|United States|1|United States|51|Information|5131|Radio & television broadcasting|1997|Reference year 1997|850|50 largest firms|874||28582567||70.704807718||5891236||1445803||100035|
01000US|United States|1|United States|51|Information|51311|Radio broadcasting|1997|Reference year 1997|003|All firms|6894||10648134||100||3604481||871022||126673|
01000US|United States|1|United States|51|Information|51311|Radio broadcasting|1997|Reference year 1997|804|4 largest firms|204||2412598||22.657472192||677250||164844||15765|
01000US|United States|1|United States|51|Information|51311|Radio broadcasting|1997|Reference year 1997|808|8 largest firms|265||3355451||31.512103435||932391||222787||20441|
01000US|United States|1|United States|51|Information|51311|Radio broadcasting|1997|Reference year 1997|820|20 largest firms|403||4488344||42.151460528||1302977||310748||28802|
01000US|United States|1|United States|51|Information|51311|Radio broadcasting|1997|Reference year 1997|850|50 largest firms|612||5735369||53.862667393||1681875||409740||40328|
01000US|United States|1|United States|51|Information|513111|Radio networks|1997|Reference year 1997|003|All firms|303||851348||100||216563||51319||5648|
01000US|United States|1|United States|51|Information|513111|Radio networks|1997|Reference year 1997|804|4 largest firms|18||452997||53.209380888||86845||19666||1670|
01000US|United States|1|United States|51|Information|513111|Radio networks|1997|Reference year 1997|808|8 largest firms|24||574383||67.46747511||122587||28638||2333|
01000US|United States|1|United States|51|Information|513111|Radio networks|1997|Reference year 1997|820|20 largest firms|66||690848||81.147544835||156774||37718||3271|
01000US|United States|1|United States|51|Information|513111|Radio networks|1997|Reference year 1997|850|50 largest firms|103||778091||91.395175651||187024||44493||4199|
01000US|United States|1|United States|51|Information|513112|Radio stations|1997|Reference year 1997|003|All firms|6591||9796786||100||3387918||819703||121025|
01000US|United States|1|United States|51|Information|513112|Radio stations|1997|Reference year 1997|804|4 largest firms|196||2268094||23.151409044||643885||157057||15162|
01000US|United States|1|United States|51|Information|513112|Radio stations|1997|Reference year 1997|808|8 largest firms|272||3074838||31.386191349||905903||216210||19981|
01000US|United States|1|United States|51|Information|513112|Radio stations|1997|Reference year 1997|820|20 largest firms|402||4100521||41.855778007||1227489||292354||27647|
01000US|United States|1|United States|51|Information|513112|Radio stations|1997|Reference year 1997|850|50 largest firms|591||5215849||53.240409661||1573038||385633||38307|
01000US|United States|1|United States|51|Information|51312|Television broadcasting|1997|Reference year 1997|003|All firms|1895||29777076||100||6264436||1528368||123042|
01000US|United States|1|United States|51|Information|51312|Television broadcasting|1997|Reference year 1997|804|4 largest firms|84||14463254||48.571773803||2582745||635164||29298|
01000US|United States|1|United States|51|Information|51312|Television broadcasting|1997|Reference year 1997|808|8 largest firms|145||17235312||57.881143199||3113647||763358||38634|
01000US|United States|1|United States|51|Information|51312|Television broadcasting|1997|Reference year 1997|820|20 largest firms|306||21219783||71.262144745||3898330||956425||54389|
01000US|United States|1|United States|51|Information|51312|Television broadcasting|1997|Reference year 1997|850|50 largest firms|523||24938807||83.75169879||4817430||1184861||76112|
01000US|United States|1|United States|51|Information|513120|Television broadcasting|1997|Reference year 1997|003|All firms|1895||29777076||100||6264436||1528368||123042|
01000US|United States|1|United States|51|Information|513120|Television broadcasting|1997|Reference year 1997|804|4 largest firms|84||14463254||48.571773803||2582745||635164||29298|
01000US|United States|1|United States|51|Information|513120|Television broadcasting|1997|Reference year 1997|808|8 largest firms|145||17235312||57.881143199||3113647||763358||38634|
01000US|United States|1|United States|51|Information|513120|Television broadcasting|1997|Reference year 1997|820|20 largest firms|306||21219783||71.262144745||3898330||956425||54389|
01000US|United States|1|United States|51|Information|513120|Television broadcasting|1997|Reference year 1997|850|50 largest firms|523||24938807||83.75169879||4817430||1184861||76112|
01000US|United States|1|United States|51|Information|5132|Cable networks & program distribution|1997|Reference year 1997|003|All firms|4679||45389578||100||6151186||1531812||174351|
01000US|United States|1|United States|51|Information|5132|Cable networks & program distribution|1997|Reference year 1997|804|4 largest firms|1221||19211694||42.326222993||2618201||623968||78742|
01000US|United States|1|United States|51|Information|5132|Cable networks & program distribution|1997|Reference year 1997|808|8 largest firms|1375||26974728||59.429343009||3664404||922526||104441|
01000US|United States|1|United States|51|Information|5132|Cable networks & program distribution|1997|Reference year 1997|820|20 largest firms|1744||33713841||74.276612574||4295055||1070937||120820|
01000US|United States|1|United States|51|Information|5132|Cable networks & program distribution|1997|Reference year 1997|850|50 largest firms|2299||39903717||87.913831232||5126666||1281596||141024|
