YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,RTND_ERNGS_APPR_IND,RTND_ERNGS_APPR,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,INTRST_IND,INTRST,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,COMP_GRS_RNTS_IND,COMP_GRS_RNTS,GRS_RYLTS_IND,GRS_RYLTS,D_NET_STCG_IND,D_NET_STCG,D_NET_LTCG_TOT_IND,D_NET_LTCG_TOT,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_DIV_DOM_CORP_IND,COMP_DIV_DOM_CORP,COMP_DIV_FRN_CORP_IND,COMP_DIV_FRN_CORP,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,CNTRBTNS_IND,CNTRBTNS,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,DP_PROD_ACTVTY_DED_IND,DP_PROD_ACTVTY_DED,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,COMP_TXBL_INCM_RFC_IND,COMP_TXBL_INCM_RFC,NET_INCM_IND,NET_INCM,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,NET_INCM_S_IND,NET_INCM_S,COMP_TOT_STAT_SPCL_DED_IND,COMP_TOT_STAT_SPCL_DED,NOLD_IND,NOLD,COMP_DIV_RCVD_DED_IND,COMP_DIV_RCVD_DED,COMP_INCM_SBJ_TX_TOT_IND,COMP_INCM_SBJ_TX_TOT,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,INCM_TX_IND,INCM_TX,ALT_MIN_TX_IND,ALT_MIN_TX,FRN_TX_CR_IND,FRN_TX_CR,GEN_BUS_CR_IND,GEN_BUS_CR,MIN_TX_CR_IND,MIN_TX_CR,COMP_TX_AFTR_CRS_IND,COMP_TX_AFTR_CRS,(cash_dist + prpty_dist)_IND,(cash_dist + prpty_dist),STCK_DIST_IND,STCK_DIST
2008,1,1,3,0,3857014,0,386755782,0,92943118,0,35908310,0,336454,0,41911362,0,222116,0,234585,0,21973116,0,26880511,0,1938428,0,18809050,0,411440320,0,306111241,0,1246563,0,821971,0,13947063,0,33696210,0,15544283,0,8418979,0,386755782,0,41355821,0,39806137,0,46900169,0,121017712,0,104357145,0,11637883,0,21680915,0,51281038,0,92091262,0,2203982,0,-107392475,0,16502893,0,1887020613,0,1854726702,0,1303808,0,64452,0,752706,0,259794,0,40405,0,1586441,0,2699844,0,140878,0,3263,0,25442319,0,1814921954,0,731436602,0,191898220,0,282103161,0,17286859,0,2675679,0,87197869,0,52076221,0,13209773,0,247067,0,2340323,0,27108650,0,93609,0,19565723,0,14198260,0,19353603,0,33390,0,873245,0,353223698,0,72098659,0,0,0,72034206,0,122145909,0,50111703,0,77445127,0,4943852,0,4790872,0,111410,0,7413676,0,1438909,0,1442305,0,2231,0,2549,0,29201,0,868,0,1406292,0,3478937,1,55877
2008,1,1,2,0,1018193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414392604,0,303473091,0,83443298,0,1309217,0,1322608,0,2802133,0,409552,0,3623538,0,5964857,0,414856,0,1921555,0,9707899,0,469977320,0,171614024,0,13185633,0,43220531,0,2560728,0,6557375,0,10636999,0,7182294,0,73327928,0,136136,0,2460658,0,9160833,0,244919,0,3180732,0,1315578,0,3190888,0,78275,0,5509290,0,116414499,0,-55584717,0,859075,0,-56034859,0,32174037,0,88208896,0,-1149244,0,7393594,0,4240889,0,340079,0,13372615,0,4566580,0,4470700,0,33541,0,591083,0,89304,0,13184,0,3869521,0,20294407,1,15579
2008,1,1,1,0,5847221,0,76799143905,0,4384454244,0,13854552316,0,275816749,0,1619270780,0,2192988384,0,1619564304,0,5091760177,0,254235487,0,5450234189,0,27168915167,0,9466523654,0,4514037135,0,587260196,0,214528294,0,509031710,0,4156369240,0,668598994,0,6116965227,0,76799143905,0,6822189862,0,4725523837,0,20354322310,0,606631359,0,11061883947,0,7759698093,0,25468894496,0,3184460920,0,23574012952,0,129882504,0,483471935,0,1902933815,0,28589771221,0,24718121658,0,2108790412,0,70487764,0,145172538,0,171746355,0,25382115,0,105923560,0,66077640,0,36740575,0,104536146,0,1036792458,0,27686726909,0,16080386856,0,466838453,0,2569360630,0,176026838,0,253945480,0,490901903,0,469131527,0,1658635566,0,12447752,0,183749318,0,758553811,0,21515332,0,266795558,0,162825732,0,332106413,0,18424096,0,107700334,0,3657381311,0,903044312,0,151785489,0,984342037,0,1806889716,0,822547679,0,240026386,0,506881639,0,106686919,0,25369801,0,978152640,0,342380874,0,339725610,0,2309691,0,100433672,0,11303583,0,1934196,0,228522752,0,1087165965,0,3017371
2008,1,11,13,2,,2,,2,,2,,2,,2,,0,0,0,0,2,,0,0,0,0,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,0,0,2,,0,0,2,,2,,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,0,0,2,,2,,0,0,2,,2,,2,,0,0,0,0,2,,2,,2,,2,,0,0,2,,0,0,2,,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,1,11,12,0,17,0,24280532,0,3863144,0,2617475,0,22053,0,1903230,0,45,0,0,0,859602,0,2004,0,0,0,3427278,0,5299633,0,2176973,0,3256570,0,100545,0,1629437,0,1499855,0,93927,0,2315757,0,24280532,0,2722606,0,868337,0,1497259,0,1162299,0,10167969,0,1112458,0,6749603,0,281399,0,4907306,0,0,0,1596344,0,35445,0,17311528,0,17104261,0,232492,0,2431,0,57574,0,20569,0,16,0,77802,0,29466,0,3225,0,87,0,-216395,0,18092120,0,13927072,0,66025,0,661813,0,127877,0,5371,0,203214,0,107096,0,583243,0,465,0,77364,0,427342,0,20052,0,82371,0,38219,0,275142,0,10222,0,13861,0,1465371,0,-780592,0,33043,0,-749981,0,244217,0,994198,0,-161223,0,3493,0,1032,0,2461,0,232986,0,81574,0,81545,0,29,0,305,0,1762,0,0,0,79508,0,71008,0,0
2008,1,11,11,0,21,0,6864620,0,214004,0,1031857,0,12957,0,1130370,0,0,0,0,0,393300,0,5132,0,4774,0,1079571,0,3229628,0,1800290,0,408189,0,110166,0,958536,0,63296,0,18962,0,288338,0,6864620,0,305985,0,653602,0,329945,0,15288,0,1692924,0,445573,0,3421303,0,123664,0,1239752,0,0,0,2201898,0,144012,0,8081765,0,7834360,0,35626,0,3499,0,15932,0,2682,0,61,0,3076,0,16371,0,1264,0,0,0,168895,0,7998729,0,6240794,0,42307,0,269001,0,35409,0,1291,0,122476,0,78855,0,103603,0,1710,0,53468,0,234014,0,25285,0,11680,0,21951,0,55842,0,6970,0,2697,0,691376,0,83036,0,0,0,79537,0,255846,0,176309,0,-95654,0,11125,0,10241,0,885,0,183519,0,64499,0,64223,0,276,0,333,0,262,0,1459,0,62445,0,68451,0,0
2008,1,11,10,0,71,0,11005050,0,649162,0,1512526,0,14818,0,1864897,0,132626,0,219254,0,710885,0,74311,0,21530,0,1331994,0,6462665,0,3491008,0,519,0,39,0,963701,0,189906,0,38602,0,415540,0,11005050,0,1062612,0,1314751,0,811023,0,402006,0,2354804,0,309171,0,4750683,0,497339,0,2038583,0,13458,0,2343264,0,141961,0,11958551,0,11586105,0,16661,0,14903,0,60778,0,32277,0,1191,0,13955,0,47087,0,4465,0,378,0,180750,0,11719862,0,8772355,0,77392,0,635829,0,75482,0,5479,0,135434,0,132323,0,200345,0,7514,0,43024,0,440713,0,4502,0,28752,0,17505,0,78151,0,7433,0,17058,0,1040571,0,238689,0,1221,0,225007,0,582046,0,357040,0,246235,0,66366,0,62962,0,3404,0,153501,0,55068,0,53306,0,1407,0,314,0,508,0,447,0,53799,0,49390,0,0
2008,1,11,9,0,112,0,7695629,0,450532,0,999324,0,14072,0,1173743,0,3444,0,0,0,460733,0,96794,0,72333,0,1011491,0,4306304,0,2304293,0,144637,0,30555,0,830619,0,206552,0,17750,0,305795,0,7695629,0,546007,0,1064385,0,475485,0,344368,0,1544930,0,496804,0,3223651,0,273228,0,1532352,0,340,0,1536731,0,118999,0,9255803,0,8877325,0,11904,0,1427,0,19713,0,8105,0,1130,0,5916,0,26787,0,3168,0,677,0,299652,0,9138344,0,5851185,0,86266,0,510471,0,90756,0,15483,0,139899,0,89927,0,142228,0,1276,0,36197,0,334167,0,303,0,20505,0,14929,0,93077,0,2056,0,2756,0,1706863,0,117459,0,135,0,116167,0,400698,0,284531,0,83591,0,10165,0,7860,0,2305,0,80904,0,27827,0,27655,0,122,0,1189,0,859,0,463,0,25317,0,31867,0,0
2008,1,11,8,0,235,0,8057439,0,450341,0,751153,0,4556,0,893058,1,23,1,1810,0,530441,0,242907,1,66715,0,1572189,0,4155987,0,2290505,0,358037,1,25366,0,1013183,0,93036,0,40688,0,289673,0,8057439,0,545514,0,1019646,0,365390,0,736180,0,2014030,0,76405,0,3300275,0,548526,0,1764819,0,0,0,1068309,0,81379,0,6788772,0,6258886,0,14762,0,4047,0,21304,1,28006,1,13,0,81763,0,14516,1,1361,4,,0,364113,0,6808679,0,4479908,0,57022,0,340075,0,61203,0,9798,0,132363,0,89098,0,169912,0,43196,0,15869,0,285796,1,6942,0,11505,0,15486,0,33001,0,4111,0,13901,0,1039495,0,-19907,0,0,0,-23955,0,347501,0,371456,0,-43213,0,25714,1,24761,1,953,0,106118,0,36489,0,36085,1,405,0,34,0,222,1,783,0,35450,1,11553,0,0
2008,1,11,7,0,838,0,12512284,0,814595,0,1585414,0,12622,0,2228718,1,35453,1,149125,0,654646,0,294164,1,68585,0,1394905,0,7118316,0,4270787,0,218863,1,37873,0,1759252,0,122365,0,32179,0,421345,0,12512284,0,1097640,0,1848427,0,601213,0,1025454,0,2720649,0,496958,0,4721943,0,517506,0,2733560,1,18453,0,1708064,0,255640,0,15023823,0,14338871,0,22213,0,7137,0,26063,1,7537,1,833,0,65477,0,44787,0,12183,1,172,0,498549,0,14902267,0,9907569,0,194355,0,1118478,0,167269,0,7643,0,219359,0,208585,0,242221,0,1587,0,9232,0,533684,0,4404,0,49289,0,23811,0,102768,0,7779,0,17339,0,2086896,0,121557,1,61,0,114480,0,617277,0,502797,0,82071,0,69060,0,60526,0,8534,0,131849,0,44080,0,42802,0,1278,1,95,1,632,1,16,0,43337,0,76377,0,0
