YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,RTND_ERNGS_APPR_IND,RTND_ERNGS_APPR,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,INTRST_IND,INTRST,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,COMP_GRS_RNTS_IND,COMP_GRS_RNTS,GRS_RYLTS_IND,GRS_RYLTS,D_NET_STCG_IND,D_NET_STCG,D_NET_LTCG_TOT_IND,D_NET_LTCG_TOT,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_DIV_DOM_CORP_IND,COMP_DIV_DOM_CORP,COMP_DIV_FRN_CORP_IND,COMP_DIV_FRN_CORP,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,CNTRBTNS_IND,CNTRBTNS,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,DP_PROD_ACTVTY_DED_IND,DP_PROD_ACTVTY_DED,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,COMP_TXBL_INCM_RFC_IND,COMP_TXBL_INCM_RFC,NET_INCM_IND,NET_INCM,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,NET_INCM_S_IND,NET_INCM_S,COMP_TOT_STAT_SPCL_DED_IND,COMP_TOT_STAT_SPCL_DED,NOLD_IND,NOLD,COMP_DIV_RCVD_DED_IND,COMP_DIV_RCVD_DED,COMP_INCM_SBJ_TX_TOT_IND,COMP_INCM_SBJ_TX_TOT,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,INCM_TX_IND,INCM_TX,ALT_MIN_TX_IND,ALT_MIN_TX,FRN_TX_CR_IND,FRN_TX_CR,GEN_BUS_CR_IND,GEN_BUS_CR,MIN_TX_CR_IND,MIN_TX_CR,COMP_TX_AFTR_CRS_IND,COMP_TX_AFTR_CRS,(cash_dist + prpty_dist)_IND,(cash_dist + prpty_dist),STCK_DIST_IND,STCK_DIST
2009,1,1,3,0,3889921,0,375361001,0,90335042,0,35071128,0,420573,0,41331413,0,61607,0,441056,0,21102620,0,26212810,0,2218566,0,17359901,0,419191271,0,317337320,0,923686,0,400443,0,13686366,0,36375092,0,18016368,0,7225146,0,375361001,0,40327951,0,39039510,0,44301995,0,127875919,0,100639763,0,13553957,0,9621907,0,49044716,0,116196307,0,1542420,0,-140849610,0,16311927,0,1717680635,0,1686483550,0,892780,0,36292,0,868381,0,211005,0,72779,0,983136,0,2256438,0,121048,0,22991,0,25732236,0,1652302883,0,629827472,0,180648543,0,266729306,0,15929845,0,2504231,0,85135884,0,51374541,0,11341524,0,218569,0,2614825,0,23965431,0,100333,0,18535814,0,13869745,0,19064135,0,29796,0,1270686,0,329142203,0,65377752,1,307,0,65341768,0,112915142,0,47573374,0,72747594,0,4622713,0,4518613,0,93757,0,6280017,0,1139696,0,1190071,0,5972,0,18663,0,32002,1,742,0,1088201,0,2784031,1,-27875
2009,1,1,2,0,994788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447152272,0,334755994,0,41650081,0,981586,0,1702270,0,3146265,0,354541,0,2227070,0,4239811,0,186886,0,31512417,0,26395351,0,415009728,0,126909146,0,15174929,0,33401062,0,2228603,0,7480369,0,9375427,0,7226364,0,25616649,0,213413,0,2294810,0,6800110,0,119167,0,3465959,0,2125750,0,2634959,0,115199,0,5515706,0,164312107,0,32142544,0,1954933,0,33115892,0,66678315,0,33562423,0,1048883,0,10825590,0,7472837,0,141756,0,45444229,0,15828263,0,15707623,0,44988,0,1940502,0,33776,0,10617,0,13839827,0,8020688,1,22140
2009,1,1,1,0,5824545,0,75965019409,0,4852747568,0,12544481793,0,314476351,0,1473962805,0,2500549942,0,1737692798,0,5107369654,0,716671253,0,4846875344,0,27573505524,0,9613451456,0,4711042846,0,628841094,0,278707723,0,516544666,0,4463116772,0,761500570,0,5454936230,0,75965019409,0,5694185385,0,4541556442,0,17929481011,0,1114438693,0,10718334953,0,8683435932,0,27283586993,0,3018667754,0,24109655430,0,198497968,0,1825587125,0,1868821284,0,24772531137,0,21584886008,0,1478717150,0,61095733,0,134670520,0,161592002,0,23413217,0,60691991,0,69991196,0,23565823,0,137247458,0,1036660040,0,23943764728,0,13286300393,0,428085257,0,2430417317,0,162600239,0,379381535,0,476296427,0,473161532,0,1069664294,0,13067133,0,191332857,0,712240224,0,21521952,0,241468941,0,166270002,0,336333981,0,14228154,0,102001864,0,3439392627,0,828766410,0,151282736,0,918953413,0,1614866575,0,695913162,0,220889166,0,421200606,0,133521934,0,15837938,0,894850255,0,313464460,0,310112420,0,3118447,0,93565021,0,13333942,0,1384446,0,204995622,0,579901764,0,2617398
2009,1,11,13,2,,2,,2,,2,,2,,2,,0,0,2,,2,,0,0,0,0,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,0,0,2,,0,0,2,,2,,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,0,0,2,,2,,0,0,2,,2,,2,,0,0,0,0,2,,2,,2,,2,,0,0,2,,0,0,2,,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,1,11,12,0,17,0,21331548,0,736808,0,3144124,0,22121,0,1826507,0,0,0,734,0,1132601,0,256578,0,0,0,3141585,0,6077263,0,2844488,0,2673579,0,5140,0,1578961,0,2026704,0,128670,0,1736521,0,21331548,0,3549798,0,2117912,0,1275919,0,49037,0,7069526,0,642571,0,6626784,0,287810,0,5093119,0,0,0,1401543,0,155688,0,16640496,0,16187309,0,71459,0,2572,0,47412,0,9991,0,0,0,58495,0,35790,0,562,0,7336,0,219570,0,16846255,0,12441543,0,65919,0,678990,0,101913,0,4644,0,183940,0,147753,0,520312,0,2844,0,128702,0,479331,0,13085,0,92598,0,54577,0,277028,0,13166,0,36087,0,1603822,0,-205759,0,112441,0,-95891,0,296284,0,392175,0,-79712,0,393,0,0,0,393,0,243815,0,85335,0,85335,0,0,0,8458,0,2719,0,0,0,74086,0,38358,0,0
2009,1,11,11,0,17,0,5665147,0,146340,0,884468,0,14266,0,996089,0,45,0,0,0,265521,0,7499,0,0,0,681628,0,3142003,0,1631464,0,327402,0,125760,0,773655,0,36050,0,14601,0,190539,0,5665147,0,411914,0,618065,0,219617,0,24557,0,1109833,0,487908,0,2793253,0,35205,0,974349,0,0,0,1821847,0,38148,0,5890710,0,5720250,0,10993,0,721,0,17398,0,1973,4,,0,32255,0,10554,0,1056,0,0,0,95509,0,5824130,0,4275269,0,30232,0,245510,0,27981,0,1211,0,99458,0,91711,0,63142,0,3801,0,57284,0,226274,0,15031,0,8932,0,26681,0,53135,0,2780,0,824,0,594874,0,66580,0,0,0,65859,0,165523,0,99663,0,-8766,0,2143,0,1404,0,739,0,81191,0,27557,0,27508,0,49,0,440,0,14,0,0,0,27103,0,40987,0,0
2009,1,11,10,0,67,0,11089999,0,629237,0,1518579,0,16657,0,1913568,0,165110,0,203809,0,727450,0,30109,0,20450,0,1420808,0,6878103,0,3897496,0,440,0,39,0,1065409,0,249897,0,52463,0,233686,0,11089999,0,1106040,0,1163275,0,866401,0,472018,0,2248788,0,65871,0,5167606,0,526833,0,1860830,0,13456,0,2828504,0,62017,0,13118708,0,12585433,0,12577,0,14743,0,54734,0,20777,0,112,0,67709,0,36609,0,3608,0,58,0,322350,0,12789844,0,9599991,0,81881,0,593590,0,73781,0,7992,0,87217,0,181199,0,155142,0,8713,0,19867,0,408992,0,2357,0,34755,0,22036,0,116046,0,14362,0,14143,0,1367780,0,328864,0,1863,0,315984,0,575650,0,259666,0,62318,0,41332,0,38570,0,2762,0,334180,0,116814,0,116486,0,328,0,25,0,7644,0,716,0,108429,0,50544,0,0
2009,1,11,9,0,104,0,7395873,0,446023,0,928720,0,8559,0,995093,0,3009,0,53,0,462845,0,243996,0,78678,0,1008477,0,4196331,0,2311650,0,296523,0,79097,0,862357,0,193117,0,23208,0,103165,0,7395873,0,475234,0,875130,0,392817,0,271083,0,1759600,0,227322,0,3394687,0,352573,0,1937143,0,0,0,1153635,0,48664,0,7874479,0,7639385,0,14251,0,265,0,13390,0,0,0,0,0,17378,0,48548,0,379,0,312,0,140573,0,7832016,0,5078962,0,73945,0,457030,0,67601,0,17526,0,141235,0,101652,0,131147,0,1539,0,63728,0,266759,0,3989,0,17955,0,12721,0,48797,0,2626,0,2318,0,1342485,0,42463,0,0,0,42198,0,326208,0,284010,0,65046,0,4894,0,4628,0,266,0,80258,0,27820,0,27495,0,3,0,728,0,919,0,0,0,26174,0,63211,0,0
2009,1,11,8,0,251,0,8635143,0,527872,0,1382861,0,14365,0,973713,1,21,1,81797,0,544201,0,246730,1,59045,0,1344756,0,4100348,0,2353375,0,490510,1,28834,0,1057294,0,100832,0,41859,0,163594,0,8635143,0,741953,0,820103,0,576339,0,695444,0,2007715,0,175025,0,3618564,0,570350,0,1517905,0,340,0,1617771,0,87802,0,7696022,0,7158735,0,13680,0,6792,0,14770,1,6062,1,588,1,31827,0,7360,1,1334,0,0,0,454874,0,7735206,0,5477885,0,87470,0,402369,0,49644,0,17491,0,122739,0,101773,0,131413,0,2378,0,12445,0,250804,1,3808,0,21867,0,19883,0,35661,0,2859,0,2623,0,992093,0,-39184,0,0,0,-45976,0,313107,0,359083,0,-15571,0,13879,1,12945,1,934,0,75292,0,25694,0,25633,1,61,0,0,1,1300,1,730,0,23664,1,3385,0,0
2009,1,11,7,0,792,0,11670739,0,822998,0,1358964,0,12507,0,1713261,1,36383,1,31508,0,494652,0,349577,1,67028,0,1465731,0,6907179,0,4260581,0,257593,1,42901,0,1886473,0,115422,0,31396,0,511354,0,11670739,0,915036,0,1498052,0,721170,0,1078867,0,2486556,0,340507,0,4630551,0,569861,0,2908045,1,95360,0,1294560,0,237276,0,12197824,0,11273017,0,21439,0,1553,0,27469,1,922,1,3772,0,98943,0,78474,0,10941,1,250,0,681044,0,12044107,0,7650007,0,196202,0,829157,0,192915,0,11880,0,329678,0,194522,0,178923,0,2194,0,12609,0,450426,1,3412,0,33862,0,14085,0,86737,0,9359,0,11901,0,1836238,0,153717,0,0,0,152165,0,637528,0,485363,0,-2452,0,84027,0,75834,0,8193,0,191294,0,64983,0,64286,0,697,1,133,1,892,1,761,0,63197,0,31831,0,0
